mean,sd,q025,median,q975,metric,period_pair,grid_cell
0.028391275335128103,0.00304805170173129,0.022959503321361294,0.028188664043073533,0.03518517706544563,beta_sor,P1_P2,704
0.028416255456852516,0.0028332364396455997,0.023657355607529507,0.028350657645529936,0.034454658899709174,beta_sor,P1_P2,705
0.042240672744245894,0.004200964319691908,0.034547369656804786,0.04127913872747105,0.0516206927284038,beta_sor,P1_P2,706
0.03819178638133817,0.0039526440696071325,0.03197829705622237,0.03765915006093884,0.04629305117584612,beta_sor,P1_P2,708
0.03542752796981407,0.003717563761241771,0.029103695091688635,0.03493428771710716,0.043025985157385836,beta_sor,P1_P2,710
0.035080142781360284,0.0037597116929913034,0.02841919559460314,0.034523421658923005,0.04288174855394585,beta_sor,P1_P2,711
0.03316652908510081,0.0036275042429824637,0.027145202195154493,0.03288787702960247,0.03968004898610995,beta_sor,P1_P2,712
0.029872615938638106,0.0030680142009477844,0.024181487629839477,0.02963821669537373,0.03542982659473838,beta_sor,P1_P2,716
0.028436879290058024,0.0031380810471326793,0.022890449513776064,0.028215732295745425,0.034296850959338716,beta_sor,P1_P2,717
0.043717772840387095,0.004985742684938844,0.034062939438248646,0.04378974222979123,0.052372848256587626,beta_sor,P1_P2,735
0.04421971182497975,0.004560303563889062,0.0358238494923903,0.043879732436092916,0.05301542017228805,beta_sor,P1_P2,736
0.04018348232179578,0.003961132801777581,0.033293544137739335,0.040167806328921675,0.048385890909772244,beta_sor,P1_P2,737
0.04091432707307186,0.0039943358586993685,0.033677067957030266,0.040723198031070565,0.04978633103608841,beta_sor,P1_P2,738
0.03349792476230845,0.003775897327770663,0.02639542078873288,0.03344881202957753,0.04119803863747087,beta_sor,P1_P2,772
0.03451214549240599,0.003516649628395297,0.028307234326942862,0.03422746576189866,0.041155681801264485,beta_sor,P1_P2,773
0.03634097089584665,0.003648380798334645,0.030136494717925566,0.03620508548862,0.043438263648099086,beta_sor,P1_P2,774
0.03611727225962792,0.003746272923323349,0.029235155526115733,0.035992955285608794,0.04336440588283624,beta_sor,P1_P2,775
0.037213553919290425,0.003910417249855155,0.030180728176998513,0.03711137143502946,0.04447118479562565,beta_sor,P1_P2,776
0.04008734590183177,0.004300061811086764,0.03313942574403019,0.03963739778558098,0.04922072279388078,beta_sor,P1_P2,777
0.03474165428604735,0.0035891581317982948,0.028824511447336137,0.03446853438900709,0.04164628411669924,beta_sor,P1_P2,778
0.022816528914637063,0.0022073563836127264,0.01858613096777062,0.022688637901127302,0.027550002080683294,beta_sor,P1_P2,783
0.022065439881794557,0.002204926201516763,0.01813023537351795,0.02198753821419932,0.026526378143944616,beta_sor,P1_P2,784
0.02256827666581672,0.0021396871991416575,0.018722895507721847,0.022564757498714554,0.02687844945680541,beta_sor,P1_P2,787
0.02142436191041208,0.00205632869695997,0.017198920837014808,0.0215687574313894,0.025458435672684,beta_sor,P1_P2,788
0.030215800217741826,0.00375622853561658,0.0232165651613442,0.03009099125099143,0.037818063411996825,beta_sor,P1_P2,804
0.03187559801936858,0.0036447700645156527,0.025611833641322877,0.031601253694184935,0.03951615741787545,beta_sor,P1_P2,805
0.0304038233803362,0.003431350561973498,0.024666050373825955,0.030204217070497492,0.03736373567040021,beta_sor,P1_P2,806
0.03614490302403673,0.004464332473325661,0.027220835993027596,0.0361883602995967,0.04425487575151192,beta_sor,P1_P2,807
0.03858285581595035,0.004209378948145254,0.030880781507904374,0.03808677966395799,0.047547347450533795,beta_sor,P1_P2,808
0.03750388966205007,0.004079678307950507,0.0299107436168342,0.03739618551317159,0.045375440176965445,beta_sor,P1_P2,809
0.0387859531225429,0.0038278484533024247,0.03223288027217777,0.03838583957701589,0.046158768751683996,beta_sor,P1_P2,810
0.042587194582974275,0.004297963423576507,0.034148799672011,0.04287864260601905,0.05035634885114551,beta_sor,P1_P2,811
0.043693168408203066,0.005185553210509586,0.034112796033931934,0.043879230641388,0.05373250589307807,beta_sor,P1_P2,812
0.04582733652529903,0.005326298955433781,0.03511873498111236,0.04542974917456295,0.055678249930046844,beta_sor,P1_P2,813
0.03938308368764736,0.0032735128431927427,0.033459215316382386,0.03915832084776095,0.04690172805601053,beta_sor,P1_P2,845
0.03109353728173566,0.0028808798829869893,0.02629137590689783,0.030951150958212742,0.036598347801036026,beta_sor,P1_P2,846
0.03608925501035143,0.0030809104463817008,0.03039097443855954,0.036002881653208633,0.042579298339963524,beta_sor,P1_P2,847
0.03896428947458761,0.003573239837207927,0.03337329014826884,0.03891226836073952,0.045836742076200095,beta_sor,P1_P2,848
0.03776913773258449,0.0033199292767840992,0.03195949750674925,0.037464414185953775,0.044077797569856594,beta_sor,P1_P2,849
0.032947355361708154,0.002750271745401495,0.027867440976899856,0.03282806047231443,0.0389781744919008,beta_sor,P1_P2,850
0.027902982454782312,0.0027049384300129853,0.022875920343448788,0.027607626442478807,0.03354024499096318,beta_sor,P1_P2,851
0.019860423619940233,0.0023962963498504685,0.015433776273243981,0.019719634502533424,0.025130733148508784,beta_sor,P1_P2,855
0.019311107192405808,0.0023519038089885327,0.014887695661875663,0.0192706743280794,0.02432264588710575,beta_sor,P1_P2,856
0.020938974234782866,0.002333746392716865,0.01693749257676018,0.02061567723922784,0.02567474877491562,beta_sor,P1_P2,857
0.02315031114006138,0.0023272568972328976,0.01900941243679426,0.02300525596358472,0.027703868559626067,beta_sor,P1_P2,858
0.024078361807908302,0.0025616560052381296,0.019466848844386514,0.02388795201655628,0.028952660669385896,beta_sor,P1_P2,859
0.023239813169359427,0.0024182586924762837,0.019032084155418634,0.023178546004873422,0.028060634546205696,beta_sor,P1_P2,860
0.03295024589675429,0.004024782440130891,0.02620349966807718,0.033116568725888834,0.0405042613154727,beta_sor,P1_P2,876
0.03664748900932592,0.004222216607239647,0.028903323988940494,0.03651511341285722,0.044637951196051046,beta_sor,P1_P2,877
0.03596347967318353,0.004007882914893606,0.02859057509755467,0.03611768190254265,0.043731403285504844,beta_sor,P1_P2,878
0.037834237531299865,0.004271836865240364,0.029860342326607534,0.03777309491868283,0.04600412787824637,beta_sor,P1_P2,879
0.037871964822186556,0.0038605152926073413,0.030535879055998884,0.03798505362814297,0.04541317568682929,beta_sor,P1_P2,881
0.037908704588899174,0.003834000794194838,0.030761494881029458,0.0383173304402023,0.04493019515076049,beta_sor,P1_P2,882
0.04007948186805619,0.00437642146920583,0.0325537530764596,0.04014353032106049,0.04841548154395041,beta_sor,P1_P2,883
0.043131073055118735,0.004440362278742658,0.03487585990006361,0.04332981593287025,0.05221892208197658,beta_sor,P1_P2,884
0.04210490632296041,0.004856531354044001,0.03367311788660928,0.042110585671684256,0.053056616308911175,beta_sor,P1_P2,885
0.041773970003639374,0.003747888805113832,0.03481290574795215,0.04122820635307116,0.0493816596727129,beta_sor,P1_P2,916
0.04223985841810863,0.003907936004487594,0.03572911088376091,0.04189030308947041,0.05012509421978575,beta_sor,P1_P2,917
0.04123385278126024,0.00417572909644748,0.03307011340611621,0.04099494563488561,0.04998157745126518,beta_sor,P1_P2,918
0.03676238599317131,0.003636517039833695,0.02992497123069513,0.03646948254119067,0.044243169675520014,beta_sor,P1_P2,920
0.032434164225262005,0.0032241639196862472,0.026359708132955566,0.03218428661185036,0.03890746222580302,beta_sor,P1_P2,921
0.029025658424782726,0.003282972379668851,0.023823732351982742,0.028722131685348453,0.0352607850870471,beta_sor,P1_P2,922
0.02781207342352188,0.002863486829707739,0.02274676619629071,0.027730186283426893,0.033743975854854315,beta_sor,P1_P2,923
0.02806605167355837,0.0030479298303748583,0.022153479662761995,0.028124352120601777,0.033008283821453696,beta_sor,P1_P2,927
0.027654122570148123,0.003192505857089245,0.02143271764168133,0.027800439043919326,0.03372942703098344,beta_sor,P1_P2,929
0.026496100872525085,0.0028577261397810033,0.02111513283984274,0.026399804009232593,0.031187667512968822,beta_sor,P1_P2,931
0.03720972606988655,0.003623348413180881,0.030795472170824324,0.03711555236972401,0.044005186303271826,beta_sor,P1_P2,947
0.037365739380225464,0.00389610204956606,0.03047727924209078,0.03703424906946604,0.04550108546775856,beta_sor,P1_P2,948
0.03811446525741006,0.003830140931216951,0.030765375112021008,0.03830110166243425,0.04535221520509048,beta_sor,P1_P2,949
0.03910680585917717,0.003999647131909084,0.03170281521682661,0.039227631722755854,0.04741570742149328,beta_sor,P1_P2,950
0.03740233473935759,0.004344250274165704,0.029431379864709867,0.03699602786314665,0.04564042337714213,beta_sor,P1_P2,951
0.040022981166916854,0.004309367889576489,0.03233831984544124,0.039998462553219746,0.04803610170236183,beta_sor,P1_P2,952
0.04305965346824116,0.004264106978892803,0.03500993771131361,0.04314994256441564,0.050940227469901365,beta_sor,P1_P2,953
0.04228984569648436,0.0038301645018708856,0.0356738827377694,0.04206060886935302,0.04979069429217144,beta_sor,P1_P2,955
0.04474146381665882,0.004038975299780702,0.03666706578997042,0.04455350615571716,0.05263553842312051,beta_sor,P1_P2,956
0.04239443242821245,0.004260323776488247,0.034801660700171835,0.04190566369475891,0.05148407297291161,beta_sor,P1_P2,985
0.041963695729284475,0.004219845598599866,0.03444547998375643,0.04122899707997133,0.05096724332686514,beta_sor,P1_P2,986
0.0410085474069554,0.0040666484681261975,0.03370096921089942,0.040185643734265517,0.04925167287182232,beta_sor,P1_P2,987
0.03713109403847634,0.0035302406342338204,0.029883250032036762,0.03711359254559684,0.0439530585899496,beta_sor,P1_P2,988
0.03711554492178859,0.0035100751723717385,0.03091361630177953,0.036921103366732454,0.04386894109612903,beta_sor,P1_P2,989
0.03409076438221874,0.0031504539182451324,0.028253620741212394,0.03423698239019017,0.03981847531586478,beta_sor,P1_P2,991
0.033286401201276156,0.0031472888946827877,0.02769598249495726,0.03333360393484058,0.03954770022178155,beta_sor,P1_P2,992
0.033134905675230406,0.0031750664710890222,0.02746780229103842,0.03323942279212779,0.03916316569402919,beta_sor,P1_P2,993
0.030864337407590325,0.0028303607681770936,0.025220267079931802,0.030794145891312782,0.036811496432569805,beta_sor,P1_P2,994
0.029755794058919528,0.0027732607998351127,0.025162645803968032,0.02971261656941379,0.035360686400955126,beta_sor,P1_P2,995
0.029507139539606844,0.002879172618745232,0.02429366605392697,0.02923152987183772,0.035108284956203266,beta_sor,P1_P2,996
0.02518786807940237,0.002290721282130004,0.020854655365636545,0.025163420329323963,0.029631910645928405,beta_sor,P1_P2,997
0.024645147779736174,0.0023233061785205332,0.020142547662915358,0.02469242670041192,0.029441370312833982,beta_sor,P1_P2,999
0.023242409972872753,0.0024348620987062653,0.018855787566144838,0.023086823139257796,0.027994482794895404,beta_sor,P1_P2,1001
0.02185129233036312,0.0025886773091880412,0.01738043557318492,0.021470934057567947,0.027075449427417235,beta_sor,P1_P2,1002
0.02126277158384052,0.0025503424248508443,0.016989993465809285,0.020898270819646646,0.026619672310498266,beta_sor,P1_P2,1003
0.032102142528176815,0.004089969252737316,0.024613124679624565,0.031737330580262804,0.04061845997733205,beta_sor,P1_P2,1018
0.034207043921265196,0.0042928141716909035,0.026175647986452503,0.03408208276270619,0.04244646204958877,beta_sor,P1_P2,1019
0.03465502930962963,0.004277970363252212,0.025944699514905366,0.03476878446094772,0.04339535503052414,beta_sor,P1_P2,1021
0.037827320146151096,0.004607042703165504,0.02930461403120984,0.03786404280006342,0.04709371494710025,beta_sor,P1_P2,1022
0.03869161684055324,0.004385838943549772,0.030205068093010053,0.03859015407176304,0.04702964528017747,beta_sor,P1_P2,1023
0.039707345454748404,0.004496487218292647,0.030159611137023777,0.03981887675018887,0.04779658740518471,beta_sor,P1_P2,1025
0.04097276034473793,0.004684811406842353,0.03159310023867757,0.04087145131766884,0.05104835294996929,beta_sor,P1_P2,1027
0.04201506337411921,0.004584108240381603,0.032619699471912414,0.04187560575211202,0.05136476996494383,beta_sor,P1_P2,1028
0.04359411722482617,0.004413653265681939,0.03471768724714799,0.04373874175755795,0.05197551857302575,beta_sor,P1_P2,1029
0.04077096283307971,0.0035687061075579873,0.03371477478656226,0.0406547990481248,0.04889641895197447,beta_sor,P1_P2,1055
0.03970457153996451,0.0034129687549330997,0.033631916831833086,0.039490983860827104,0.04792160599778007,beta_sor,P1_P2,1057
0.0440351761610597,0.0035300124401917345,0.03751989636299152,0.04370230508722851,0.05111555254225678,beta_sor,P1_P2,1058
0.03185322877802938,0.0030103365610303456,0.026561699987158977,0.03187576328490948,0.038071621834461986,beta_sor,P1_P2,1061
0.028331698808404904,0.0027153663021708494,0.02353477429749002,0.028231213929207324,0.03394615848802617,beta_sor,P1_P2,1063
0.03016627275257676,0.0027749750763298004,0.024896730500965993,0.03010762286829117,0.03568506845369503,beta_sor,P1_P2,1064
0.029264462301578115,0.002918497925403504,0.023713873208369804,0.029076120022421506,0.03528131467968339,beta_sor,P1_P2,1065
0.028344539027152817,0.002772728802832168,0.023140647415856468,0.0282066029127937,0.03375201952962346,beta_sor,P1_P2,1066
0.03407011154326159,0.00340057335384454,0.02776799696080072,0.03434880067555532,0.04019426461202262,beta_sor,P1_P2,1068
0.03169175122843607,0.003290274763426393,0.025186169182675047,0.0320591928839834,0.03703415892651176,beta_sor,P1_P2,1069
0.029409903472559985,0.003056077915986372,0.023866547380312627,0.029642057171385624,0.03465383819471494,beta_sor,P1_P2,1070
0.027122331530617806,0.002827747124390712,0.02156911269013788,0.027039418365432402,0.03204029359297541,beta_sor,P1_P2,1073
0.02607816617654809,0.0027363517327256876,0.020900325197558994,0.026090756603407747,0.031374788035432026,beta_sor,P1_P2,1075
0.026039114127867743,0.002729162637962993,0.021055091766745117,0.026065089675074364,0.03151577275466588,beta_sor,P1_P2,1076
0.0352221873539986,0.004045276224752791,0.028319067890372564,0.03524342812593992,0.04298273773550646,beta_sor,P1_P2,1089
0.03689208369937771,0.004063904630871847,0.029955813616924915,0.036842760292442836,0.04495121150078283,beta_sor,P1_P2,1090
0.03950411791730749,0.0041521259819558625,0.032168343216007936,0.03953028769732378,0.04781021102712082,beta_sor,P1_P2,1091
0.03966846408684561,0.00406699806358893,0.03214381487501758,0.03963383329591276,0.04796987566639303,beta_sor,P1_P2,1092
0.040899647631892404,0.003987772044699974,0.03341078906556212,0.040815024559935915,0.049218145845746186,beta_sor,P1_P2,1093
0.042618498239915974,0.00402291229694095,0.035035562890576015,0.04241683721893224,0.05091232465696824,beta_sor,P1_P2,1094
0.045257099469575325,0.004062019686643471,0.03778657997214204,0.04504517757929377,0.05326349631470797,beta_sor,P1_P2,1095
0.045980799651892876,0.004312097215628179,0.038013963473873744,0.04597000582591786,0.05438525134199625,beta_sor,P1_P2,1096
0.04385607819795717,0.004217802070021226,0.03627339179648021,0.04370381697089736,0.051890889462398226,beta_sor,P1_P2,1097
0.04493902502703993,0.004319237251423112,0.037566497179984976,0.0450645301853582,0.053695395831277914,beta_sor,P1_P2,1098
0.04264846253410445,0.004438880901878733,0.03484387916057693,0.04279090965993289,0.0514819021535758,beta_sor,P1_P2,1100
0.03842667709996331,0.004350105881795997,0.03144323098243952,0.03808752192559897,0.04731962942008893,beta_sor,P1_P2,1101
0.04907661895156547,0.004263150375251959,0.041369867756595013,0.048369871677228185,0.058218898578246456,beta_sor,P1_P2,1103
0.0447185975019722,0.004021411043685917,0.037402670624158474,0.04442293874249177,0.05278107326781166,beta_sor,P1_P2,1126
0.045472046689374296,0.004125717918365527,0.03824726708023828,0.04542383705220118,0.05331820930899205,beta_sor,P1_P2,1127
0.045011454908730604,0.004163217485055369,0.037622596430033156,0.04471648650319532,0.05311043472145015,beta_sor,P1_P2,1128
0.045818363352806674,0.004343384223308601,0.03790153263985143,0.04557601001414933,0.053817141521062255,beta_sor,P1_P2,1129
0.04295084672752486,0.0040059609930545,0.035699457119250246,0.04289688296526039,0.050692764485200735,beta_sor,P1_P2,1130
0.0386364102131719,0.0036567022118001243,0.03160152610572343,0.03872453363091031,0.0457523653077406,beta_sor,P1_P2,1131
0.03552659177973127,0.0034279779147690912,0.02880575950252804,0.03535849697080951,0.04198145781066637,beta_sor,P1_P2,1133
0.03441125183495523,0.0032892179356828885,0.028461892008207586,0.034220354426446796,0.04091628737933417,beta_sor,P1_P2,1134
0.03044183920483245,0.002925098441069235,0.024666636725508704,0.030248542340568285,0.03610018689603672,beta_sor,P1_P2,1137
0.03080435609267756,0.002978318343644377,0.025048070157765473,0.030535023159976072,0.03641532094408543,beta_sor,P1_P2,1138
0.02972193119732566,0.002880672737745132,0.023803244416050855,0.029435545190682873,0.035120556382011364,beta_sor,P1_P2,1139
0.0286887750634566,0.002771498214586297,0.023314475734073983,0.02874522961350985,0.0337015226105758,beta_sor,P1_P2,1140
0.023688928135639883,0.002239185795299395,0.01933803480308068,0.023671866862242645,0.02816368323104841,beta_sor,P1_P2,1142
0.023416128967294263,0.0022564523524636823,0.019202720256211222,0.02342955886357869,0.02793882139883712,beta_sor,P1_P2,1143
0.026843555917955945,0.0025469375760037534,0.02223480959145363,0.026809396282900227,0.03209224790513857,beta_sor,P1_P2,1144
0.028075629668659948,0.0025317585698276675,0.023491021499224,0.02809359101901192,0.03355457256095746,beta_sor,P1_P2,1145
0.032877492162213584,0.004320281587766013,0.02550177496204205,0.03245811399663362,0.0412246625264705,beta_sor,P1_P2,1161
0.029840301394432094,0.004082294751131905,0.022809739575197635,0.029565177034199044,0.038025256512817046,beta_sor,P1_P2,1162
0.03132518636927794,0.004221449990713827,0.024228258682188968,0.030860804888197525,0.03974594257703275,beta_sor,P1_P2,1163
0.03441801961036201,0.004019453027666007,0.02740849744206973,0.03416684008891315,0.04327184001443686,beta_sor,P1_P2,1164
0.03557415749699618,0.003850927986275629,0.028083284485966975,0.035703020614288775,0.042275746047437286,beta_sor,P1_P2,1165
0.03698473144223048,0.0042243896041432045,0.02924926767749641,0.03742624496278655,0.04562788129983023,beta_sor,P1_P2,1166
0.037583313464650825,0.004164182776980171,0.02997633646951731,0.03802880874731159,0.04621460328239072,beta_sor,P1_P2,1167
0.03961224374469134,0.004260044414752695,0.0314913332032692,0.039746166035592945,0.047357677967899386,beta_sor,P1_P2,1168
0.04151141769701019,0.00461032674922055,0.032807408374194436,0.041404519331303714,0.050402602592314265,beta_sor,P1_P2,1169
0.04148919468209999,0.004599568420355405,0.0323658756874418,0.04138992967703531,0.05013873022359057,beta_sor,P1_P2,1170
0.042328263425948684,0.004676153253480391,0.033377312135542916,0.041960148950353826,0.051373660903711135,beta_sor,P1_P2,1171
0.04310894722482882,0.004610414493545884,0.03430123293432583,0.04302959468169793,0.05174569620238704,beta_sor,P1_P2,1172
0.0441706931749558,0.004525895335830225,0.03531635783667285,0.044421273182842336,0.052526221605273746,beta_sor,P1_P2,1173
0.04590313606978679,0.004336702612899848,0.03760926514967814,0.04627415960455934,0.05419283362180033,beta_sor,P1_P2,1175
0.060984897276654966,0.004585557206045947,0.052798392377566006,0.060931032198940964,0.07112284264836603,beta_sor,P1_P2,1196
0.06018708560697911,0.0042336863139445695,0.052316408305571875,0.060195799711881416,0.06905625677453038,beta_sor,P1_P2,1197
0.05759859420876877,0.003932570606719572,0.05061015840202411,0.0572083313082751,0.06606051465006817,beta_sor,P1_P2,1198
0.05546013091491452,0.003790263472020977,0.04919455890448334,0.05521423150374498,0.06387899258346247,beta_sor,P1_P2,1199
0.05287003494425922,0.003694754070623698,0.04639293010188565,0.05234350630339539,0.06014766143937196,beta_sor,P1_P2,1200
0.039015624772492055,0.0035068933791363873,0.03279426374758237,0.03870511116441472,0.046110282456742396,beta_sor,P1_P2,1201
0.03526076730358358,0.003474634478801387,0.028864696733617808,0.03523946547982129,0.04213507173147841,beta_sor,P1_P2,1202
0.0404730523798441,0.00346349565638054,0.034098646814495655,0.04034415129910474,0.04757420927469122,beta_sor,P1_P2,1203
0.03140821309322921,0.003294152256448375,0.025662852166201695,0.031213747788347825,0.038042157370710865,beta_sor,P1_P2,1204
0.0323193092936643,0.003227504171895389,0.026286009150326153,0.032239106367008594,0.03904605574689384,beta_sor,P1_P2,1205
0.030638598529210786,0.0031018695221483104,0.024988182223689853,0.030566499001955613,0.03788231113017782,beta_sor,P1_P2,1206
0.03110339605529866,0.003010574828682202,0.02529097085979008,0.03097826157059074,0.0376228617857946,beta_sor,P1_P2,1207
0.029272085752836696,0.0028579914377902193,0.02439391559441044,0.02902552995068397,0.03446014156569354,beta_sor,P1_P2,1208
0.029884938028933085,0.002934993081762075,0.02466169551492187,0.0297255093539016,0.03593240967908339,beta_sor,P1_P2,1209
