grid_cell,period,corrected_richness_mean,shannon_mean,inv_simpson_mean,trait_volume_mean,trait_dispersion_mean,rao_q_mean,feve_mean,fdiv_mean,pd_prob_mean,mpd_prob_mean,corrected_richness_sd,shannon_sd,inv_simpson_sd,trait_volume_sd,trait_dispersion_sd,rao_q_sd,feve_sd,fdiv_sd,pd_prob_sd,mpd_prob_sd,corrected_richness_q025,shannon_q025,inv_simpson_q025,trait_volume_q025,trait_dispersion_q025,rao_q_q025,feve_q025,fdiv_q025,pd_prob_q025,mpd_prob_q025,corrected_richness_q975,shannon_q975,inv_simpson_q975,trait_volume_q975,trait_dispersion_q975,rao_q_q975,feve_q975,fdiv_q975,pd_prob_q975,mpd_prob_q975
417,P1,92.0339213121023,4.71187775498676,105.39284525621137,1.3193217081229491,1.1842566932709244,1.6013769057727214,0.166365306587127,0.7179958564978258,NA,NA,1.817708386313541,0.013752150952516886,1.694414696274557,0.012383813677790047,0.013703454033315835,0.017476668799895907,0.0011248394385320905,0.0038953575572615385,NA,NA,88.37574579993783,4.684092243368759,102.42465946070612,1.297088523471313,1.159894724996439,1.5710655940820404,0.16433363093693318,0.7101882009234204,NA,NA,95.66291856158199,4.7381635539621625,108.485292781756,1.3425091653001722,1.2111584154941,1.6351976602541924,0.16869484501821436,0.7261773007318155,NA,NA
418,P1,93.88071168586039,4.732303148926013,107.40868339870141,1.3153226954160644,1.1829884994864601,1.598673738347662,0.16778617206715765,0.7150443420916496,NA,NA,1.6988030934167289,0.013073659042439414,1.5845464276365955,0.011597314921798534,0.012563993870155022,0.016318121057611042,0.0014222773810991323,0.0035095018610126487,NA,NA,90.50344518724451,4.70493363459885,104.29137008047572,1.2947979935331126,1.1598827209988127,1.5699814170721975,0.1656357207439839,0.708048548345924,NA,NA,97.15543287999115,4.756199585342288,110.43668010317421,1.3384299093668575,1.2074428559867818,1.630571708913582,0.17132196646052766,0.7219335194542343,NA,NA
483,P1,72.45753867342219,4.610293285351924,91.04032825181118,1.3232492982771853,1.1963756171321878,1.6067258473503703,0.15498631848724798,0.710643583272094,NA,NA,1.5053074126759998,0.015175670198452637,1.5945619463184586,0.012872063207335789,0.014626654719939335,0.018194770101272288,0.002626477438984243,0.004030985927659216,NA,NA,69.14691640242162,4.580049339308947,87.90871329792968,1.2977168753811505,1.1691276096310752,1.571359447724466,0.1501805669673573,0.7021801718717504,NA,NA,75.54995583618627,4.638929101611686,94.08027712894845,1.3483834397692733,1.223260305490763,1.6406858181838302,0.16054176353425276,0.7177934348737147,NA,NA
484,P1,74.55988754863408,4.611019702762201,91.9788228233878,1.324948166062466,1.1976941691987737,1.6090741489944982,0.156673377284995,0.7103997064037108,NA,NA,1.7812620235487269,0.01526504389410717,1.7151979864163494,0.014178647636418336,0.015895036448147572,0.020046646529394696,0.0024283483063659937,0.004116288624351821,NA,NA,71.13422367914127,4.582246147385684,89.07939683530249,1.2966778718350376,1.1660790406889332,1.56770683289755,0.15146882460927819,0.7033096956830291,NA,NA,78.03091143227228,4.6397340811404,95.11414010877272,1.351471762990112,1.2246816008617336,1.6473257950841467,0.16105408133740112,0.718510321942924,NA,NA
485,P1,77.19522337123293,4.6380479128268775,94.80796468974665,1.3241128491114496,1.1973999365786667,1.6101677874673623,0.15836023883739567,0.7093688314657401,NA,NA,1.780522090039873,0.014808210983578478,1.658316557589545,0.013901973157869693,0.015313586080623847,0.019546592964378526,0.002274770988808421,0.0038543326681927514,NA,NA,73.82926816463291,4.607500716497035,91.68471255139451,1.295334990586685,1.166159019914089,1.5699939783494914,0.15362860323610625,0.702774484066991,NA,NA,80.4895089925096,4.66678001458445,97.95582584492797,1.3495167738894613,1.2257766092375955,1.644170663632289,0.16265266937983774,0.7170202273042544,NA,NA
486,P1,79.32686586320824,4.6782798771845036,98.33088532610765,1.3244474884039383,1.1989866487027085,1.6136434076310613,0.16166825482630326,0.7076950850948522,NA,NA,1.6067494355395169,0.01534155798708298,1.6674533081136005,0.012802493788593,0.014028179250588566,0.017824284370299738,0.003010994061566756,0.0036229769152013582,NA,NA,75.9929592903437,4.650287146840221,95.35672542691401,1.2993556735257472,1.1713310713541074,1.577228634362584,0.15619404083029284,0.7007334888875959,NA,NA,82.64389956065297,4.7119881710221,101.88634982921516,1.3474799932677624,1.2252213069810292,1.645932000827838,0.16717595427444018,0.7142490080756806,NA,NA
487,P1,82.82996871491747,4.696120818936938,100.96057723293993,1.3243800142589028,1.198731100167446,1.614418461765406,0.16258711422046027,0.7072111232267755,NA,NA,1.7474932360814535,0.014609699065363288,1.6400922655537453,0.012448572839635788,0.013570672682161522,0.01767143568174125,0.0025780912135812233,0.003428577066474716,NA,NA,79.67923872786479,4.665136475685663,97.72662139239216,1.2995287535712132,1.1708626338396884,1.578086860882512,0.15778066237863775,0.7012304565812352,NA,NA,86.08108970160437,4.726058377116146,104.68908563851045,1.3478566617502106,1.2256966064422543,1.6472817019093016,0.16810680971725123,0.7137484432465354,NA,NA
554,P1,68.9786235230227,4.581191685561097,87.52168860061575,1.330037303632294,1.205500425312613,1.6165006010089527,0.15224807582533936,0.7084477327158695,NA,NA,1.560648221555229,0.01648624091290666,1.7178570767640742,0.012995176597673151,0.01552367789523003,0.01913652451602656,0.0026473195856331865,0.00475922033165746,NA,NA,65.63818737868247,4.550639039789166,84.18427561236538,1.3059599160068625,1.175486216583941,1.5785734363317123,0.1475619236651654,0.6994603847444729,NA,NA,71.77574301613184,4.613331606649263,91.25542229748899,1.3537717102500977,1.231215485110732,1.650180863323499,0.15751373564419055,0.7175256597863745,NA,NA
555,P1,69.12009861414887,4.57769855209618,87.41365672371279,1.3245238254852145,1.1995167630625223,1.6084029994190816,0.15297417386163617,0.7097704500272544,NA,NA,1.6520377994224766,0.016919414024324418,1.740438459393623,0.012858582124577618,0.01562494596506482,0.019242192642805783,0.0028091051492913277,0.0048781781526397,NA,NA,65.76412558428314,4.5472602862871385,84.0926923199506,1.298998997246214,1.1683859587461514,1.5685526286499607,0.1484178292817634,0.7008081104649339,NA,NA,72.06353168552945,4.612241820714197,90.97691120007867,1.3491046543182246,1.2287380689553984,1.644317462344946,0.1593610504503482,0.7191202434493931,NA,NA
556,P1,67.83256391602076,4.541518645651709,84.85846487338326,1.318721523966484,1.1913847781632647,1.5971348387919582,0.1520149623026063,0.71304520869951,NA,NA,1.5691290480910216,0.016174783016181683,1.6418498428200012,0.012264110395899388,0.015529852510542803,0.018860763939337485,0.0027631808433926934,0.004907126441891812,NA,NA,64.68573752953132,4.512099813667841,81.75861586717863,1.2938518852629537,1.1604897572792163,1.55795341269336,0.1469664116723569,0.703753035696044,NA,NA,70.54719395233823,4.572718998490964,88.14072938015481,1.3404979089299731,1.221632874165945,1.6324213034681663,0.15766220128767494,0.7229312397503179,NA,NA
557,P1,68.51398886165545,4.536556867546422,84.8851469727821,1.3175184822949997,1.1912491692496214,1.5963779961997702,0.15313467712485326,0.7123015679373687,NA,NA,1.5510520248233777,0.01584356467445226,1.6098095364802973,0.012283094707451024,0.01540979680371378,0.01881100010831684,0.0028549312641035066,0.0047057793211847995,NA,NA,65.36219396278202,4.5096145765729805,82.02190682849903,1.2889973953374938,1.1565841970541213,1.5555718609497071,0.148308047267376,0.7038408338460449,NA,NA,71.43464335861361,4.568012312320087,88.0274011055655,1.337173379647322,1.217933674673826,1.6272163465813745,0.15871452557358434,0.7221902920613559,NA,NA
558,P1,70.75095597514833,4.569935861036106,87.66963679900124,1.3148311182349173,1.1898679839149278,1.5949583104393343,0.15570125330306933,0.7113580421019743,NA,NA,1.6397948644781313,0.016357150516314173,1.6691287234500898,0.012144474136593697,0.015050391824157225,0.01863935916097612,0.003063721079257593,0.004648792285073586,NA,NA,67.63460491442687,4.542240445986925,84.54270534570212,1.2884913298964922,1.1561024004590656,1.554701165999191,0.15032355530932642,0.7028401453946341,NA,NA,73.81675957753976,4.602359279542922,91.06378066505587,1.3369946573172347,1.2180857786254893,1.6284631620898016,0.16120032744180005,0.7207502966350138,NA,NA
559,P1,74.19112119688869,4.626361699415552,92.66264071802411,1.314185760313935,1.1913205624743322,1.597378923323664,0.15916377782966473,0.708712335874847,NA,NA,1.667943611086505,0.015710313606482094,1.6675603950954812,0.012246400508335266,0.014281843018284225,0.01814208328623764,0.0029967076050906824,0.004237508125715567,NA,NA,70.88190564690096,4.596847134375474,89.63567524900982,1.2876298658314769,1.1594727140662444,1.557932825268688,0.1530868301655055,0.7011769231908964,NA,NA,77.41877343005287,4.658960224226711,96.07759367758935,1.3366637575607736,1.2171178092398156,1.631115865504262,0.1642763109944067,0.717186817082876,NA,NA
560,P1,76.37634184599183,4.629541598519077,94.07970340409143,1.3085178951281562,1.1827789921261094,1.5860555658830566,0.16021232331901056,0.7121259828865941,NA,NA,1.5055704618038903,0.013493447078671053,1.484432862437234,0.011360711274034315,0.012946366310499096,0.016551246330875,0.0022641045252178387,0.0035938159927081594,NA,NA,73.61172026954786,4.607472492866343,91.51533675848623,1.2844637232432492,1.1561805869431918,1.5510134056252889,0.15578633987125096,0.7054990771592489,NA,NA,79.25017417943356,4.655836171381654,97.08303691258101,1.3293503754997262,1.2072080258239621,1.616490777525534,0.164150735518973,0.7193850292744928,NA,NA
561,P1,85.8360509668735,4.637897000475509,97.93790781355402,1.3201473787751616,1.1899144432415787,1.598120231328112,0.16270309783054002,0.7168880788329293,NA,NA,1.297982669024526,0.01026094482349944,1.1945420770271278,0.008725141073153914,0.009249125845506917,0.0123714193943578,0.0013858229031316039,0.0027181966873680713,NA,NA,83.33676881481313,4.62085199250318,96.04779207699389,1.3029421725426464,1.1698634537503116,1.5735584131857936,0.159858241590845,0.711949339705967,NA,NA,88.32543783290267,4.657140215016098,100.43151409289736,1.3375820039010202,1.2077084042205166,1.6224644776787265,0.16467366558768057,0.7225004923026408,NA,NA
