mean,sd,q025,median,q975,param
-0.5631970717914868,1.5057953086784486,-3.1526716193904134,0.012085896873933868,0.9431321777114736,alpha.comm
-0.5634238460396109,1.505474966042625,-3.152194870509766,0.04343538988787804,0.9431713464290611,alpha.comm
-0.563352014317166,1.504641572874476,-3.1506303857374545,0.016196841435397402,0.9443204260083524,alpha.comm
-0.5638589546804058,1.5059438082610268,-3.1549370586775187,0.01569401299034208,0.9439260405480723,alpha.comm
