species,method,mean,sd,q025,q25,median,q75,q975,p_positive,p_negative
Emberiza godlewskii,theil_sen,-9.732079038713107e-4,0.00760507669079992,-0.01446560439632255,-0.006136468037821792,-7.001103831818557e-4,0.004600846481667628,0.012838285174901846,0.485,0.515
Tringa erythropus,theil_sen,0.054709192444251604,0.012905627843899438,0.0262180770055204,0.04803706224827678,0.055617920609458055,0.06226150573483091,0.07701815857354573,0.995,0.005
Enicurus leschenaulti,theil_sen,0.01699777488226155,0.00811278335402453,0.0018564516691812597,0.012145380993749894,0.01724736788728458,0.022510698568888706,0.030026003327208877,0.985,0.015
Phylloscopus borealis,theil_sen,-0.008233818981535251,0.01391447738165188,-0.03397561333831418,-0.017082488031901974,-0.006502109875507904,0.0010453278044414774,0.018794560037834335,0.275,0.725
Cuculus poliocephalus,theil_sen,-5.377630112187786e-4,0.01857654886494429,-0.03683924444188743,-0.011400544734009244,-8.463797344313943e-5,0.01285081022595659,0.033904412546575606,0.495,0.505
Phylloscopus coronatus,theil_sen,-0.007639192565841041,0.015731598842906556,-0.037936293796770514,-0.017306099700880914,-0.006605696086453262,0.0021462100471568643,0.022948411523804016,0.305,0.695
Phylloscopus trochiloides,theil_sen,0.005227854997208573,0.006557988921979539,-0.007960992348383069,7.10446854995638e-4,0.0049657855655835205,0.009668417313158028,0.01718801820051852,0.775,0.225
Pericrocotus solaris,theil_sen,0.024539465308420067,0.004860173626138697,0.015682122178685,0.02156825524892397,0.024186696370233105,0.027406182623910706,0.0347010062897539,1,0
Aethopyga gouldiae,theil_sen,0.009320404476889413,0.008154996891410096,-0.0064483917448297685,0.0036535202708416013,0.00918711670095673,0.014988767720731115,0.023538608624364833,0.855,0.145
Tringa stagnatilis,theil_sen,0.03440491936946747,0.011706326201717434,0.011237161596312807,0.026271359294963118,0.034813245023057146,0.04228508727209339,0.055090325921795254,1,0
Muscicapa dauurica,theil_sen,0.054203302599745644,0.024539637418717633,0.008026664691871343,0.03871660457210252,0.055893254503137195,0.06914655978612476,0.09967336349344431,0.99,0.01
Buteo japonicus,theil_sen,0.04131634545550776,0.016845965539575458,0.007162625562922457,0.029920629009218276,0.04160326108318423,0.052839653406006167,0.07275762461415025,1,0
Gelochelidon nilotica,theil_sen,0.04659827586905335,0.01021980566217031,0.026091565942974036,0.039437719725420914,0.04731269174140088,0.053486517762077704,0.06817410971899088,1,0
Eumyias thalassinus,theil_sen,0.020564264560086327,0.00779472146797259,0.0030598419881855314,0.015716728930508666,0.02005824879740698,0.025595479516668004,0.034628146068553016,0.995,0.005
Sitta villosa,theil_sen,-0.013914668691469416,0.011989442401368785,-0.039463970880106815,-0.021487496502995716,-0.012272508649020158,-0.005097486972313829,0.0065504247687746394,0.13,0.87
Alauda gulgula,theil_sen,-0.014886859103929626,0.015776470356105125,-0.05030572720600045,-0.02537569508119341,-0.013266132706302882,-0.003947549385870351,0.011643176493980256,0.16,0.84
Calidris ruficollis,theil_sen,0.028899703653613027,0.010201650815737014,0.009777518647339722,0.021340701764680944,0.02911276390640168,0.03686173174369424,0.04704711820155872,0.99,0.01
Pernis ptilorhynchus,theil_sen,0.09148988542518659,0.021076261318302546,0.044465615134860866,0.07912433567692231,0.09251717288542265,0.10715567524748158,0.12464080366882867,1,0
Limosa limosa,theil_sen,0.053908736563414036,0.012995450210879991,0.03101085566773617,0.04449562370285368,0.055046640934384106,0.06296808957898901,0.07636364003954692,1,0
Phylloscopus pulcher,theil_sen,0.0018455229713687821,0.006555342413350164,-0.01233925363728731,-0.0021429662795739712,0.002941592103818752,0.006037496767778526,0.013006438872034084,0.645,0.355
Ardea purpurea,theil_sen,0.05925593118671118,0.010937579020048455,0.03580857222944306,0.0528525935061478,0.05975312446139322,0.06619093456641664,0.07877937929951528,1,0
Phylloscopus armandii,theil_sen,0.004309071864362555,0.00824288476976466,-0.008717287642840552,-0.0017835389799540553,0.0035642494671836488,0.010612772510218627,0.019405549501030347,0.685,0.315
Butastur indicus,theil_sen,6.773152535576743e-4,0.010611109442022813,-0.022522562985286952,-0.005500848792284234,7.6880599494786e-4,0.0075689635767554175,0.020141134065609054,0.54,0.46
Platalea leucorodia,theil_sen,0.048546597234114135,0.011654161006252427,0.023917159399664812,0.040341213335132284,0.0489829703277254,0.05731502653762333,0.06863530691589086,1,0
Emberiza tristrami,theil_sen,0.0293837874035264,0.011662490386930976,0.0021803077927962876,0.022840847443342385,0.029667118405267586,0.03740761555837135,0.049338654713006386,0.98,0.02
Spatula querquedula,theil_sen,0.03333094925020415,0.019843086441333847,-0.0064014056008890865,0.020197424328479603,0.03412760321127065,0.04652604184676562,0.0697913695749018,0.96,0.04
Alcippe hueti,theil_sen,0.013093788101500282,0.003420797455605229,0.005872996049323245,0.011158200671126025,0.013754139787367258,0.015317416475902285,0.01892996478042805,0.99,0.01
Garrulax perspicillatus,theil_sen,0.026767881662118676,0.005352613323126085,0.014950944895517869,0.02317265995646551,0.027172882883291456,0.03067040179010251,0.034965292873345585,1,0
Cinclus pallasii,theil_sen,-5.683373550639706e-4,0.01364914262819246,-0.026678709292696785,-0.010549736004237496,-1.852059535787827e-4,0.008727179139268675,0.026921661643745876,0.495,0.505
Calidris ferruginea,theil_sen,0.03734953804567277,0.016824879067523085,0.004491571549099208,0.027013493193304663,0.03851490287878034,0.05001352330027146,0.06506161261262673,0.985,0.015
Tadorna tadorna,theil_sen,0.04674911482721958,0.012490756554937189,0.0229814823970954,0.0378759863223533,0.04644105376689216,0.05621041977609969,0.07069725996984823,1,0
Chlidonias leucopterus,theil_sen,0.041571670423213976,0.012525637655941344,0.016290737333785627,0.033307463003517265,0.04182481385525193,0.05004772574270816,0.06523226257233385,1,0
Anthus roseatus,theil_sen,0.022317376411091217,0.010994836776017924,-1.3849748961411052e-4,0.015929254038436747,0.022766957312670255,0.02951245775223161,0.04080328595060653,0.97,0.03
Phoenicurus frontalis,theil_sen,0.013909405788296634,0.007291582880223836,-0.0016358283448940575,0.009694465984804272,0.013799635661854374,0.018819807512044432,0.027026498217683683,0.96,0.04
Mareca strepera,theil_sen,0.05244360470708704,0.014156710632147544,0.0244725262265446,0.04350612915723233,0.053410600970666036,0.06197184507649692,0.07657380568676551,1,0
Periparus rubidiventris,theil_sen,-0.012127159817286319,0.007262731523896083,-0.025981137092750104,-0.017077403339219602,-0.012420718588335733,-0.006903336932583463,0.00171362092690669,0.045,0.955
Eremophila alpestris,theil_sen,0.005148203042875228,0.005405348218849173,-0.005112650312837145,0.0017587189383436383,0.0048905399763923205,0.00869363057269399,0.017163651258144282,0.82,0.18
Aythya nyroca,theil_sen,0.0613896995313127,0.019677881709174467,0.013580324593944416,0.050172560994349816,0.0632172993940144,0.07546926665819509,0.09253613959377102,0.995,0.005
Calidris acuminata,theil_sen,0.02746766320061279,0.011498690575800781,0.003402104317905309,0.0201396924478669,0.02813941373221143,0.0349069368766623,0.04782919214808487,0.98,0.02
Ceryle rudis,theil_sen,0.028470788627561482,0.007313537728151959,0.01393123116056623,0.023448904919389987,0.029436777187042018,0.03376612331607233,0.0403477067187703,1,0
Passer montanus,ols,0.026428970905292868,0.006922766638507766,0.014206646674529784,0.02122547774336713,0.026057012103001806,0.03091510096307757,0.038928831918634825,1,0
Pycnonotus sinensis,ols,0.023258626329329072,0.00570018971070327,0.012689385214633659,0.018987530366052566,0.023093849263409957,0.026843526014472714,0.035106794326880415,1,0
Hirundo rustica,ols,0.028156695210900095,0.0070515791184724164,0.01546591726008889,0.02330978303709306,0.028826373265750264,0.03340724639895561,0.0415449094992897,1,0
Spilopelia chinensis,ols,0.04680880824795305,0.006556359621642072,0.03493626303356584,0.04198879479189531,0.046255724750600524,0.05116002823062208,0.06001321442447195,1,0
Pica serica,ols,0.07240361853949165,0.007047585017509985,0.05643368571414875,0.06831923259303997,0.07242482782075185,0.07753676347398138,0.08565193893316185,1,0
Motacilla alba,ols,0.008070044453018422,0.0054585378343970665,-5.515643367098272e-4,0.0037483809550221936,0.007433489692186824,0.012232087659461295,0.01830925715331966,0.97,0.03
Turdus mandarinus,ols,0.026701129314196822,0.006605052276106922,0.012430557762037393,0.022455118173412877,0.02684591689201317,0.030711735795685053,0.039545620194382895,1,0
Egretta garzetta,ols,0.03941476834602443,0.008532442421323283,0.024862517960518103,0.03360391957327922,0.0381226886411513,0.0447816332936533,0.057264010775697115,1,0
Parus minor,ols,0.014290906211788369,0.006956723725457372,0.0010938405773298133,0.009240815703151646,0.014250769131892268,0.019435289243115255,0.0266448676110712,0.98,0.02
Cyanopica cyanus,ols,0.021105157506547578,0.0070981272868331806,0.006468977092889525,0.015640926968739862,0.02182474221954582,0.026157024291242545,0.03433579809903374,1,0
Streptopelia orientalis,ols,0.02545034671653127,0.012790486010831242,6.277108754203991e-4,0.016549586516226594,0.025975173180623253,0.034517682993602986,0.04897478492175699,0.975,0.025
Tachybaptus ruficollis,ols,0.05949544858084543,0.010797448806038152,0.037235935529718704,0.05196718985822815,0.059220965649230746,0.06717328871743873,0.07998647752803485,1,0
Nycticorax nycticorax,ols,0.057650055291894896,0.010211708953851909,0.04008530149710495,0.051182031980288784,0.057468281507728855,0.06336979524268331,0.07709460643193843,1,0
Gallinula chloropus,ols,0.06613669345362426,0.013419487911380468,0.03738318964650551,0.058185182903610855,0.06641400236985578,0.07463470959677668,0.09067268353041989,1,0
Sinosuthora webbiana,ols,0.027890428159704016,0.007238486392052222,0.014732394229794965,0.023312936322925304,0.02738626163609284,0.033032977981679645,0.04213120978194209,1,0
Chloris sinica,ols,0.009760511728860765,0.005957295416279869,-9.954300597450447e-4,0.005968354142249848,0.009147783650356248,0.01387441997980469,0.020826437163501285,0.95,0.05
Cecropis daurica,ols,-0.0010028958348946735,0.007092793660268804,-0.014223512320956786,-0.005683295238001074,-8.988145310910151e-4,0.0034263724367429365,0.013021564142605462,0.435,0.565
Acridotheres cristatellus,ols,0.017588004020005075,0.00592185989702493,0.007090403404606661,0.01379647026226883,0.017473339533987334,0.02108069194437322,0.030320515698635347,1,0
Ardeola bacchus,ols,0.013664687689844487,0.008258621372152882,-0.0031078963899397742,0.008279690735616931,0.013798771357256186,0.02010059174259262,0.028978947998607285,0.95,0.05
Copsychus saularis,ols,0.011362332757364629,0.003958298137747846,0.00401675649306275,0.008440851281691938,0.011023137566727348,0.014367127320097744,0.01857879916273586,1,0
Ardea cinerea,ols,0.0594085802634433,0.009213045881265555,0.04327915716198337,0.05314699307955211,0.058804898468723985,0.06495877017124416,0.07996280253575805,1,0
Anas platyrhynchos,ols,0.04808599466841353,0.010211788066343762,0.03056134492454332,0.04085915653604517,0.04736100183194822,0.05390929731356463,0.06960200697187524,1,0
Lanius schach,ols,0.02664264943734505,0.004586012409975373,0.017979095822778197,0.023630717166425366,0.026964628045041225,0.029981303723811383,0.034200966387243105,1,0
Spodiopsar cineraceus,ols,0.06271150185398326,0.009470991566167417,0.04404202118204111,0.05639552896797372,0.06295623855748912,0.06949426965970504,0.07979057782694182,1,0
Alcedo atthis,ols,0.017342654183157183,0.007919091393873423,0.002575330160741072,0.012121781029561917,0.016883503331499516,0.022397480302399728,0.03228200844505744,0.995,0.005
Anas zonorhyncha,ols,0.040033332394102596,0.01088086487921679,0.019418679598039248,0.03366762526558603,0.040215295616548366,0.046056081662237416,0.06192930969625291,1,0
Phasianus colchicus,ols,0.049894581803496395,0.007642634934261497,0.03382337405446092,0.04463288368119263,0.05061335420968711,0.05527267930804809,0.06300802939722085,1,0
Zosterops simplex,ols,0.01046817697311013,0.005280898076105641,1.0181045457100756e-4,0.006551407115869643,0.010917759048590488,0.013766699280902938,0.020812233724592625,0.975,0.025
Cuculus canorus,ols,0.0365206741600008,0.008270558001138857,0.018719218123768557,0.03138334361757763,0.036286126543920355,0.041612431176618836,0.05153061291637625,1,0
Corvus macrorhynchos,ols,0.024930954547982383,0.014423598731073432,-0.003451868158529506,0.015229375508468512,0.023917305323062122,0.03501524921353032,0.053050752798907135,0.95,0.05
Upupa epops,ols,0.037030362593795975,0.007553987663323925,0.0228010848691112,0.03168886636994879,0.037085869836314705,0.04169668640440194,0.051032713848888994,1,0
Dendrocopos major,ols,0.01274962689582114,0.012098839633424669,-0.009155866378837066,0.003948377717213073,0.013748373359290281,0.021774088209110604,0.034123626687800286,0.84,0.16
Spodiopsar sericeus,ols,0.03958840250823241,0.0076729463786457735,0.02454613910138705,0.03448648618281955,0.039767419664668784,0.044807008441484796,0.05330192855494509,1,0
Dicrurus macrocercus,ols,-0.005382974014037127,0.006886137620348734,-0.019818700372600175,-0.009773600892548683,-0.005030688997697933,-7.098417043761434e-4,0.005966190132265413,0.22,0.78
Spizixos semitorques,ols,0.029008010805048907,0.005632868659348345,0.017367340196039208,0.025853580461350424,0.028813780319694924,0.03301999795024104,0.03976835162465667,1,0
Phoenicurus auroreus,ols,0.004981472250948542,0.006492589056955532,-0.008305037840789061,6.302630341966216e-4,0.004541109681022766,0.009233934000635272,0.018358250889674983,0.785,0.215
Ardea alba,ols,0.02811458979849958,0.011498526747584338,0.005459527717907859,0.02135301463157982,0.02814538108214748,0.0349678760937445,0.050749065360986646,0.99,0.01
Himantopus himantopus,ols,0.07366003794512134,0.010163888472089109,0.054425321857415394,0.06760921607549253,0.07434921382807992,0.08131169270534352,0.09266813144793715,1,0
Urocissa erythroryncha,ols,0.04431213305467781,0.013650929486421855,0.018015238347106177,0.035249089487363605,0.04489841254079631,0.05481455503603005,0.06610169694785535,0.995,0.005
Aegithalos concinnus,ols,0.010031474846417919,0.005943631776459777,-9.96895930046285e-4,0.006056015153946074,0.010619061006272756,0.014031304362901923,0.020568074788220626,0.94,0.06
Lanius cristatus,ols,0.0036309976965365164,0.0070842762864819515,-0.008640920630947907,-0.0015035950683187811,0.0040217162510392986,0.008072277432832073,0.01669736271818879,0.67,0.33
Fulica atra,ols,0.10605346427124762,0.013461128453816473,0.0803505943431261,0.09524904712021665,0.10661181956131434,0.1166970636909215,0.1286436798942552,1,0
Horornis fortipes,ols,0.01725058821149041,0.007693536594720478,0.0034931257187457957,0.012415097440768455,0.01634407081593654,0.022618817467399025,0.03275781946113341,1,0
Eophona migratoria,ols,0.012633969256613224,0.010366022884451589,-0.006789236922259599,0.00617753288287066,0.012895060945296508,0.01957414208006492,0.03166705276634431,0.87,0.13
Podiceps cristatus,ols,0.06139775253188548,0.011647272945322761,0.03762394039020922,0.054304830895924236,0.06135955490658696,0.06824813553244743,0.08452041074702368,1,0
Picus canus,ols,0.005656373549821762,0.014015148976449147,-0.022988481312600968,-0.0033007188753497725,0.0052286460429600105,0.014580426828858654,0.032100029260162484,0.655,0.345
Phylloscopus inornatus,ols,0.02921383111666651,0.007272282550021147,0.014991475335126177,0.024889196078558704,0.029339182559142647,0.03311160508525167,0.044416814591804916,1,0
Pterorhinus sannio,ols,0.03966795633453407,0.00549092462029561,0.027262960792971178,0.03621617826018222,0.03971683094639859,0.043517626303656104,0.050205581254856725,1,0
Motacilla cinerea,ols,0.019072289159146348,0.014064057565773148,-0.009451590689031387,0.010317107954930984,0.018830341785829853,0.02670562046439863,0.04401711079513203,0.915,0.085
Sterna hirundo,ols,0.046635870706762686,0.010302715873565361,0.02390577374522364,0.040928512478040836,0.04686516556769082,0.05287237801749372,0.06605719467749573,1,0
Falco tinnunculus,ols,0.04023833960871518,0.008335302309154642,0.024637085268978284,0.033909787912676966,0.04101659726633761,0.045856936405490614,0.05554942469130499,1,0
Hypsipetes leucocephalus,ols,0.007025350943273832,0.005379744372709479,-0.0031311788219532343,0.003535046044028181,0.007381590197207756,0.011022712120511124,0.01668930316789472,0.88,0.12
Apus apus,ols,0.006396437040044656,0.007250154328188206,-0.005463892733167129,0.0012457411904774425,0.006026850100804316,0.011054335037913893,0.01977551061376592,0.815,0.185
Cuculus micropterus,ols,0.020263158637719058,0.008558585678469812,0.004740157789335154,0.014493045779998588,0.020633643117863455,0.026566656730975982,0.035603558798842846,0.995,0.005
Phalacrocorax carbo,ols,0.03480942941316458,0.011654754387774966,0.01151872745908854,0.026424078160364795,0.03495810779309129,0.04279493250343806,0.05771630293462984,1,0
Phoenicurus fuliginosus,ols,0.0243921342795635,0.007503915375532561,0.008095448048820852,0.01984952871829033,0.024718905573401943,0.03000010807672472,0.03863411967494317,1,0
Prinia inornata,ols,0.022618000843097504,0.005345056805475077,0.01236057601912284,0.019466016448110704,0.02249218688833461,0.02609706285232565,0.033458813633856936,1,0
Milvus migrans,ols,0.026815547871644876,0.012571701441320762,0.004181705158333565,0.01816267448656007,0.026686018387425972,0.03471515506642581,0.04900774318342751,0.98,0.02
Bubulcus coromandus,ols,3.65732569267195e-4,0.010155723180868265,-0.018087752553643817,-0.007048787203694174,3.7439455397084295e-4,0.007276565350703012,0.020218070046380335,0.51,0.49
Phylloscopus proregulus,ols,0.013422470024588861,0.007410722404931779,-1.2400664066474984e-4,0.00891747728403336,0.013135517371681588,0.017900938043905364,0.03021902236369782,0.97,0.03
Acrocephalus orientalis,ols,0.04877407721400741,0.012015890505783566,0.02370746141126447,0.03971182021292507,0.04908704078432483,0.058278836190118755,0.07011243452661027,1,0
Aegithalos glaucogularis,ols,0.03344676084153787,0.008093250269249497,0.016136700922621913,0.028215326650179885,0.03414186730020714,0.03918140272198566,0.04708666848271034,1,0
Eudynamys scolopaceus,ols,0.021509414131666457,0.007011828595737306,0.0075954008218976484,0.01762786826131471,0.021093511054879305,0.0255918676178087,0.03541668456915551,1,0
Anthus hodgsoni,ols,-0.00644956629107937,0.011215982423568307,-0.027178311097643876,-0.015003517247977962,-0.005316883227498657,0.0011192248026520753,0.01316104131741145,0.285,0.715
Pterorhinus perspicillatus,ols,0.037389023644715136,0.009704159613762163,0.012289909910660504,0.0328454066791849,0.03849511238097961,0.043970634563032025,0.05186742554384739,1,0
Charadrius dubius,ols,0.03618008858135521,0.012286681288790445,0.009674873970400096,0.02798239880461711,0.03753450442310444,0.04541850376695174,0.0544911124673144,0.995,0.005
Poecile palustris,ols,0.027651951684854906,0.007038273971167942,0.015175376766530397,0.022798157894669824,0.027724072064399745,0.03258352892965137,0.03992452306923309,1,0
Actitis hypoleucos,ols,0.022330831229847223,0.012137879525291988,0.001416369881843963,0.013342855025423194,0.02124885110142357,0.03050466125182701,0.045453536198334483,0.975,0.025
Tadorna ferruginea,ols,0.05031039590767445,0.008290370822310716,0.036079413829846065,0.04439628706058632,0.04992911633709901,0.056120881980999064,0.06582290444692283,1,0
Passer cinnamomeus,ols,0.03195607871182587,0.011071117619725679,0.008949843980512285,0.024501064070320266,0.032625510512899275,0.0394000391634,0.05104887471753225,1,0
Vanellus cinereus,ols,0.07756675062445843,0.013026846893847116,0.05135552779405509,0.06945008313213938,0.07833428762246236,0.08620636190758584,0.09946242956497553,1,0
Pycnonotus xanthorrhous,ols,0.0310529110908466,0.006075754583232506,0.019703068180623288,0.027009807292016907,0.03085970115070163,0.035614759733396194,0.04206586783812471,1,0
Emberiza spodocephala,ols,0.016407404121380566,0.010949890256740572,-0.004348662481627481,0.009375869147884042,0.016534910324488554,0.02225111458090399,0.04152370655409229,0.925,0.075
Ixobrychus sinensis,ols,0.03363162670164175,0.01301028566103184,0.007319083441391047,0.02429765326361658,0.03409725653048453,0.042382165215260656,0.05939874301427155,0.995,0.005
Oriolus chinensis,ols,0.01533072148953384,0.007248993563924891,0.0020451600520939315,0.010947881254443376,0.015346870765213112,0.020094481634153984,0.030811970713247098,0.99,0.01
Emberiza pusilla,ols,0.015960825130572565,0.010259923316323864,-0.0036961490924205267,0.009411639424771655,0.016050784543798116,0.022868815797046298,0.03475723012448361,0.945,0.055
Chroicocephalus ridibundus,ols,0.061215293045324845,0.011537081908046849,0.03633877668065584,0.05477081480758682,0.06113195684505156,0.069081270652625107,0.08380498303049984,1,0
Pycnonotus jocosus,ols,0.017345662455403716,0.003392282373370873,0.010937159067836032,0.014945610815497916,0.017286623506723615,0.019670685222417952,0.023780275092258676,1,0
Streptopelia decaocto,ols,0.03454845230002017,0.008966557421793716,0.017601761777159136,0.028706584828185586,0.03409818833401337,0.039346136917638726,0.053460548474869835,1,0
Pomatorhinus ruficollis,ols,0.018405422577794442,0.005594975723346616,0.0071888996127855214,0.01484762127780306,0.018930889743458253,0.021962212822036704,0.02883172116841209,1,0
Bambusicola thoracicus,ols,0.019865882993258283,0.007417840609161263,0.005344561031971363,0.01526196006030019,0.020186448610535895,0.02492665490902574,0.032779164877292655,0.995,0.005
Pardaliparus venustulus,ols,-0.004106491216811721,0.010943691774226088,-0.02467774803140807,-0.011820845572900033,-0.003495218458471043,0.0036334446632382226,0.018095202709572152,0.37,0.63
Ficedula albicilla,ols,0.0057268707919242426,0.00933022992333755,-0.010022475266410218,-0.001048949243892941,0.0058871170873591085,0.011237943936888206,0.025176278664320453,0.72,0.28
Picoides canicapillus,ols,0.08540880215928741,0.013891640125818398,0.05547928803010593,0.07852710002337265,0.08640485051821004,0.09532182321637932,0.10587733425916006,1,0
Hemixos castanonotus,ols,0.020441053496381686,0.003921808854944094,0.012918874899613002,0.017921573426133087,0.020872277647802934,0.023390240000854656,0.026825997778547682,1,0
Tringa glareola,ols,0.019706759105883237,0.01783667960053988,-0.01971747752706367,0.007570650578617975,0.02070059385145551,0.03153204506574566,0.0502871457777208,0.865,0.135
Abroscopus albogularis,ols,0.025448831073593737,0.008033312516565038,0.009096422273577319,0.01993262659599141,0.025840282615869306,0.03104698972146112,0.04037803522583114,1,0
Saxicola stejnegeri,ols,0.042128889813130906,0.010961018248734418,0.018026199932617237,0.034827515998943764,0.04261777754286372,0.04873841202368963,0.06205823951297644,1,0
Garrulus glandarius,ols,0.004991492154831868,0.012600906159338083,-0.01783020973523642,-0.004374091806203802,0.005602084377783422,0.014656374380695673,0.028695369206494067,0.64,0.36
Chlidonias hybrida,ols,0.07712990305505009,0.010703345987569569,0.056873904719401146,0.07019356286093127,0.07742145156111407,0.0830497891368739,0.09715173294236501,1,0
Corvus corone,ols,0.03908635535228164,0.009946929480535702,0.020710184558458654,0.03286644043313044,0.03890267936708096,0.04525663189055522,0.05771563655254923,1,0
Trochalopteron elliotii,ols,-0.0067016312478050365,0.007346012735226935,-0.019284110859402494,-0.011682126568177312,-0.0066035425441656505,-0.0012057621027634206,0.006647702239967147,0.19,0.81
Parus monticolus,ols,0.009463268048256224,0.006370290091810825,-0.00229698754798228,0.004566374110764844,0.010513945522115173,0.014084530161246937,0.01990100682974021,0.925,0.075
Phylloscopus fuscatus,ols,0.019955990800164008,0.01432646708735834,-0.006764160226922221,0.009132853920232055,0.020294426092020597,0.029031475235486784,0.04800609847813345,0.925,0.075
Myophonus caeruleus,ols,0.01945590850655472,0.007246508648482964,0.00566066533386145,0.014113553183922573,0.019413263450462355,0.024351709425327658,0.0333486301386781,1,0
Pyrrhocorax pyrrhocorax,ols,0.004058319367056639,0.006644705503202949,-0.00886066418178701,-6.069043979937081e-4,0.0039140408695382415,0.009401053583939133,0.016439666858167567,0.72,0.28
Ficedula zanthopygia,ols,0.013138885899743588,0.013253696475655743,-0.01172297403296104,0.0038500642619098326,0.012861985231575244,0.021874174768222954,0.03994359484615612,0.86,0.14
Pericrocotus cantonensis,ols,0.005116545603705561,0.008103443548649501,-0.011700891728106042,5.421274160205014e-4,0.006082044669882526,0.01101988994227451,0.01890983969572113,0.77,0.23
Ixos mcclellandii,ols,0.03136221314436693,0.004922236733371549,0.021934253053923866,0.028205128031142716,0.031205460085981775,0.03444128644173099,0.04022837580796684,1,0
Tringa nebularia,ols,0.043793162295414516,0.01425560936900134,0.014079715650960528,0.03442262386652147,0.04425930626559789,0.05485620454753945,0.07076914756608974,0.995,0.005
Dicrurus hottentottus,ols,-0.004919641864514029,0.009199011560264607,-0.02119229356544394,-0.010923532241268854,-0.005941669874789578,0.0015940531105172464,0.01236959799047428,0.3,0.7
Gracupica nigricollis,ols,0.019904684935558224,0.004616751137186381,0.009271960699386746,0.016996185323357595,0.019928538961652992,0.02302926352547265,0.0279133213603665,1,0
Tringa totanus,ols,0.04155388785479377,0.011609967299279824,0.01920896710830337,0.03386722968083563,0.04209918999491508,0.04952739175455191,0.06374866438069579,1,0
Hierococcyx sparverioides,ols,0.045235048197398084,0.019463003416156713,0.0024318929195314277,0.034349223531159115,0.04534317139737044,0.057460917429633065,0.08382976350030291,0.98,0.02
Leiothrix lutea,ols,-0.0025594355451736897,0.008443436491091196,-0.016783266525776552,-0.008037019828366973,-0.0027133311096963746,0.0030672984113832764,0.013211253260830483,0.41,0.59
Charadrius alexandrinus,ols,0.046673628829282617,0.012786452804448012,0.022887034813441932,0.037839459765301925,0.04771269011143668,0.054499314549864335,0.07285552726042048,1,0
Dendrocitta formosae,ols,0.01702463878257331,0.004924251420217795,0.006843720215037941,0.014084372438631766,0.017224950058384605,0.020394689290222465,0.026637734730988755,1,0
Aix galericulata,ols,0.046786820543735834,0.012060258939975458,0.02298285133904294,0.03913218078694816,0.04647831772939712,0.05605143342546652,0.06734935242915074,1,0
Motacilla tschutschensis,ols,0.03277490787358927,0.014732693523554389,0.007126517674265885,0.023047726700875737,0.031202779403102038,0.04217616756835882,0.0622082800332976,0.995,0.005
Falco amurensis,ols,0.058858320075414465,0.0072635093502248305,0.04513319451757987,0.053248638776485696,0.0588694637148245,0.0644556553516438,0.07352745020367846,1,0
Delichon dasypus,ols,-0.013691542705762236,0.014931787795001882,-0.0426078333150976,-0.024735863031027774,-0.01326691619366091,-0.003498255751915569,0.011554232768088887,0.215,0.785
Lonchura striata,ols,0.01015453645053209,0.005857147296468672,-0.0010120907062770043,0.00587313443165879,0.00970693998046466,0.014373029206843826,0.022825164560230066,0.965,0.035
Garrulax canorus,ols,0.0198686281466823,0.009257449043229891,0.0012677791338818276,0.014691529539819947,0.019731793128550508,0.02571467640848738,0.03698141114773721,0.975,0.025
Amaurornis phoenicurus,ols,0.016274559626658688,0.008991063412365118,-0.0028353442361616433,0.011298694707171014,0.016430325263714976,0.022138106924002938,0.031984335355072425,0.955,0.045
Lanius tephronotus,ols,0.0032034535825573966,0.00599556465349108,-0.008496702461032984,-0.0011099552918713525,0.0029963350048151432,0.006933075604153353,0.015266798291478352,0.705,0.295
Columba livia,ols,-0.06742286442383301,0.01174916693850437,-0.09051004028704406,-0.07510420211279635,-0.0677251098032169,-0.060317725351458955,-0.0453310572253534,0,1
Phylloscopus claudiae,ols,0.023863446124248976,0.013299283905350514,-0.004878196131823733,0.01643652226762409,0.02398201155576827,0.03353998238470145,0.04578621917639043,0.94,0.06
Emberiza elegans,ols,0.01774982429529968,0.01242820877958936,-0.008192153084520901,0.010137920209993864,0.018718758402491577,0.026151835539411278,0.038379673972783156,0.905,0.095
Gyps himalayensis,ols,0.003033017937018682,0.0032626534779595425,-0.0034211401495521073,0.0012131563835777444,0.002965789946040651,0.0051428826817535,0.008625413776595297,0.83,0.17
Recurvirostra avosetta,ols,0.06625451750500794,0.01127424987149151,0.043054527020720754,0.05869794513321884,0.06675891351456392,0.07383051300803031,0.08886321321392054,1,0
Culicicapa ceylonensis,ols,0.02881116852928651,0.007944895628391572,0.014283781690100028,0.023634389596410652,0.028560982526355607,0.034368796773149066,0.04215885899629737,1,0
Columba rupestris,ols,0.01893034028558382,0.005556612623555277,0.00754392327906997,0.015525860196893242,0.019148205993526405,0.02300059303355265,0.028562357657639266,1,0
Apus nipalensis,ols,0.03159617021941645,0.0059889141034789525,0.019735775781300757,0.027487886428808818,0.03200961986847751,0.034919590289764,0.04359019914273712,1,0
Accipiter nisus,ols,0.03142727943499592,0.009752139946832425,0.01011150424219463,0.024720565133997806,0.030964122453179067,0.03809216714364849,0.05014262015775079,1,0
Tringa ochropus,ols,0.04715945454171558,0.015655278344256826,0.0140919664450606,0.03786256036890991,0.04669547909466869,0.05792560440133131,0.07400297979721861,1,0
