grid_cell,period,expanding_richness,contracting_richness,net_trend_index,turnover_balance
2333,P1,28.82378655532695,1.5311998082661034,27.29258674706085,0.8991137871106026
2334,P1,29.80895782643558,1.4952040322823739,28.313753794153207,0.904472508222355
2335,P1,30.899519738331303,1.4586458099708826,29.44087392836042,0.9098437265985606
2336,P1,32.10492069560436,1.4218677383545637,30.6830529572498,0.9151802003848141
2337,P1,33.43273193477521,1.3852224248721714,32.047509509903044,0.9204305680590135
2338,P1,34.887212348136664,1.3490580059589112,33.538154342177755,0.9255410122081489
2339,P1,36.46755656554555,1.313703806122653,35.1538527594229,0.9304573858468848
2340,P1,38.16669187602578,1.2794574079296526,36.887234468096125,0.9351289070717953
2341,P1,39.971873917632344,1.246574220652644,38.7252996969797,0.9395137722570012
2342,P1,41.86742759812008,1.2152602945279494,40.65216730359213,0.9435847504428649
2343,P1,43.8381993486634,1.1856686998541792,42.652530648809226,0.9473315487431465
2344,P1,45.87167429393367,1.1578993608052806,44.71377493312839,0.9507586707331928
2345,P1,47.95803245092173,1.1320018784807346,46.82603057244099,0.9538805831389398
2346,P1,50.08890102225066,1.1079806447118188,48.980920377538844,0.956716869909411
2347,P1,52.25592057850984,1.0858014517679382,51.1701191267419,0.9592888489369873
2348,P1,54.449844896903876,1.065398827799611,53.384446069104264,0.9616177915715238
2349,P1,56.66036968326846,1.0466834393558555,55.61368624391261,0.9637242457301811
2350,P1,58.87653152272438,1.0295490604398432,57.84698246228454,0.9656278945169655
2351,P1,61.087391757078784,1.0138787764138422,60.073512980664944,0.9673475673620225
2352,P1,63.28274453889438,0.999550244714374,62.28319429418001,0.9689012270616933
2353,P1,65.45367201079893,0.9864399582238507,64.46723205257507,0.9703058911555184
2354,P1,67.59285920874504,0.9744265464348436,66.6184326623102,0.9715775085537427
2355,P1,69.69464978163565,0.9633932061694395,68.7312565754662,0.9727308267981406
2356,P1,71.75486141881402,0.9532293832150858,70.80163203559893,0.9737792762070852
2357,P1,73.77039663385166,0.9438318357211153,72.82656479813055,0.9747348837014228
2358,P1,75.57167484981002,0.9358982672789528,74.63577658253107,0.9755344934063812
2359,P1,77.3534063175455,0.9285228925463916,76.42488342499911,0.9762774652613775
2384,P1,19.711107056789597,1.9347398527179518,17.776367204071647,0.8212368533505473
2385,P1,19.89547202912508,1.9283898400895767,17.967082189035505,0.8232769386421185
