mean,sd,q025,median,q975,metric,period_pair,grid_cell
0.7477500041979297,0.08740651140760175,0.5882133091906284,0.746835311393385,0.9205215657859824,prop_turnover,P1_P2,2312
0.753060753387452,0.08641996538183686,0.5972559307705662,0.7527023033446729,0.9261200916885826,prop_turnover,P1_P2,2313
0.7995790872022377,0.07767153173975634,0.6677768792546742,0.79559012268382,0.9678241061319462,prop_turnover,P1_P2,2320
0.8466645706376071,0.0684119652517026,0.7175655853219038,0.8442939011115285,0.9859913032783986,prop_turnover,P1_P2,2326
0.854636996771005,0.06639556772080012,0.7265926645986925,0.8546262894995129,0.9850564488880279,prop_turnover,P1_P2,2327
0.8625171472812985,0.06431730188876256,0.735442296127547,0.8646791407430059,0.9860431200073132,prop_turnover,P1_P2,2328
0.8701945984689713,0.062297052563205654,0.7414996459610191,0.870696823755376,0.9906921795599379,prop_turnover,P1_P2,2329
0.8772989746303608,0.060136484764897365,0.7493349975161177,0.8768948375020597,0.9879376462835636,prop_turnover,P1_P2,2330
0.8836069161468504,0.05818795464683035,0.7579472780097162,0.8818462841288646,0.9907109982051238,prop_turnover,P1_P2,2331
0.8886953015363402,0.05655679684450466,0.7721847061714765,0.8868855769741141,0.9918276593468882,prop_turnover,P1_P2,2332
0.8921071337208116,0.05529951846856035,0.7770315960170047,0.8910711920671428,0.9934122532425012,prop_turnover,P1_P2,2333
0.8934041605009184,0.05432240628617342,0.7807322153010124,0.8921602276355353,0.9936351740959263,prop_turnover,P1_P2,2334
0.8924242103217173,0.05368362801211342,0.7832486464459409,0.8917545326544885,0.9908472607586216,prop_turnover,P1_P2,2335
0.8892097598896335,0.05340259947955659,0.7830050654696901,0.8885361541446533,0.9866882148712343,prop_turnover,P1_P2,2336
0.8839472760044155,0.05361928811256313,0.7788528407678275,0.8830416757906143,0.9871121244366271,prop_turnover,P1_P2,2337
0.8764846865960121,0.054024620199349754,0.7735928878605433,0.8749200426538726,0.9843011898429512,prop_turnover,P1_P2,2338
0.8666236145584844,0.05438167422216921,0.7640799475980207,0.8640130399444033,0.9766965871522244,prop_turnover,P1_P2,2339
0.854525451566092,0.05474642100569418,0.7493292728734829,0.8533558644233556,0.9646595347747393,prop_turnover,P1_P2,2340
0.84068321653298,0.05504499728369649,0.7357500607726225,0.840291270309985,0.9510619846558734,prop_turnover,P1_P2,2341
0.8258352911335166,0.055416264948487226,0.7206437021396043,0.8254727468529723,0.9401869862418606,prop_turnover,P1_P2,2342
0.8105737317735714,0.05592070016801551,0.7040909303857789,0.8092248919915552,0.9239018834601684,prop_turnover,P1_P2,2343
0.79524698915198,0.05649151594497584,0.6923754970180158,0.7946408650148762,0.9060810134085497,prop_turnover,P1_P2,2344
0.7800565870475219,0.057064055328589,0.6741160735924504,0.7791149427037706,0.8976098924237771,prop_turnover,P1_P2,2345
0.7651330002245025,0.057597571860768845,0.6565606739048487,0.7643552622310963,0.8803712017423322,prop_turnover,P1_P2,2346
0.7505669081038955,0.05808167254571394,0.6369005300463441,0.749519709440516,0.8695705697266501,prop_turnover,P1_P2,2347
0.7364151549613446,0.05852853258713871,0.6178133929957251,0.7370486771086566,0.8555637842776769,prop_turnover,P1_P2,2348
0.7227105747931742,0.05895910746121285,0.6036070857302243,0.7226432729113921,0.8423124001134881,prop_turnover,P1_P2,2349
0.7094749262330419,0.059391150991746966,0.5864780733765378,0.7102188050892715,0.8256266714257652,prop_turnover,P1_P2,2350
0.6967238248893952,0.059832289078970945,0.5749416556105404,0.6968721476925185,0.8144749348578473,prop_turnover,P1_P2,2351
