species,trend_class,trend_slope,bio4,bio7,bio11,bio13,elev_mean,hfi_mean,landcover_built,landcover_cropland
Podiceps cristatus,expanding,0.06071257456322998,355.19396214842527,38.96547547477672,24.982434750642806,15.436731813684808,944.929749355163,4.9795611655065795,0.011535094748183306,0.05906934768426544
Picus canus,stable,0.001939843987000256,288.78100173500144,33.431247897549405,19.11906934563239,13.046662439166255,743.5367760096901,3.9953569819403363,0.009349202734335335,0.047902170505690865
Phylloscopus inornatus,expanding,0.028619295822297663,226.5203533012449,27.383141742492995,14.4672543268179,10.677819766368186,684.3990292979353,3.3634289126856918,0.008713749114309225,0.04531327175990727
Pterorhinus sannio,expanding,0.040121388360281264,15.076861202947978,1.265683711317997,0.7478884896476514,0.5084799252648944,15.741234717194743,0.13948180503663316,1.501032774116564e-4,8.369055286493044e-4
Motacilla cinerea,stable,0.016024688857739777,278.29580946819016,33.201903325140954,19.072704891426156,13.053850560243397,841.9856580982897,4.167454692562443,0.01054302664798664,0.0511804799756332
Sterna hirundo,expanding,0.04512130710174857,371.9906286145481,41.433844989805614,27.090979628550183,16.262872858725206,971.2468162865172,5.316418267121213,0.012425576516874018,0.0638623435972314
Falco tinnunculus,expanding,0.041144115873873476,311.94865960191294,34.389313225404194,22.28639525411256,13.625080619631015,840.4477511683876,4.426036580290856,0.010770879776795918,0.05144982276024003
Hypsipetes leucocephalus,stable,0.007398550271389706,1.920511211066139,0.14416609528413551,0.10832589085310193,0.06685012283982138,2.6653388481198586,0.022823203479679206,7.788589772259055e-5,2.2165297564571266e-4
Apus apus,stable,0.005213468917821354,474.7440577969704,52.43586140413516,33.794956713459726,20.748242191740623,1276.8698757077775,6.893715116280579,0.016985981383558387,0.08049401611603564
Cuculus micropterus,expanding,0.01925211210329027,204.97570891564223,25.041624887385915,12.585724951869185,9.882373573159793,671.102352827882,2.9853491167490276,0.008136539992979079,0.03640016108805794
Phalacrocorax carbo,expanding,0.03386396032240824,358.10916963988984,39.723713266747126,25.77328873906165,15.68988736259393,976.749148838196,5.0816755044269115,0.012319613833614027,0.060296494856099996
Phoenicurus fuliginosus,expanding,0.02535301636842581,61.722713548294976,3.9283131063978214,4.170188998719212,1.7949819933737643,46.86155264773919,0.7987452358202763,0.002674763660880186,0.005539543268722577
Prinia inornata,expanding,0.02322909838383287,14.654395643162028,0.9886034878869415,0.5718291822664592,0.44385901668191824,13.205504726133283,0.19389424400744779,0.0013473693501639885,9.650862024165838e-4
Milvus migrans,stable,0.019529450055389617,273.7073493372457,31.008656687519032,19.831493706565777,12.214129489292327,753.8004346663266,3.8174320135855115,0.008577452301007078,0.04536677978192655
Bubulcus coromandus,stable,5.182899073813109e-4,133.55840135437234,10.366818644281576,8.8577323786535,4.409012437132981,177.8985054074632,1.5821871879346305,0.004434425463056525,0.020789692408362332
Phylloscopus proregulus,stable,0.012618855462027033,248.2201404172362,28.95284005531515,16.08748125328146,11.107313880850866,668.1919950378604,3.6599200235074405,0.009290861168865726,0.04878859035436272
Acrocephalus orientalis,expanding,0.05049549928693957,367.51915942310006,39.10528053294425,26.204509391582633,15.351719300162989,886.7179763415745,5.152326504717601,0.012709265189661948,0.06532425964128614
Aegithalos glaucogularis,expanding,0.03366186708162646,373.73993817016344,31.80954992016625,23.319269683071095,13.046266461122325,526.4055864543608,4.570555599435879,0.00938981945454708,0.04421102242342685
Eudynamys scolopaceus,expanding,0.019974820757961802,78.20808855165899,5.467642131632109,4.969779532937784,2.5679184730762445,87.72541463982489,1.043284785211347,0.0033194249559787645,0.008346826371365152
Anthus hodgsoni,stable,-0.008752690955666362,188.67825650976815,20.72719504402374,11.863340233065994,7.901716823729999,399.0439034628125,2.809255877982041,0.006936162041744442,0.038950706785645405
Pterorhinus perspicillatus,expanding,0.03886642817003689,26.544271598262657,2.997203057242225,1.067327879916796,1.21104710211226,49.55268839554636,0.3315564566747905,4.0067773088223163e-4,0.0034099333751396906
Charadrius dubius,expanding,0.03168025923822069,376.55769050328286,42.00610803605805,27.248148677040433,16.602085340954066,1036.0080246535588,5.4257479155134805,0.013560107763775708,0.06458810504003933
Poecile palustris,expanding,0.02629506886516109,501.91846559209125,58.466659472264034,30.628209317396667,22.459684840390775,1224.2687879403868,7.970852780802311,0.020796704305927158,0.10760715231315592
Actitis hypoleucos,expanding,0.02360642153361238,317.6764994081759,35.37153589942926,22.888291921874103,14.019065977167704,876.9444599248199,4.53307434171934,0.011210383099810962,0.05321913838234479
Tadorna ferruginea,expanding,0.04784356059141344,360.76424766831485,36.81626653381884,26.088812596210175,14.897244544388819,886.3808733599134,4.895536183148592,0.011657282850201912,0.054914052197390116
Passer cinnamomeus,expanding,0.03298498411989807,128.40830836811872,8.999045173302804,8.42618848242277,4.202521264093857,161.58177798414468,1.5391666074832429,0.0037228984010154813,0.009183720312099696
Vanellus cinereus,expanding,0.07784268716139373,329.49958409438733,32.902537752281376,25.09515632343499,13.234476887086531,775.8511233463441,4.613202844886689,0.011539348828443832,0.05827083590343765
Pycnonotus xanthorrhous,expanding,0.030411344619659986,11.752046601734042,1.2778812079532225,0.4820940957547368,0.5023030062712048,19.226450189224266,0.1415588527388701,1.5772077399703115e-4,9.934384317609268e-4
Emberiza spodocephala,stable,0.013800277434978912,258.5839280364793,30.95891182029416,15.766177482806215,11.680693624730472,652.719966842046,4.05363923273729,0.010320654545337052,0.055992629776901885
Ixobrychus sinensis,expanding,0.030793553848668588,311.73226003160215,29.101193093003538,22.05283850612375,11.975539944828979,696.9086680768261,4.0862087986468785,0.010600865296102243,0.05070502400201896
Oriolus chinensis,expanding,0.013672520572291376,214.96605398192563,25.430503641955887,11.627631299877542,9.698185856269923,562.027016777003,3.3585757494462563,0.008365609879346515,0.04671341987701703
Emberiza pusilla,stable,0.01507868989697184,233.02207411496525,27.885638549699767,14.572178187251719,10.771908869639502,666.2573830117869,3.2777252599017577,0.007669793920116538,0.03950350478330959
Chroicocephalus ridibundus,expanding,0.058677034665534075,381.64998051380866,42.7936468628262,27.256411113470847,16.972713997727848,1091.567758151706,5.28873254696895,0.012562042564646504,0.06313777627237062
Pycnonotus jocosus,expanding,0.01667190420412127,30.29650884653854,1.2171663280171727,3.1015025221155894,0.7314188876188547,18.93378467656625,0.21806396029397676,3.2135496763024653e-4,0.001160655660890664
Streptopelia decaocto,expanding,0.03298728860595439,507.9414886574226,51.45842529164894,37.01233417290752,20.94366544597664,1260.0769143621806,6.86568015701536,0.016712708638684067,0.0735316436853933
Pomatorhinus ruficollis,expanding,0.01842395931545488,2.3469359209028426,0.19666890343361235,0.12414466829859892,0.08936900199111095,4.0617479542777595,0.023894170996943225,5.571664823637436e-5,1.7096456045115907e-4
Bambusicola thoracicus,expanding,0.019820155526778627,12.57061574994617,1.8052323604348766,0.4994153800990105,0.6263432471015413,26.43972431768372,0.18137087596362092,2.2471226328309822e-4,0.0016234955753031076
Pardaliparus venustulus,stable,-0.005403321909004834,246.6458723363109,22.780669949809322,14.071834570745942,9.450426023863464,440.19189400455286,3.1248258783427576,0.007879269701320316,0.02770085923544944
Ficedula albicilla,stable,0.003741627125710972,284.2225832895931,31.139351675355655,20.413221083886004,12.22256910049416,707.8755673656091,4.029793000191036,0.010081442435173275,0.051367833318471175
Picoides canicapillus,expanding,0.08183178698631284,264.0337763346214,26.82055356853272,15.855802690193196,10.663236602228263,495.46627034355987,3.9961612055928617,0.0106567807924595,0.04763239063758197
Hemixos castanonotus,expanding,0.021332574756344307,3.5469777763156936,0.40198718540144646,0.16517472524405588,0.1711715273373763,9.049788254328977,0.041288550473219936,7.86807613096495e-5,4.8169871881094823e-4
Tringa glareola,stable,0.01905971877634326,310.44539332690204,36.00047507890496,21.232218071058305,14.052643482880972,861.5933092688653,4.465407206532644,0.00961691666902492,0.05821723399705845
Abroscopus albogularis,expanding,0.026147354894404652,12.541093655134135,1.3966545835130606,0.5159381973563522,0.5528149125085197,19.24289523694384,0.18591564482409978,4.1762771459344464e-4,0.002199551350605057
Saxicola stejnegeri,expanding,0.042308369890346004,262.013269225135,32.48112730166656,17.18125734489576,12.421628785281367,768.8597199099057,3.861957216876557,0.009219149159152685,0.053561296102740255
Garrulus glandarius,stable,0.003099373100638247,194.94863304231149,25.68312542600162,11.229080772023112,9.743373190310079,567.6198106151415,3.142042292799453,0.008778902221897674,0.0399007262423803
Chlidonias hybrida,expanding,0.07687810372262678,368.92355517339723,41.163100403920545,26.583075472494926,16.0829965788812,1008.1494763132052,5.1878331398540976,0.012415073419303651,0.062220467820274517
Corvus corone,expanding,0.03599289059981846,373.88819616118553,42.42902250005739,26.439047180393075,16.76051319842311,1054.0212015997215,5.373415364528703,0.013279370033839596,0.06354279255687216
Trochalopteron elliotii,stable,-0.006117808438476526,58.808606207762175,5.981049005324432,2.4304863386975732,2.250591465449697,66.63796539569286,0.7045263648360502,6.886033236933715e-4,0.004247955163100727
Parus monticolus,stable,0.009607901917643517,26.210055699259275,2.5597839254289556,1.2722015142139727,1.1030832332670613,53.92879615050994,0.2852304846541545,2.662029930559973e-4,0.0014241156870100436
Phylloscopus fuscatus,stable,0.019508055445914673,238.4015541098155,27.285474475064383,15.355690146469717,10.442795257116417,563.0813416529809,3.5989273035329843,0.009151107994369563,0.04944927971434079
Myophonus caeruleus,expanding,0.01855202950891046,35.37810658676913,2.625487468680041,1.7078796977724473,1.2301755789179452,48.956294772567254,0.46058074023774626,0.0012712878769323577,0.0037867709772921947
Pyrrhocorax pyrrhocorax,stable,0.0021883636533304935,373.20014283011704,34.311969501208395,27.52617006893386,14.221707281187689,804.7466847939542,5.029609912788701,0.011633925249223092,0.0472092645215445
Ficedula zanthopygia,stable,0.00868114253948211,284.99510077708396,34.06522356628772,17.754458773203798,13.19524627322718,792.6692290822376,4.263413992676638,0.009907259546472256,0.05851125327092877
Pericrocotus cantonensis,stable,0.0036497467262555073,18.519181814547732,2.0817417398715783,0.9104297577118488,0.8119419096741107,28.583469051462398,0.3025209313947756,6.857651711945082e-4,0.004625363198581541
Ixos mcclellandii,expanding,0.031166692640570082,2.8159041436962973,0.2627535119714582,0.1478665339913245,0.11207068078414932,4.187924835806325,0.03244245507480341,8.912077325609597e-5,3.49423713000249e-4
Tringa nebularia,expanding,0.04340642015942961,294.4601836387632,36.64399193392799,19.305818903784697,14.279407196723884,922.4451887314519,4.3786391068247665,0.008913178646065514,0.061920681264888325
Dicrurus hottentottus,stable,-0.005559693755155136,75.65425577807848,4.739181360004875,4.539399860461228,2.3621688713620386,78.57682503806468,0.8690495839328165,0.0030012922173690273,0.0052597234068081315
Gracupica nigricollis,expanding,0.020051636032350575,14.758064671410512,1.4087210060688096,0.5873310641912489,0.6178148531911277,24.34609800966667,0.1521691230592678,2.3837482230368756e-4,0.001446631033052301
Tringa totanus,expanding,0.04434087501621532,367.5305806428185,39.59753908224225,25.93968770880007,15.740853750267812,957.5890968344595,5.140490215302096,0.012190663915935476,0.057302414585977825
Hierococcyx sparverioides,expanding,0.038519323944573594,68.7924510401758,4.269207985655019,4.5015031544563024,1.9883224662851076,61.11145459154573,0.8541337700068223,0.003033993355511083,0.005351683526491326
Leiothrix lutea,stable,-0.004406084484395372,24.303782143462037,2.086603202052527,0.938515021534009,0.9044722559241769,41.92422211694166,0.19182343461877344,2.071424831692768e-4,0.0013289114310165227
Charadrius alexandrinus,expanding,0.045825894645865735,343.5753952408959,40.897812654473455,23.283090004328702,16.119848124056436,1037.1474563849395,5.175149245438156,0.011544017336656142,0.06127668008748293
Dendrocitta formosae,expanding,0.01661260140950734,15.408850799851356,1.4672908685267974,0.904524382926359,0.5866476049180086,15.960963873154274,0.28932613973282867,9.510453326959966e-4,0.006100047998947577
Aix galericulata,expanding,0.044182540566003424,301.661248838141,35.764555906951074,18.091286622000595,13.754913151880933,810.3779127894907,4.515432184935234,0.010017726228840364,0.062085944113408086
Motacilla tschutschensis,expanding,0.028176335802459304,296.16676895026325,35.14019238330853,20.564085232756856,13.803079503123016,861.9556587103946,4.550474843311634,0.011709234612055176,0.055698491631202746
Falco amurensis,expanding,0.05784056059343699,415.2046045352557,43.96702535467033,29.874170066877294,17.294127536023506,1001.604585579126,5.750415106692699,0.014248776927386913,0.07210229029945918
Delichon dasypus,stable,-0.010107777160150664,115.34280276070326,9.731850733640156,7.102088509419576,3.899633363214022,126.80543774510615,1.5415426658513627,0.0028038089966404786,0.017824704282273163
Lonchura striata,expanding,0.010069584144167854,5.487555211622879,0.43391243468856083,0.23136598432925673,0.2094540319168748,7.985187784064836,0.053079897302198496,1.1097465752853601e-4,5.314048051325163e-4
Garrulax canorus,expanding,0.01919949734099867,48.136235162775634,3.0689341180411076,2.6792137780489513,1.449559360756746,54.655503502151035,0.4260870436164495,7.480365823627673e-4,0.002564208015951873
Amaurornis phoenicurus,expanding,0.015833160291998022,80.54806838634028,5.375273562912344,4.851426025466026,2.573843192991114,90.96123220278196,0.8171768781398817,0.0015085507825458569,0.00870146240447312
Lanius tephronotus,stable,0.0032810148564470687,139.7626891271448,10.386607719207651,8.166686522302362,4.435643031825853,111.7855952896519,1.8874478477091892,0.004707966702701115,0.010941307389581708
Columba livia,contracting,-0.0592714078581041,337.29186774601584,39.07961875979471,23.78594631936005,15.478388581822447,973.2241577700833,4.6858492618784,0.011264826839908834,0.0508621820655765
Phylloscopus claudiae,stable,0.022731027666422883,228.0315687627087,14.273103882813459,15.185354186816898,6.89622260239092,187.66757422334396,2.8148737251403793,0.007023177754804056,0.02386811890954183
Emberiza elegans,stable,0.014942804970874683,296.0576087724025,33.775142119700845,17.043620068208273,13.182646336189036,771.6879624893157,4.375519436832192,0.011034624267546563,0.053071600730967075
Gyps himalayensis,stable,0.0034371505349252087,294.18048582824537,29.64304837228911,20.90648918743998,12.52097605467451,782.8755681796725,4.004799796787833,0.009279877893008812,0.03406762526432649
Recurvirostra avosetta,expanding,0.06870419485796647,414.4913236330545,45.572988415096745,31.14915746959549,18.291658555005277,1149.8580823644763,5.8620279234021035,0.013134056012371284,0.07084618823001222
Culicicapa ceylonensis,expanding,0.028152952592853685,19.265813381411615,1.424771864063836,0.9003504603851515,0.6881902403378294,21.326039221611982,0.20473580774737318,2.4776090234416946e-4,0.001603986722854418
Columba rupestris,expanding,0.017897598286642488,409.6532678592146,42.03696660798321,30.125979445284113,16.930666565423504,971.7655613627194,5.6219461347711315,0.0132541423922776,0.06310538127356112
Apus nipalensis,expanding,0.029682430835751495,8.406901221704556,0.4458166526814499,0.4394800308931275,0.22287959477696673,5.085501153463304,0.05680205758774893,8.365585634815219e-5,2.887327989728408e-4
Accipiter nisus,expanding,0.03252635768862774,315.0824564938392,34.689592084293544,22.480044500772458,13.738703551346047,843.85579513573,4.473560878557333,0.010874468456452834,0.05199951420089107
Tringa ochropus,expanding,0.043383528191586085,306.91099422943057,33.504592569236706,21.567919683203613,13.286722869402608,799.928930096383,4.455521183689607,0.011090631653128322,0.05359056981264502
Phoenicurus ochruros,expanding,0.008837907901677926,301.9217863957784,27.88363598503821,22.3976181120906,11.829559540815456,661.2353178553807,3.8264195555755403,0.008191809779558778,0.027345873241577244
Turdus rubrocanus,stable,-0.0028466152769235846,142.39422127839327,11.291203061569144,7.933425300365145,4.422649055980869,110.29727167777666,1.848940029640169,0.0033683390380055828,0.011367926004718773
Carpodacus erythrinus,stable,0.012121897466955186,323.5409118906497,33.91309274209669,24.103540867997104,13.957624641023237,849.653451542166,4.26009311760321,0.009309808351492288,0.04563254205085144
Psilopogon virens,expanding,0.029519663008591025,14.989195688629902,1.1288606638980956,0.9516690657679634,0.49426754670026873,10.467763784630462,0.2530595434837785,8.192129296799864e-4,0.005367242798995986
Gallinago gallinago,expanding,0.03144659941895359,302.4213733866489,38.69197544424284,20.42639976255348,15.027415615722058,1010.7835939501672,4.445153182151172,0.010608209478523603,0.05698415385511662
Prinia flaviventris,expanding,0.013513692879417066,7.567684959624468,0.58534486960669,0.6152090965067571,0.22562993967317313,2.8419476081651656,0.1753817643074531,8.016728272983306e-4,0.004813771026248174
Motacilla citreola,expanding,0.03691057595611453,322.1003506379358,34.23891484320406,23.89817455435776,13.684741427785669,793.7354915738221,4.556243047177231,0.010886577425915263,0.054695551103469096
Accipiter soloensis,stable,0.005084001618973802,187.56827970999709,14.542210114811589,11.36611953823456,6.133580961989091,210.70911649038956,2.6492500716092167,0.00871326075726341,0.024627679642626618
Accipiter trivirgatus,expanding,0.02160718836281554,8.032238729796498,0.6842933339545394,0.3455510859292641,0.32139501239626045,13.31583432481911,0.08281435070438611,1.9814542910368484e-4,8.954668283549913e-4
Cisticola juncidis,stable,-3.113330710766973e-4,177.22213658792,12.837784131118614,10.647365695338351,5.448819939575973,180.90209837684205,2.154663257457689,0.006274455450297761,0.016765062130110114
Dicrurus leucophaeus,expanding,0.017742663697804535,13.37168023917126,0.9942935273700937,0.6479062700962952,0.49643906070801924,27.051905608418163,0.10508478397088876,1.5058204066154058e-4,6.810635924745706e-4
Ardea intermedia,expanding,0.07685634504323711,255.87531296496556,21.402259074584173,18.144780808330292,9.348049143226199,514.649008666705,3.0686439465124113,0.00784708255979923,0.02751167938149543
Lonchura punctulata,expanding,0.020628745568819173,9.630511217765044,0.6713937510404093,0.40338652597903357,0.3467001342329799,12.465193673969425,0.08367342748664043,1.8386874428011837e-4,7.764824509868681e-4
Orthotomus sutorius,expanding,0.012567588551424856,1.374805272825843,0.07209683753763241,0.13389590992996067,0.03770623840372415,1.3757032163013438,0.014738350351733055,6.96317757705619e-5,1.1703969275228636e-4
Falco subbuteo,expanding,0.02566431073612254,349.36982755065816,39.90187106059602,24.34779596711875,15.719485244370354,983.3659325901123,5.102957763691262,0.012612296800255433,0.06047119319398715
Pericrocotus ethologus,stable,0.0023891338404784207,197.1028890019061,12.367638564541267,12.737483613292557,5.5786229694678005,138.42020914050045,2.7264627563669017,0.00986898775274708,0.015763483114032983
Muscicapa sibirica,stable,0.00621917088635094,239.77714168673958,26.204716315128504,16.722629698751852,10.242170790268665,621.794310250522,3.458685054941129,0.009185903737952241,0.04529353312910144
Picumnus innominatus,expanding,0.016247654767666493,4.5168217915442455,0.463728615339715,0.22543684481283455,0.19048759055125852,8.009920131840051,0.0582950189171536,1.3173856862884375e-4,5.856221829839918e-4
Sternula albifrons,expanding,0.03745736215651574,484.4276096645071,54.481885722597674,36.04877814593019,21.69218973113014,1443.6724372463966,6.948154769890361,0.017404960666447502,0.08590309012192174
Butorides striata,stable,0.014865536463050227,208.2724052719213,21.093996282768895,12.602599819174474,8.959030008270753,558.1764507449876,2.8422031265071444,0.006938694998827511,0.04086717974707612
Yungipicus canicapillus,expanding,0.03182825430205969,229.04105772515746,18.038788598147256,14.077104008868847,8.217249193640177,351.2644500886573,2.700793625275953,0.00721700841979937,0.026220754785292028
Periparus ater,stable,7.898293265732137e-4,375.40824204491645,42.63269316831086,24.150021992547583,17.606468016442307,1123.981176368338,4.9910701134555016,0.01127543169116192,0.05400691768721649
Phylloscopus magnirostris,stable,-0.006317947019560377,143.02994361543108,10.285178721195946,9.200983862840852,4.130867707517461,85.99104878498603,1.965059216350298,0.00460063543996357,0.011464392245436815
Tarsiger cyanurus,stable,0.013830734586994466,221.92984546905436,28.06061143011698,14.153903681577619,10.73498052900404,631.0666784755701,3.127494598736602,0.006919075805036477,0.04494349263237013
Cuculus sparverioides,stable,-0.008288189419505992,53.92873849596265,4.21491550404499,2.529742254176887,2.028346974371378,68.78212352827519,0.60034612936478,0.0013591531817517758,0.005657177008353508
Cyanoderma ruficeps,expanding,0.030195448929146242,11.562892382886007,0.926386270803158,0.8003366704435616,0.3740901988496187,7.209420147051056,0.2274543472268422,8.939934835623893e-4,0.005136640468697952
Eurystomus orientalis,stable,0.012125978197909264,189.72850403764434,22.411860322701244,10.44965838391328,9.370978093690383,569.399449328613,2.6132989734071836,0.005767947453066806,0.03595093323675548
