mean,sd,q025,median,q975,metric,method,grid_cell,hfi_q
2.8992370501231637,0.2163838604368626,2.5380293047843514,2.8948958991854585,3.3329579133153007,corrected_richness,ols,996,Q2
2.650442743696898,0.18107061698683857,2.321207485344525,2.6449509764684107,2.988903134281803,corrected_richness,ols,997,Q3
2.586622344420618,0.18610539875525844,2.237732634065468,2.5782199351218464,2.926316159633093,corrected_richness,ols,999,Q3
2.3858024946370144,0.18932209879345455,2.0301069251486097,2.3754105198203352,2.765757491664339,corrected_richness,ols,1001,Q4 (high HFI)
2.032382175291977,0.20766479337002103,1.6566440221149414,2.0299470663399655,2.4244812576742985,corrected_richness,ols,1002,Q4 (high HFI)
1.9817665933298467,0.216490055877576,1.6052532784813685,1.9754482253359535,2.401405965134774,corrected_richness,ols,1003,Q4 (high HFI)
1.966604047506035,0.17487297349020625,1.6409248184296958,1.9599559560986803,2.3343280133319055,corrected_richness,ols,1018,Q4 (high HFI)
2.013242943327804,0.16769393001223298,1.687718093044301,2.016032036772301,2.358188945438194,corrected_richness,ols,1019,Q4 (high HFI)
2.139174314688363,0.16894443635238038,1.8083598867669728,2.1336067620200208,2.470632716463943,corrected_richness,ols,1021,Q1 (low HFI)
2.2276401322568846,0.1731337812301381,1.9043740177188455,2.2219609140595784,2.584485164067568,corrected_richness,ols,1022,Q1 (low HFI)
2.338780852961317,0.1628674496188643,2.0402357787492442,2.331825691966763,2.687033029905633,corrected_richness,ols,1023,Q1 (low HFI)
2.380702973017147,0.16682571377985647,2.083389939929136,2.3823783494539565,2.709694803795007,corrected_richness,ols,1025,Q1 (low HFI)
2.425835589692181,0.17309630943797835,2.1007550274162106,2.4233234247453685,2.7574167136849703,corrected_richness,ols,1027,Q1 (low HFI)
2.4984498344079142,0.17154086738787683,2.1948828453609988,2.499211863904231,2.856499219544255,corrected_richness,ols,1028,Q1 (low HFI)
2.632773977905947,0.16908795431568863,2.322238182402489,2.628805589510929,2.95120225754033,corrected_richness,ols,1029,Q1 (low HFI)
3.346958560098022,0.2520366707506504,2.8930112222236555,3.3440735346225208,3.888546800628341,corrected_richness,ols,1055,Q4 (high HFI)
3.469634459680041,0.25765078572768,2.9792363188126822,3.4818779231823305,3.9853759108917504,corrected_richness,ols,1057,Q4 (high HFI)
3.991776918033974,0.239072970093063,3.5508043350458554,3.988913671960186,4.469374309769254,corrected_richness,ols,1058,Q4 (high HFI)
2.795349526937499,0.2461980543799723,2.326012462517669,2.8107779912869204,3.2724574416883763,corrected_richness,ols,1061,Q4 (high HFI)
2.525015965483894,0.22478407644978304,2.111996991716455,2.515070124838595,2.960913329584645,corrected_richness,ols,1063,Q4 (high HFI)
2.8497054557149664,0.21448799372815697,2.447188478103618,2.8466892172515763,3.2495300785574663,corrected_richness,ols,1064,Q4 (high HFI)
2.815108423841338,0.2309514137729994,2.399027815399609,2.7968171795048535,3.25725041899282,corrected_richness,ols,1065,Q4 (high HFI)
2.689004778092605,0.2220891366495814,2.2631888535602656,2.6842820991478025,3.1122953242587883,corrected_richness,ols,1066,Q4 (high HFI)
2.867692975821295,0.22009010512945495,2.486798320915342,2.8609687622341156,3.305506106366815,corrected_richness,ols,1068,Q1 (low HFI)
2.708959857984717,0.2231608577186981,2.289305213313553,2.6953070778896113,3.168979673093419,corrected_richness,ols,1069,Q1 (low HFI)
2.643400762400776,0.21142952704926068,2.270722204853352,2.623252555695621,3.091477988545224,corrected_richness,ols,1070,Q1 (low HFI)
2.605918525009138,0.1991565974704138,2.2448529859823965,2.59918276470921,2.998074305427662,corrected_richness,ols,1073,Q1 (low HFI)
2.5459588707189793,0.20056255684661337,2.1727614088053953,2.541035277663543,2.930993332525369,corrected_richness,ols,1075,Q1 (low HFI)
2.4869375293048317,0.19755834805171132,2.1247382742232386,2.4781379261416365,2.9056543215779587,corrected_richness,ols,1076,Q1 (low HFI)
2.208572756689109,0.15242191785145912,1.9182426849533611,2.207891638857264,2.4935902084664128,corrected_richness,ols,1089,Q2
2.2792323997579063,0.15126374474594648,1.9864224107009096,2.2818362570490653,2.554658552494161,corrected_richness,ols,1090,Q2
2.4017799630932135,0.15929423495542938,2.094832687513306,2.3998090810834785,2.697447251111694,corrected_richness,ols,1091,Q2
2.4806628541999065,0.1609242362023089,2.1886644711350094,2.4785308035558113,2.78306295273291,corrected_richness,ols,1092,Q2
2.569856269229175,0.1597180982681071,2.2759617761029074,2.566693465273782,2.8955495103699618,corrected_richness,ols,1093,Q2
2.6677784904920245,0.16029710801073585,2.3577558225622504,2.6685571773899213,2.9820225457011102,corrected_richness,ols,1094,Q2
2.688690845980897,0.14901409589971323,2.407136424554816,2.6810598017542064,2.9530276250769742,corrected_richness,ols,1095,Q2
2.6257153936365434,0.14839222731042043,2.317981885882437,2.633059918205209,2.904821693254559,corrected_richness,ols,1096,Q3
2.573248516426908,0.1497717988412636,2.2724182655329206,2.571914256462313,2.8672270559852726,corrected_richness,ols,1097,Q3
2.5651836541034925,0.15768473018188037,2.2604325576132096,2.5658080659068623,2.865350519842051,corrected_richness,ols,1098,Q4 (high HFI)
2.5632282855089423,0.17458643245252845,2.253138650108713,2.5642825112900742,2.9493378604515743,corrected_richness,ols,1100,Q3
