mean,sd,q025,median,q975,metric,period_pair,grid_cell
0.040500407670739536,0.004389191122676215,0.03256700345182484,0.04038551684708931,0.04976062075536685,beta_sor,P1_P2,592
0.04294492326903686,0.004656816394328598,0.0343191457268942,0.04262188866696033,0.052044012615910636,beta_sor,P1_P2,593
0.030616432295681652,0.0031657205795644267,0.024893578356854063,0.030500398703172085,0.037746707483022265,beta_sor,P1_P2,625
0.03196298696536367,0.0031739864515668765,0.02610820483375861,0.031693522913207955,0.039122482563298165,beta_sor,P1_P2,626
0.03341270448127984,0.0031641316302428966,0.027563031716583284,0.03319875716798619,0.04039790168095323,beta_sor,P1_P2,627
0.03239406976534205,0.003095887033659748,0.026611806925960088,0.03222606214697936,0.03968572564297029,beta_sor,P1_P2,628
0.033982035227573454,0.0032033103619067793,0.02816344347939975,0.03377009487246575,0.040779493455611354,beta_sor,P1_P2,629
0.034130287313481125,0.0033465411756194354,0.028159784577937712,0.03393541668800758,0.0411702715418164,beta_sor,P1_P2,630
0.0335235539016891,0.0030708235965030413,0.028098749533156143,0.03328920202754106,0.039795167534467754,beta_sor,P1_P2,634
0.029657844011694155,0.002897616449505404,0.024184854858930387,0.02949058812239668,0.0353669446935948,beta_sor,P1_P2,635
0.02626204418835067,0.0028332708564574867,0.02120791245737126,0.026013971259410136,0.0321100200714668,beta_sor,P1_P2,636
0.02869935513362931,0.0029882999500861224,0.02297216890304292,0.028530945656857994,0.0348234729775197,beta_sor,P1_P2,637
0.028853555283125415,0.0025211333345981713,0.024120269337062947,0.028859930963693634,0.03478940953824086,beta_sor,P1_P2,640
0.041809279532348566,0.004945808704270004,0.0318479999019106,0.04206184327584005,0.051736305508785774,beta_sor,P1_P2,663
0.04333063827209516,0.004912931005785802,0.033853185388705444,0.04339592837825012,0.05359348475373428,beta_sor,P1_P2,664
0.043745548008242575,0.004937836668979453,0.0344018329078836,0.04359090332505089,0.05355445201787624,beta_sor,P1_P2,665
0.04146095174223269,0.004728683333105096,0.03264734275226521,0.04140872946336492,0.05083405457759547,beta_sor,P1_P2,666
0.04066807894612656,0.003824756118648892,0.03396384191592725,0.04042160517361562,0.049469827501947124,beta_sor,P1_P2,696
0.037338228775351465,0.00357227668344394,0.030850566646436896,0.036987696038194406,0.045315527368269895,beta_sor,P1_P2,698
0.03940097513915472,0.003716875229128074,0.032690655369304406,0.03907882498518052,0.047649089925466064,beta_sor,P1_P2,699
0.04074188777142358,0.00476003291736114,0.03195420769956749,0.04060450915226672,0.04969146560119268,beta_sor,P1_P2,700
0.040493604321019595,0.004105199400312024,0.0331894739586007,0.04035351627402768,0.04866625211972659,beta_sor,P1_P2,701
0.0355264781635072,0.004037529141651395,0.028396384417860857,0.03508206319048896,0.04420046769895654,beta_sor,P1_P2,702
0.028272165683714427,0.0029081476410600026,0.02296679581243376,0.028170447316787188,0.03419570197702201,beta_sor,P1_P2,704
0.028328945154815863,0.002753463845163793,0.023042317444687495,0.028346391780199785,0.03424777706497843,beta_sor,P1_P2,705
0.042078314712682516,0.0039021853668553806,0.035592106328371814,0.041400488799101354,0.051121123906364335,beta_sor,P1_P2,706
0.03807446662963212,0.0037697548214968707,0.03153214433393949,0.03770267282022627,0.045262878944145046,beta_sor,P1_P2,708
0.035328244261206385,0.0034733650211710185,0.029103695091688635,0.03509261751482943,0.04254411218459903,beta_sor,P1_P2,710
0.034914006119238145,0.003473361208629801,0.028837350778735952,0.034523421658923005,0.04205730194717888,beta_sor,P1_P2,711
0.03314126134857991,0.003405715204458742,0.027149825704520066,0.03291546782039451,0.03993225320197311,beta_sor,P1_P2,712
0.02976050410559241,0.0028560957591259456,0.024610674159157027,0.029637144746449972,0.03535983679214978,beta_sor,P1_P2,716
0.028364299053101446,0.00299441752816684,0.022825444065387526,0.02816985684728604,0.0345247791033357,beta_sor,P1_P2,717
0.04352816062110585,0.005021038622229982,0.03368782096982294,0.04320489466827751,0.053240037256906146,beta_sor,P1_P2,735
0.044002905808793215,0.00452448478777476,0.0355740214378079,0.04371701547122125,0.05310558691044711,beta_sor,P1_P2,736
0.04000809411577068,0.0041429787712849685,0.032622288933123446,0.03988548371853449,0.04838589090977225,beta_sor,P1_P2,737
0.04077033222849977,0.004169892514820461,0.03294031239319843,0.04049091596484307,0.04978633103608841,beta_sor,P1_P2,738
0.03334630791390037,0.003893195169732681,0.02639542078873288,0.033318610333012866,0.04108379379181467,beta_sor,P1_P2,772
0.03439707391772409,0.0037302684620835664,0.027549351872589382,0.03415843475250896,0.04153783861192459,beta_sor,P1_P2,773
0.036233352659380144,0.0037679038624770693,0.029391938834655493,0.035909579776657895,0.043898196998155635,beta_sor,P1_P2,774
0.03604260918371176,0.003928469769980245,0.029206251269076264,0.03588029559549134,0.04361047528681519,beta_sor,P1_P2,775
0.03714446330983382,0.0040286849463516275,0.030418928715284517,0.03697876032660234,0.045226946562052325,beta_sor,P1_P2,776
0.039977007649876516,0.004268047134523277,0.03280986540642188,0.03949910617423641,0.04922072279388078,beta_sor,P1_P2,777
0.03473367466702667,0.00365597728895293,0.028826901704798995,0.03445611765311003,0.04235910673678468,beta_sor,P1_P2,778
0.02270893509415872,0.002426682430019998,0.017912626078153797,0.02261716529801898,0.027632968016265292,beta_sor,P1_P2,783
0.02196031825542755,0.002378102845603977,0.01742101736765302,0.021894732478571807,0.026696909389564923,beta_sor,P1_P2,784
0.022523528199516304,0.002160092472211597,0.018262098637131744,0.022620713159411457,0.026878346342763867,beta_sor,P1_P2,787
0.0212958527934046,0.0020350629247436586,0.017396287396623605,0.021415679589462472,0.025000966870982265,beta_sor,P1_P2,788
0.03014814757014926,0.0038264413419869334,0.022859624512449123,0.030183792568853132,0.03781664361052998,beta_sor,P1_P2,804
0.031898341785479505,0.003591186083677922,0.02515543332902023,0.03169520962605916,0.03951615741787545,beta_sor,P1_P2,805
0.030417555426958124,0.003379812412482052,0.024279922611532796,0.030383695171638626,0.03701827023797774,beta_sor,P1_P2,806
0.03630059168691469,0.004441010576164732,0.027925960744777597,0.03622240893516499,0.044686946118193335,beta_sor,P1_P2,807
0.03863175581098586,0.004228485201752252,0.030804113727086784,0.038390043224387,0.04754734745053378,beta_sor,P1_P2,808
0.03739169485829002,0.004210165034019233,0.029637783075072612,0.0372670558576411,0.04607234583874808,beta_sor,P1_P2,809
0.038561817631375714,0.004036305831690612,0.03174202984202559,0.038199565654252116,0.04669560563184802,beta_sor,P1_P2,810
0.04244244889111403,0.004458665215184995,0.03391780202350765,0.0423391545045369,0.05081881067946964,beta_sor,P1_P2,811
0.043478723681852266,0.005005072907259614,0.034044261835100426,0.04359386363290843,0.05371079260168355,beta_sor,P1_P2,812
0.04562589811982111,0.005284905816673589,0.035372847521701126,0.04539939634015672,0.056504764575368044,beta_sor,P1_P2,813
0.03924747788230213,0.0032940218880654552,0.03322889030212748,0.03911283425547164,0.04629264440057367,beta_sor,P1_P2,845
0.031005305144199788,0.0028792091177360494,0.026140888334808765,0.030893702789484855,0.036834656753182995,beta_sor,P1_P2,846
0.035965350388743586,0.0030927979820059405,0.03002510915708965,0.0358176789983641,0.04257803478037859,beta_sor,P1_P2,847
0.03890165723932669,0.003434779371081746,0.03286852150324308,0.038713026863161894,0.045862237254458794,beta_sor,P1_P2,848
0.03763320122333971,0.0032774106283953936,0.03186883771182175,0.03747804362058037,0.04411540401644287,beta_sor,P1_P2,849
0.0328481473069433,0.0028161507949393547,0.02779957575827518,0.03272011312146828,0.03892980439576013,beta_sor,P1_P2,850
0.027656085149400985,0.00276419108811604,0.022588394363531585,0.027429638027418428,0.033387548871139164,beta_sor,P1_P2,851
0.019825060265651947,0.002567564599386401,0.01480237581724595,0.01965321988199374,0.02556194134487448,beta_sor,P1_P2,855
0.019293162334272952,0.0025145490145974513,0.014264151259809127,0.01920357195868486,0.024728927925846054,beta_sor,P1_P2,856
0.02087191223005743,0.0023794611409972293,0.016527113543498503,0.02075974531558221,0.025713010432364267,beta_sor,P1_P2,857
0.023134322906889066,0.002362703297437385,0.019002733490566876,0.023030027714276556,0.027813362418127045,beta_sor,P1_P2,858
0.02401100262586822,0.0025654009812475396,0.01924296528066578,0.02400825871640542,0.028952287689966275,beta_sor,P1_P2,859
0.023184533702238302,0.00242984268493482,0.01854910060574446,0.02334908524349051,0.02805046256178463,beta_sor,P1_P2,860
0.03283464675963851,0.004222238333814342,0.02521276667677839,0.03294962443026049,0.04083617656497316,beta_sor,P1_P2,876
0.03662596316181835,0.004278726308923819,0.028500429904377525,0.0365196897411732,0.044764489049200495,beta_sor,P1_P2,877
0.03578158853250236,0.004074251396489199,0.027944940140548442,0.0359055781500743,0.043437746523213236,beta_sor,P1_P2,878
0.03774987734628287,0.00438703457671279,0.02906837023994195,0.037676839382244864,0.04600412787824637,beta_sor,P1_P2,879
0.03761078564248264,0.004016101702093597,0.029811530188837188,0.037646036155378315,0.04568209559809166,beta_sor,P1_P2,881
0.037548851258507196,0.004014663958026649,0.029984998139220873,0.037709047030050735,0.04543409502245063,beta_sor,P1_P2,882
0.03983490921833929,0.004456743723412625,0.031437751723561766,0.04000317190128036,0.04841548154395041,beta_sor,P1_P2,883
0.04302535602227693,0.004540245168418662,0.034369830392024826,0.04308163498289973,0.05215725261849592,beta_sor,P1_P2,884
0.04221173692084488,0.004960123429903523,0.032801961130334414,0.042076144890553543,0.05305661630891117,beta_sor,P1_P2,885
0.04155616527269378,0.003902762883826174,0.034470106499860126,0.04120137816518519,0.049580803682049576,beta_sor,P1_P2,916
0.04201462231268288,0.0040744587619421435,0.03504063570230583,0.04166889260820675,0.050238387437166944,beta_sor,P1_P2,917
0.04126685413366003,0.004472085052683529,0.03289477838385709,0.041063248526729906,0.05016626084165341,beta_sor,P1_P2,918
0.03667246339017513,0.003763260252126358,0.030127110104017547,0.036380339776342065,0.04446490949323495,beta_sor,P1_P2,920
0.032410411454944686,0.0033587949702764395,0.026252786460492505,0.03197391496569958,0.039081446875937544,beta_sor,P1_P2,921
0.02904204161096417,0.003330269868068483,0.023488895534140183,0.028855910866440578,0.035343097092320135,beta_sor,P1_P2,922
0.027861970740477433,0.0028820229279163645,0.02262134898350851,0.02780931031046471,0.033632510331240484,beta_sor,P1_P2,923
0.028095265703897403,0.00325180732622555,0.02210102872738557,0.027941325939943466,0.034681424062941536,beta_sor,P1_P2,927
0.027646107737120704,0.0033388181575791493,0.021668916541262323,0.0273544953960399,0.034345697124365596,beta_sor,P1_P2,929
0.026553349312749084,0.003085833482469729,0.021115132839842735,0.0263684208066559,0.03295403215161685,beta_sor,P1_P2,931
0.03704854219441861,0.0038332685267709657,0.030498336561891715,0.0370579352027482,0.044537957821275474,beta_sor,P1_P2,947
0.03726866665352184,0.003949567999758565,0.03036312793323088,0.03691497559397761,0.04522523660706413,beta_sor,P1_P2,948
0.03797190434535544,0.004046699173224892,0.030354124577529222,0.037711500071556436,0.0458700967707225,beta_sor,P1_P2,949
0.03899009848394859,0.004139369471850736,0.03148642691567711,0.03901438287945874,0.04741570742149328,beta_sor,P1_P2,950
0.03720406989599785,0.004313679629731097,0.029503680870315074,0.03714711029413709,0.04556458755835845,beta_sor,P1_P2,951
0.039778627037011516,0.004381293541031058,0.03205534253796061,0.03982190273803119,0.04815968311120968,beta_sor,P1_P2,952
0.04280632756473597,0.004470780512895014,0.034643912930953265,0.042900150116454275,0.05096999784104088,beta_sor,P1_P2,953
0.042282277565944805,0.003903810982042739,0.03472304880785696,0.04222032543405431,0.04981477754502331,beta_sor,P1_P2,955
0.04463729439352331,0.00410797360584912,0.03649412105329669,0.04455350615571716,0.05283974012640635,beta_sor,P1_P2,956
0.04224566877870947,0.004476402200146324,0.03431801803534353,0.04180969565264109,0.05153741909907656,beta_sor,P1_P2,985
0.04180558228595015,0.004429989192133525,0.034132622436764556,0.04116862325241116,0.05132283662636372,beta_sor,P1_P2,986
0.04085799738359098,0.004267213349098663,0.03345713046815912,0.03999293991650066,0.04979516084900772,beta_sor,P1_P2,987
0.03700268830638801,0.0036125612846435355,0.03060437368170948,0.03673408392492501,0.0443311724348676,beta_sor,P1_P2,988
0.03701781096188675,0.0036213582977559985,0.03092082145754645,0.03674971278918532,0.04450492596645773,beta_sor,P1_P2,989
0.03404054561159485,0.0032571549858065596,0.027817967130143936,0.0340140606731698,0.0405280573391694,beta_sor,P1_P2,991
0.03322564169102271,0.0032121773290028914,0.02725923255237224,0.033106982026844894,0.04015725115438674,beta_sor,P1_P2,992
0.03309578019224761,0.0032669504325693703,0.02700235580514522,0.03305145133156358,0.04051151501778507,beta_sor,P1_P2,993
0.030787408853657376,0.003028972715150989,0.025179726620829356,0.030710599075321497,0.03712054217407912,beta_sor,P1_P2,994
0.029639404207544448,0.002934696598086255,0.02434451021843253,0.02946614805204751,0.03596690567156854,beta_sor,P1_P2,995
0.029359045752521504,0.003020008611493923,0.023771151359736193,0.029109890125051545,0.03563050349121342,beta_sor,P1_P2,996
0.025092983345507497,0.002431290619363991,0.020313288647180627,0.02512262799641851,0.029804979701213197,beta_sor,P1_P2,997
0.024578419624312352,0.00249507491335148,0.01985750065255947,0.024648024816905464,0.029565724455114822,beta_sor,P1_P2,999
0.023156681658811767,0.0025236031717007254,0.018644032762249584,0.02310586798279378,0.0281410011894785,beta_sor,P1_P2,1001
0.02178534322151972,0.0027005829530753387,0.01702803510788227,0.021447478481089896,0.027357292757233774,beta_sor,P1_P2,1002
0.021191817258994182,0.0026891824289416795,0.016507234870368665,0.020862318410816337,0.026713068560342074,beta_sor,P1_P2,1003
0.031948416932388056,0.004112849134359702,0.024036439604387144,0.031752957507534624,0.04101560561838741,beta_sor,P1_P2,1018
0.03407209908030389,0.004354748039097842,0.026175647986452503,0.033900629251572376,0.04255620254711167,beta_sor,P1_P2,1019
0.034710282984418125,0.004394331333396553,0.025944699514905366,0.03483130698863389,0.04345683463618267,beta_sor,P1_P2,1021
0.03779247270268329,0.0045848736439256495,0.029002187586188402,0.03786404280006342,0.04708362413913772,beta_sor,P1_P2,1022
0.03862377068883075,0.004397272300667846,0.02966391684405248,0.038744628317322574,0.04691779392928154,beta_sor,P1_P2,1023
0.03971816329281219,0.004630431932332495,0.03006183361249173,0.03976531143259873,0.04837208082125754,beta_sor,P1_P2,1025
0.04101353180022949,0.0048802058309106765,0.03109447214941367,0.04085201334255526,0.05104835294996928,beta_sor,P1_P2,1027
0.041971682120847065,0.004794718258582085,0.032424473372301844,0.041597345470035865,0.05160281048868238,beta_sor,P1_P2,1028
0.043355806396036416,0.004563916235726399,0.034677685311731654,0.04309290372503982,0.05223979709693021,beta_sor,P1_P2,1029
0.040604721226962355,0.0036874535916132595,0.033896560770286153,0.040427610223247507,0.048686820506477345,beta_sor,P1_P2,1055
0.0395934174680224,0.0034183550964379146,0.03318566488634554,0.03950841760945045,0.04709696770848123,beta_sor,P1_P2,1057
0.043954044965742456,0.003620128539662545,0.03750376111340063,0.043721814281455,0.051585382124967424,beta_sor,P1_P2,1058
0.03166679426716003,0.003193541172445736,0.025353085891489865,0.03143723797153491,0.03863955310662202,beta_sor,P1_P2,1061
0.028192263215649997,0.0029561869776362974,0.022800276520108118,0.027973156108882867,0.03466852385312986,beta_sor,P1_P2,1063
0.02996281951937407,0.002930468224458341,0.024409016000657143,0.02978926936913418,0.035864899104361976,beta_sor,P1_P2,1064
0.02907051199181656,0.003008126604751349,0.02349082962241717,0.02893154388835468,0.03523119984967644,beta_sor,P1_P2,1065
0.028202549384602687,0.0029638605879882957,0.02239671503100669,0.028126290393153626,0.03394504072793,beta_sor,P1_P2,1066
0.03401655465697241,0.0036931028758362145,0.02720170324186111,0.03395991677377742,0.04105310702752199,beta_sor,P1_P2,1068
0.0316550431191999,0.003563951725977363,0.02537886525715445,0.031705482012024305,0.03842773980283531,beta_sor,P1_P2,1069
0.029385163123281606,0.0032499752940356474,0.023824506729570084,0.029387414379180646,0.03558778831538032,beta_sor,P1_P2,1070
0.027150474325933777,0.002979446828999712,0.021629886289611246,0.026912082405458164,0.03324696019198708,beta_sor,P1_P2,1073
0.026111943492637704,0.0028689450852118956,0.020993814515914474,0.025913247160790583,0.03195564355757939,beta_sor,P1_P2,1075
0.026061921056455176,0.0029226177090792573,0.021059927130636154,0.02587225191230393,0.032040666899409626,beta_sor,P1_P2,1076
0.035190127909595276,0.00423077710221392,0.02787815826129196,0.0351891656832148,0.04385876363266144,beta_sor,P1_P2,1089
0.03682254097825708,0.004253611975459506,0.029589595205744813,0.0366882202788239,0.04543795347550707,beta_sor,P1_P2,1090
0.03938558351509003,0.004352500882423387,0.031496884682455775,0.03934574510987991,0.04797079561185022,beta_sor,P1_P2,1091
0.039508911200980594,0.004308810100907259,0.031756930919000934,0.03941676779311537,0.04796987566639302,beta_sor,P1_P2,1092
0.04070911507499775,0.004262404625814079,0.03257308526154155,0.04061570212606919,0.049242731332461424,beta_sor,P1_P2,1093
0.04238349851600469,0.004258876577644104,0.034241520976160934,0.04219013059928799,0.05090749123103666,beta_sor,P1_P2,1094
0.045084487183379325,0.004264732252042497,0.03725618137473393,0.044741431390858885,0.05364247797919124,beta_sor,P1_P2,1095
0.04582862201067378,0.004479492287805004,0.03781729034906229,0.04573823566243099,0.054373536904742906,beta_sor,P1_P2,1096
0.04373902664646147,0.004326248815963404,0.03608766562712894,0.04362932223063473,0.05202944405392123,beta_sor,P1_P2,1097
0.044754856851792715,0.004358433308797571,0.03702010807432091,0.04489563396143862,0.053250556876839175,beta_sor,P1_P2,1098
0.042516280583432396,0.004619774843848073,0.03455863101457513,0.04259346079530517,0.0519150376329717,beta_sor,P1_P2,1100
0.038447438195234926,0.004579041686692993,0.03042741142996536,0.038019073724943495,0.048339927665604784,beta_sor,P1_P2,1101
0.04896227572979326,0.00421747284651532,0.040883859994037146,0.04856960146883349,0.0576980242091587,beta_sor,P1_P2,1103
0.044573980403765145,0.004325204349744711,0.0373175311587169,0.04428283864369348,0.05287744216585615,beta_sor,P1_P2,1126
0.04530535652794284,0.004402946416904659,0.03804024458659949,0.04511224851057963,0.05376830879226926,beta_sor,P1_P2,1127
0.04487089744978001,0.004441523445818936,0.037037310061765714,0.04453229146022085,0.05371020699180365,beta_sor,P1_P2,1128
0.04562524211316265,0.004593326330585932,0.037512327314544174,0.045300897887462284,0.05567513181511946,beta_sor,P1_P2,1129
0.04276623133812016,0.004122063832983108,0.035106517606539114,0.04256899032936126,0.05146714055334922,beta_sor,P1_P2,1130
0.03842454848962812,0.0036845044929289116,0.03158365150436413,0.03841898342890815,0.04591793510874707,beta_sor,P1_P2,1131
0.03532667564492192,0.003438614155999712,0.028805775509185283,0.03514777399805992,0.041971863581799815,beta_sor,P1_P2,1133
0.03422187084696133,0.0033796870947114185,0.028229483561113676,0.03385123303239351,0.04091628737933417,beta_sor,P1_P2,1134
0.03032947848289796,0.0030290408618587734,0.02477917439344436,0.03010617722296765,0.036275302241500246,beta_sor,P1_P2,1137
0.03066517687247594,0.003076221458834349,0.025078153090873447,0.030487713192327535,0.03697790598857495,beta_sor,P1_P2,1138
0.02958967252712301,0.002967125306954454,0.02410372706617798,0.02941184849588141,0.03564279592675662,beta_sor,P1_P2,1139
0.028533127802885246,0.0028185024687016865,0.023483727265988463,0.02847509498343407,0.034429854103551524,beta_sor,P1_P2,1140
0.023571334207725673,0.002290619667450791,0.019174030693173156,0.023388410366078454,0.02832289542638109,beta_sor,P1_P2,1142
0.023343638673889302,0.002284529153253106,0.01898201767241618,0.023326449976886002,0.027966051062555976,beta_sor,P1_P2,1143
0.026802681167194142,0.0026493572985805407,0.02188212759926533,0.026785491012782332,0.032092247905138566,beta_sor,P1_P2,1144
0.028059258998084324,0.002571238938902922,0.0233898142145348,0.028097148583385058,0.03329840434057643,beta_sor,P1_P2,1145
0.03276211606601355,0.0042624405085911615,0.025355728543369357,0.032500753825958906,0.04168281949420809,beta_sor,P1_P2,1161
0.029642128093252583,0.004130281469126342,0.022376748303060256,0.02954451223419158,0.038988365177534005,beta_sor,P1_P2,1162
0.031136418650589165,0.004242348101453927,0.023928141655975052,0.03097613925872468,0.04029362812108387,beta_sor,P1_P2,1163
0.034538096850198666,0.004131993980265318,0.026646042709208763,0.03440817783536945,0.043024115386671787,beta_sor,P1_P2,1164
0.035535427761587995,0.003960171367187417,0.02770185656662158,0.03564145972980563,0.04262880899781713,beta_sor,P1_P2,1165
0.03680224428209732,0.004185365746786295,0.02914720106586867,0.036990592865824075,0.04436698725076005,beta_sor,P1_P2,1166
0.037376156255503265,0.004156903425594432,0.0298633351286365,0.03763961115414169,0.045211506626187475,beta_sor,P1_P2,1167
0.03953098811495945,0.004337523339723982,0.030893766540904928,0.039746166035592945,0.04816328717480447,beta_sor,P1_P2,1168
0.04150161022838505,0.004725571046999552,0.03192516131707581,0.041451400190244306,0.05183972512721484,beta_sor,P1_P2,1169
0.041558132335059235,0.004784563272284525,0.03206059480109734,0.04147792634323271,0.051384651432735545,beta_sor,P1_P2,1170
0.042225190376206714,0.004775062271081542,0.03301249584258173,0.04190928231551799,0.051360794269404736,beta_sor,P1_P2,1171
0.04301823175608638,0.0047513293217205065,0.03398759913659138,0.04291495006549515,0.05205687451552706,beta_sor,P1_P2,1172
0.04410872498494509,0.004720195247245562,0.035318761881139166,0.04417982923990836,0.0537195073528504,beta_sor,P1_P2,1173
0.04565446524634028,0.004564520511098375,0.036971011806070826,0.045667524822572525,0.05465015142959072,beta_sor,P1_P2,1175
0.06088145564779288,0.004669322875277285,0.05224879362674911,0.06077986384069818,0.07061451830130154,beta_sor,P1_P2,1196
0.060118810903585417,0.004314529773237329,0.052109213271987316,0.059987449253409056,0.06924648935345415,beta_sor,P1_P2,1197
0.05749530535577081,0.0040519966680800205,0.05051381040790761,0.057238921719932334,0.06575140411331049,beta_sor,P1_P2,1198
0.05536000118240483,0.00392948269195975,0.048702950465737964,0.05500794954468134,0.06387899258346247,beta_sor,P1_P2,1199
0.0527696236950913,0.003819786087398611,0.046276835616074305,0.05252849290882201,0.06082581443339394,beta_sor,P1_P2,1200
0.03892726947497128,0.0035248132612879855,0.032388813909511066,0.03875899986295933,0.04641718125631318,beta_sor,P1_P2,1201
0.03521734644768748,0.003546236569981879,0.0283774489237012,0.03504798122309828,0.042692764791255014,beta_sor,P1_P2,1202
0.04036875133049191,0.003521274773931919,0.034098646814495655,0.04011989447598953,0.04755187451201443,beta_sor,P1_P2,1203
0.03140710339599604,0.0034223443623948454,0.02467289614387508,0.03110414679873061,0.03826118040183572,beta_sor,P1_P2,1204
0.03229884384404757,0.00334757685508442,0.02578687059835736,0.03218826769479339,0.03938270596984533,beta_sor,P1_P2,1205
0.030570190771085807,0.0031868129100942853,0.024654757545856637,0.030349158908252863,0.03778262136784855,beta_sor,P1_P2,1206
0.03100131392976662,0.0031577355990776083,0.025112980319526527,0.030698503538531617,0.0376228617857946,beta_sor,P1_P2,1207
0.029169876876414178,0.002976292199640622,0.023764237058157223,0.028834080999014425,0.03487715212546859,beta_sor,P1_P2,1208
0.02980093140240098,0.00312372073449667,0.02416229847880431,0.029545255322883858,0.03624828854308158,beta_sor,P1_P2,1209
