mean,sd,q025,median,q975,metric,grid_cell
48.16566502637665,3.876668815946073,40.54541872139017,47.99630384592781,55.95205523981989,variance_ratio,1882
49.95358914050761,3.9590576803557487,42.659888074345886,49.83147596389588,58.22517279093139,variance_ratio,1884
59.58193332167568,4.353386783508942,51.78901988345904,59.45476517513157,68.50947876503913,variance_ratio,1892
65.08658952839689,4.530026606801668,56.31905135858478,65.10540933632139,73.94294296794696,variance_ratio,1895
67.17376046927737,4.587673762183453,58.50833501056507,67.2994170427481,75.99335514250335,variance_ratio,1896
69.34709732248194,4.643627813242105,60.56735755012865,69.59429802086237,78.1167618902009,variance_ratio,1897
73.79175420929323,4.751181630579282,64.5166688854534,73.90804388246308,82.74835279470689,variance_ratio,1899
75.99276366830449,4.805852615324861,66.90220765871747,76.09036857453091,85.54035852583074,variance_ratio,1900
78.1682028254403,4.865800206227612,69.37816412486065,78.3925152452316,87.7110826491237,variance_ratio,1901
80.3512557854934,4.9356659175642426,71.41458195897779,80.38663387980307,89.94577586451769,variance_ratio,1902
82.60479134601601,5.019196338537093,73.90620674933051,82.81166484067785,92.10307383710429,variance_ratio,1903
85.00230039786763,5.117945239220264,76.36745329976387,85.10770082494476,94.65444180095845,variance_ratio,1904
87.59736536529574,5.229450658862668,78.57066835595688,87.72272390821396,97.42913976916296,variance_ratio,1905
90.39178253685628,5.344639833526692,80.54075061648386,90.38611255640868,100.32659489730894,variance_ratio,1906
93.32530406933594,5.449038955787159,83.00980488426956,93.3260655564772,104.10670875116479,variance_ratio,1907
96.30834862132716,5.529744373933877,85.919516976377,96.32802024442125,107.99433225579746,variance_ratio,1908
99.2722855584692,5.578461767502996,88.6081275585229,99.3279198911347,110.85125076524777,variance_ratio,1909
102.16444236040408,5.589831888872858,91.36225069261997,102.27514475148857,113.39509637308387,variance_ratio,1910
104.91193070484245,5.565961720808253,93.77235464951389,105.1086834694379,116.18894349971688,variance_ratio,1911
107.45422187346928,5.518746769086174,96.16358394931683,107.51073365321898,118.89078346167011,variance_ratio,1912
109.7707315227706,5.464592194751181,98.91233955846872,109.88789498055252,121.33326371084202,variance_ratio,1913
111.83829190306405,5.417230328514785,101.16061067961513,111.93087215566405,122.92368367410562,variance_ratio,1914
115.04657604598317,5.365520263394085,104.64136485720108,114.96499245092026,126.44952648510706,variance_ratio,1916
116.15105388809963,5.360052532090999,105.85968400121357,115.97119217477214,127.02062297079976,variance_ratio,1917
116.95751066113071,5.357922350547104,106.78702831029413,116.83175799557388,127.91525183683322,variance_ratio,1918
117.51733023627665,5.348655682764888,107.17484785762879,117.52887022684456,128.48232244715783,variance_ratio,1919
117.88557107190823,5.329426757351909,107.59682089121166,118.0212467883117,128.54184593177018,variance_ratio,1920
118.09780320517122,5.30299275164595,107.86504571388797,118.12978201071624,128.38504880242056,variance_ratio,1921
118.14911425757927,5.270329102045394,108.41822486165775,118.18246039940382,128.37391076530778,variance_ratio,1922
117.99524628509114,5.229983421801833,108.5537495971467,117.92600818072903,127.93960306093409,variance_ratio,1923
117.9540985064787,5.184933953057218,108.70077148636747,117.84512231855732,127.64746548960188,variance_ratio,1924
116.9836433555243,5.1238011276536,107.86269810491537,116.9134513989332,126.97943172344033,variance_ratio,1925
115.74251184841643,5.070905840679214,106.72776104594566,115.66963153986333,125.39418482533095,variance_ratio,1926
114.19157991084305,5.018031860559141,105.44288743444108,114.09834077257293,123.46060897630197,variance_ratio,1927
113.00414039079224,4.98033416917461,104.3363458197619,112.86783462392981,121.99316023748176,variance_ratio,1928
45.609482147986704,3.7841228204202744,37.959040025932296,45.518809546463984,52.696958426182505,variance_ratio,1950
46.372395327492086,3.8198978377825985,38.63842953199785,46.18472081609595,53.60833787605094,variance_ratio,1951
47.16185983907598,3.857684787874886,39.52497337224197,47.00569922939067,54.67395727724592,variance_ratio,1952
47.97674053524284,3.897113356095152,40.447864544393134,47.70464050302158,55.76597884288178,variance_ratio,1953
65.87063156540285,4.593482155716454,57.071250600256526,66.01689416712529,74.91921634303021,variance_ratio,1967
68.0406939030069,4.6612086511190745,59.158379952656276,68.22687027930778,76.78468509250347,variance_ratio,1968
70.30631342731715,4.728779507524027,60.945248494641945,70.60293469530168,79.16291067844884,variance_ratio,1969
72.62262536705438,4.795244998467714,63.13541667173928,72.89757232248245,81.5633000912102,variance_ratio,1970
74.94244609841279,4.860166105276981,65.46615428769474,75.11775656073871,84.36240668509599,variance_ratio,1971
77.23427053189374,4.924530748064537,68.08061737171136,77.47554541711085,86.59614724900669,variance_ratio,1972
79.50275830601775,4.991559454658914,70.46044888297486,79.84055879320833,89.13643552509957,variance_ratio,1973
81.79837569370254,5.066479907006145,73.04140917678109,82.04504562250068,91.52977240270471,variance_ratio,1974
84.2049047783582,5.154990387828489,75.32996759560572,84.43656618409143,93.90484374439113,variance_ratio,1975
86.80594934763916,5.260299128003958,77.85140936763008,86.95159061777237,96.39676969546801,variance_ratio,1976
89.64380683118598,5.378501378259543,79.94644007137366,89.71548665311795,99.39078481219985,variance_ratio,1977
92.69171437686349,5.495915883522894,82.23519118529154,92.64648031021011,103.13855912704503,variance_ratio,1978
95.86531514012505,5.594699556063142,85.21941298053477,95.71500841877653,107.11583423024564,variance_ratio,1979
99.07748109249381,5.662149974649788,88.44081419265298,99.21708569197115,110.31797786076498,variance_ratio,1980
102.27101805380747,5.690773249795899,91.53015537374986,102.370567039138,113.2277899863629,variance_ratio,1981
105.37809267317773,5.677396224958242,94.39113467700336,105.45436345167984,116.98183914555175,variance_ratio,1982
108.31391536680496,5.629654565060011,97.13787398006794,108.47564912146186,119.81475397859849,variance_ratio,1983
111.02972115118953,5.56552305729389,99.99171970783047,111.04776316187676,122.42876200670531,variance_ratio,1984
113.50023646752645,5.503775991709289,102.48577869590363,113.61862619813154,124.71204734901094,variance_ratio,1985
115.68626388876415,5.455516500565302,105.04294971823904,115.68235263204622,127.27586946036229,variance_ratio,1986
117.5501656028068,5.423677262542643,107.08938287102313,117.61129440429195,128.84394579017984,variance_ratio,1987
119.0813296869118,5.406838456676987,108.57637306422328,119.01421982794398,129.98051600312866,variance_ratio,1988
120.28530568894438,5.398869503714321,109.76258328316304,120.22035161985856,131.15212969453262,variance_ratio,1989
121.16695415022514,5.38974499646733,110.5578268809279,121.10753263507263,132.32042152749494,variance_ratio,1990
121.74028869510259,5.371714065646858,111.05873806702925,121.84413631524575,132.71464625335315,variance_ratio,1991
122.04099185499093,5.343448717037776,111.43125785285316,122.07690170921816,132.24129034371592,variance_ratio,1992
122.11091120508449,5.308241028296171,112.0850201492281,122.05866741779911,132.51800798091833,variance_ratio,1993
121.96667669536149,5.26927221372952,112.4428500125843,121.98575684885242,132.24549672715904,variance_ratio,1994
121.58645936164116,5.226964751152214,112.39943304638344,121.60423580270952,131.5992036982807,variance_ratio,1995
120.92756264007849,5.180169358860656,111.96757775078237,120.80737717251888,131.03112607598436,variance_ratio,1996
119.90945081916888,5.1296728543120524,110.73007609660145,119.86045280236661,129.72488015146868,variance_ratio,1997
118.53787302368872,5.0847508510696935,109.71167980683242,118.3389238888843,128.1023288875625,variance_ratio,1998
47.823507144776116,3.9143093528699495,39.87553094362192,47.745884759918695,55.23046248561157,variance_ratio,2024
50.32579530293431,4.031785317002945,42.196227757050224,50.29914024946544,58.46138762788867,variance_ratio,2027
51.22180698765117,4.069543476498365,43.225892862148996,51.114449779773246,59.23254688752141,variance_ratio,2028
66.9537955559781,4.6582943251473,58.10228535752806,67.19618702225472,75.81135776748124,variance_ratio,2039
69.18722750803472,4.737116176152269,60.053417166925165,69.47048925547456,77.80971562610591,variance_ratio,2040
71.51164167158038,4.817414944460984,62.08877659878159,71.76618450555078,80.34849943044514,variance_ratio,2041
78.60484418191798,5.04883350242357,69.12466140108198,78.90356678489252,87.98866124410529,variance_ratio,2044
80.97370901437421,5.124353363564448,71.89112162611804,81.28312330358722,90.73262695763887,variance_ratio,2045
83.43264953546736,5.207688522351072,74.21693036842082,83.74875961384265,93.51134630660087,variance_ratio,2046
86.07492023093351,5.3057124759244205,76.745412472749,86.18959732443764,95.8551084083922,variance_ratio,2047
88.9650969556399,5.419608147904498,79.27174916587317,89.09995765514871,98.6556840877827,variance_ratio,2048
92.10126881126544,5.5402150677703155,81.78762875129854,92.0756623442044,102.11501060614161,variance_ratio,2049
95.41194468812256,5.6498851121579445,84.71605817027844,95.32245043850943,106.14039974848052,variance_ratio,2050
98.80352810024266,5.7324166274113235,88.09142426630862,98.76550198318782,109.76896681549971,variance_ratio,2051
102.21879882919028,5.778891446123601,91.33289569515307,102.23517224252205,113.21862174169908,variance_ratio,2052
105.61503068903102,5.783182826886853,94.69903135039266,105.59559216523834,116.92639274812335,variance_ratio,2053
108.90920857971427,5.745697780735263,97.74001160409325,108.93962859955147,120.69823677912368,variance_ratio,2054
112.01925146475037,5.6811923691646005,100.83657057718858,112.12789366547338,123.68844838866193,variance_ratio,2055
114.89940431599216,5.611505161677156,103.78809763973558,114.96142779424318,126.19263629358633,variance_ratio,2056
117.5068742838954,5.55149386211717,106.48017402955159,117.68021321879826,129.17891890589186,variance_ratio,2057
119.79589832271103,5.504741725452257,109.2191762053281,119.83341469972967,131.31175006628274,variance_ratio,2058
121.74083493599355,5.470138577102301,110.92942518006595,121.83288400013552,132.7439647050552,variance_ratio,2059
123.33240766290588,5.445011676037042,112.36510462114418,123.37113116456592,134.1968570001493,variance_ratio,2060
124.55969732594791,5.423744648514564,113.42472130717434,124.6451261407855,135.7010610038088,variance_ratio,2061
125.4130169609538,5.400959910230088,114.49073588071657,125.4387765737809,136.4730733175865,variance_ratio,2062
125.89940053238749,5.3743081848310394,114.842438534814,125.98678074050667,136.14719128763392,variance_ratio,2063
126.05246462990706,5.342757312457192,115.67316768616773,126.00347856416084,136.7676275195804,variance_ratio,2064
125.92688185085439,5.306319260976321,116.0078070818753,125.84446401579888,136.5084059466026,variance_ratio,2065
125.56984039024272,5.266657877218317,115.97018576861832,125.46882376227208,136.03710735805086,variance_ratio,2066
124.99060493992911,5.2245969085172375,115.68465005633838,125.09950317447786,135.3357258964771,variance_ratio,2067
124.16139610685887,5.178477028817805,114.94059778779086,124.1493200517767,134.55742900108186,variance_ratio,2068
122.70853884478264,5.138774277686583,113.68810493589818,122.5611119519267,132.8330794123256,variance_ratio,2069
68.3321040354965,4.7311778621392815,59.5805996592327,68.5517669543818,77.25910328886937,variance_ratio,2111
70.5887177527482,4.820891938033803,61.48277015701843,70.80161327959642,79.3239579150265,variance_ratio,2112
72.9225226838044,4.912969234856252,63.93270778866622,73.21147503427142,82.0725572070938,variance_ratio,2113
75.29893771670376,5.004131629782868,66.26600896337762,75.60308726499167,84.31097522352182,variance_ratio,2114
80.14728188133827,5.176424696924463,70.63900658407054,80.3969983527612,89.9586525647494,variance_ratio,2116
82.69284831433431,5.263063255413909,73.13291754949289,83.02709681338173,92.86230166435391,variance_ratio,2117
85.41378265321201,5.358851405196253,76.0033668985886,85.62588744005532,95.36845329549882,variance_ratio,2118
88.37124862319325,5.4679174864281945,78.48840372861584,88.54082382249999,98.21848064361268,variance_ratio,2119
91.57700403521287,5.586253821484302,81.4219610948909,91.4393298775592,101.59521498423453,variance_ratio,2120
94.97941518068703,5.700423119582742,84.31200937244306,94.99558473366585,105.25744267924749,variance_ratio,2121
98.49162010365787,5.793554275975828,87.7595442159809,98.53930494330025,109.16090788603613,variance_ratio,2122
102.05468921101213,5.854630009658893,91.0250865075168,102.16036184557929,113.0587206020666,variance_ratio,2123
105.65110351920957,5.877467475011324,94.4521020519046,105.61291840900853,116.92576251633487,variance_ratio,2124
109.22964567072917,5.857497298516885,97.97387901506293,109.28340191495215,121.46388254804319,variance_ratio,2125
112.69377885732516,5.802243137857138,101.4425135240436,112.79096589000471,124.85019813585292,variance_ratio,2126
115.96791418714314,5.7328577380507335,104.86651746786114,116.00991391428121,127.84544921807021,variance_ratio,2127
118.9951138718044,5.667732072540516,108.0846416263879,119.20390066650243,130.22888773556767,variance_ratio,2128
121.71383951382316,5.611530765022709,110.76343532707915,122.03641316821009,133.11119985667534,variance_ratio,2129
124.07283005071335,5.561718286006979,113.35119107094393,124.19917205842836,135.5629687771993,variance_ratio,2130
126.0380630933884,5.516635933739638,115.06542524456147,126.15885616900175,137.0869666525273,variance_ratio,2131
127.58417924277975,5.474458833783931,116.46256456271652,127.70971074156878,138.64812728014556,variance_ratio,2132
128.70170326841992,5.433611655349928,117.60668777821127,128.92432110263434,139.67153337662782,variance_ratio,2133
129.40858683204485,5.3955517108635345,118.47336136216421,129.550965517794,139.59384210146115,variance_ratio,2134
129.74389904565555,5.362421457756846,118.9539225156265,129.73593171309236,139.97444194505425,variance_ratio,2135
129.75529534202138,5.332299517302186,119.35887701781704,129.62426452539512,140.51238555885155,variance_ratio,2136
129.49378766863953,5.299804176818677,119.5213078305411,129.40401756376968,140.08100001362035,variance_ratio,2137
129.00394151155947,5.261434746755978,119.33618771648695,128.9739538259081,139.61722498460222,variance_ratio,2138
128.30172335111757,5.217035125864637,118.86465394725461,128.32091689500766,139.00961555487746,variance_ratio,2139
127.49093936993576,5.170198722538793,118.26192263689465,127.39537637085608,138.28376973952894,variance_ratio,2140
51.879263251033485,4.109492810429053,44.105865326693284,51.916491608565195,59.72205620114229,variance_ratio,2171
67.7903119421929,4.722054797666001,58.891691351305205,67.74698237646464,76.53597836555622,variance_ratio,2182
69.93321790016824,4.815977833076399,60.74741209389123,70.04524010692029,78.69652670843647,variance_ratio,2183
72.17375461625613,4.915145183988361,62.80895623990901,72.41804798723591,81.15305158838639,variance_ratio,2184
76.89810514232339,5.11525399959487,67.4228683063897,77.14574585220846,86.22840878512922,variance_ratio,2186
79.39803781531016,5.2109762492803595,69.74625884917188,79.73133226629963,89.09532499918907,variance_ratio,2187
82.03134564108711,5.305583709554144,72.56151546219549,82.3502570967093,92.14361178346506,variance_ratio,2188
84.84032858765455,5.404381795755074,75.3205787911546,85.1130071622706,95.17365659971934,variance_ratio,2189
91.1112926271703,5.6281727119426614,80.804692980419,91.30187472712944,101.1686438858943,variance_ratio,2191
98.15583517155096,5.845171835215006,87.28001413880334,98.27808236117156,109.1052993728314,variance_ratio,2193
101.81894862441476,5.918529454295382,90.62842144575498,101.86071794927985,112.95388992298265,variance_ratio,2194
105.5387192290757,5.958070020081742,94.15530843909949,105.61765327057367,116.79907828507545,variance_ratio,2195
109.30301445473495,5.958683984871003,97.89312596786878,109.33796408392026,121.50649777441801,variance_ratio,2196
113.03522339533644,5.920495477550516,101.81285711759382,113.1633098892197,125.52462938653645,variance_ratio,2197
116.63971789197352,5.858956481924983,105.37940306068549,116.66265433567756,129.3688289822569,variance_ratio,2198
120.04156267247143,5.794147603116714,109.22395896495404,120.11495519010062,132.27208939202725,variance_ratio,2199
123.16405599404321,5.733721113193351,111.92973733239296,123.66298149884892,134.58717532669473,variance_ratio,2200
125.92971073490882,5.674737272130003,114.93238139903934,126.27184767379376,137.4510366325478,variance_ratio,2201
128.274615508487,5.614849394195651,117.60880317638234,128.55378123345014,139.5230712540893,variance_ratio,2202
130.15035624364893,5.553776500007623,119.37065630836527,130.3991925529337,141.17164541469586,variance_ratio,2203
131.53715597090513,5.491853321399427,120.7632556549931,131.642423741738,142.20231665871626,variance_ratio,2204
132.46192955876384,5.432341744591296,121.80803223573024,132.48170678678966,142.48859197413591,variance_ratio,2205
132.99113975958002,5.381084291088842,122.38681388888361,132.9519557044108,142.99966151823207,variance_ratio,2206
133.19975571117044,5.3417033046245574,122.86518330538246,133.02503094070943,144.01731969337024,variance_ratio,2207
133.14046087082968,5.311205542424046,123.14462879898551,133.1033724507492,143.62114828369445,variance_ratio,2208
132.8334328400205,5.280544975230467,123.29158943804342,132.79147304508373,143.31663993338654,variance_ratio,2209
132.27809438380126,5.241181136924001,122.86342282667316,132.18067925943205,143.31959650896727,variance_ratio,2210
131.46464368288082,5.191492670853563,122.3183652711335,131.2819056501647,142.5528802392484,variance_ratio,2211
130.37241594539998,5.135261096916564,121.36386506394945,130.16101778422774,141.52390137910595,variance_ratio,2212
129.2054112650155,5.076785644047429,120.46697625008139,129.09724304965226,140.34274362344271,variance_ratio,2213
128.95042686753618,5.031478574963582,120.10207169569026,128.85114042837995,140.089551980411,variance_ratio,2214
50.130039228535324,4.034435756363538,42.600175090247404,50.17786263911922,57.94264006695959,variance_ratio,2240
51.021389625961426,4.071033681256017,43.32822735753349,51.12462820544768,58.78619552556531,variance_ratio,2241
62.15952158520027,4.48589180842814,53.98927509845988,61.954770610810684,70.94471041935138,variance_ratio,2250
69.56541077545303,4.813662579878906,60.39158525365029,69.36295840828448,78.67273908091937,variance_ratio,2254
71.69564075612325,4.915558373060788,62.401246978374594,71.77407749170314,80.85461051203661,variance_ratio,2255
76.3206225509673,5.1262606438067255,66.83816563638905,76.42718254251795,85.63264768715537,variance_ratio,2257
78.84828845953605,5.22880572777125,69.19532833649974,78.98814551481217,88.53748039059192,variance_ratio,2258
81.54018504925789,5.3293734045203225,71.7708764896945,81.80181585945274,91.73486671351183,variance_ratio,2259
84.40555625932248,5.431767811457901,74.49007063944606,84.55939641575475,95.0482466259499,variance_ratio,2260
87.45582095698852,5.540220895018785,77.45130638008813,87.59544949796032,98.33488862631175,variance_ratio,2261
90.70692260416621,5.65548800199379,80.42960087967163,90.78866174973908,101.55664891948975,variance_ratio,2262
94.16124013974965,5.772146149414449,83.52763327242562,94.2501058773589,104.75012231210647,variance_ratio,2263
97.7820684632994,5.878896542449659,86.99040353949425,97.69290763076802,109.1519004851322,variance_ratio,2264
101.50524312663359,5.963355365351173,90.52941284148059,101.48743882756429,112.98984896127875,variance_ratio,2265
105.29680041742184,6.01867076360889,94.09832185915175,105.40506039055109,116.84420693234317,variance_ratio,2266
109.16109987544839,6.04109221362122,97.47789023477868,109.33745753704741,121.52190158608931,variance_ratio,2267
113.060816284639,6.026655123158877,101.55122347845797,113.03676111274949,125.9202962965259,variance_ratio,2268
116.90088163976769,5.981720355258576,105.62632258967999,116.98096971527714,129.65921002614868,variance_ratio,2269
120.5869374987445,5.923268620948099,109.49678768819054,120.72651188240798,132.96322529546453,variance_ratio,2270
124.03166705703737,5.862081516860863,112.8470531017056,124.26413781045933,136.61624610569046,variance_ratio,2271
127.14582845998127,5.797371652457527,116.04285430946442,127.47023731604382,138.8596682914976,variance_ratio,2272
129.84857158038213,5.726888059935814,119.16698919769048,129.99639156658668,141.19634093286504,variance_ratio,2273
132.0732755481564,5.65132098491206,121.6484270642811,132.26551556882012,143.15992733519576,variance_ratio,2274
133.78126303844562,5.572284127542683,123.04989477662761,133.9903167715455,144.7610844275262,variance_ratio,2275
134.98336016983123,5.4930948191185145,124.1576338146828,135.15408150364425,145.4316646423438,variance_ratio,2276
135.74147052149604,5.419515368245979,125.06794402514149,135.77798982558323,146.2082858869462,variance_ratio,2277
136.14376485109008,5.35727975647163,125.72129652202122,136.10504171555505,146.67587986436138,variance_ratio,2278
136.26889699410668,5.308693023097143,125.86516973156095,136.23055873860903,146.88942278734808,variance_ratio,2279
136.15530370520707,5.270911037544297,126.22487500934022,136.11990394974356,146.6012989555064,variance_ratio,2280
135.7895115288479,5.236423276926001,126.16331181160534,135.71082825682893,146.5147549729142,variance_ratio,2281
135.12471554727023,5.196527759484593,125.85811636550167,135.09582444032895,145.92515716139505,variance_ratio,2282
134.12076194805405,5.147577327380881,124.94664416294358,134.02543153314195,145.15003784314212,variance_ratio,2283
132.76965734248117,5.0935446555943305,123.79661667829342,132.77038050235222,144.02494050292557,variance_ratio,2284
131.08984144193096,5.040359392994987,122.01934301095625,130.98523810163516,142.2103681681314,variance_ratio,2285
129.97575825839616,5.004311583550625,120.87309345561623,129.92004086123347,140.76798468593105,variance_ratio,2286
51.35405966495606,4.076760490077422,43.533381162452216,51.41778113947794,59.107988658275985,variance_ratio,2312
52.21771473843811,4.110797103277342,44.20167572928928,52.35335203622218,59.96348676097189,variance_ratio,2313
60.86933811020108,4.430902977300154,52.54246810185491,60.82691324463294,69.2995374474892,variance_ratio,2320
71.50546185090504,4.922061575779888,62.04996198797023,71.22812307418852,80.68713347781308,variance_ratio,2326
73.69271360798096,5.0278954276075805,64.08226606685041,73.5131701688453,83.1692542967498,variance_ratio,2327
76.0503066217054,5.133435291356752,66.2612628354596,76.02689747801622,85.67032117935804,variance_ratio,2328
78.58915102540351,5.236483351915335,68.78202154694112,78.66618189544882,88.2685517793372,variance_ratio,2329
81.30173944635712,5.337784284369506,71.33037428581368,81.3895490343131,91.50616494082526,variance_ratio,2330
84.17307549131397,5.440692800800827,73.95881014303515,84.36687645682518,94.83319146926613,variance_ratio,2331
87.20109680888181,5.548697482402948,77.08646608106471,87.17174111458397,98.02761516946696,variance_ratio,2332
90.4045789309437,5.662455930699747,80.21017099205505,90.57374287012374,101.43103558925706,variance_ratio,2333
93.80429752196737,5.778163797355005,83.14228128309965,93.91806016641407,105.08099515676992,variance_ratio,2334
97.38967797616006,5.887713521633866,86.60028058774262,97.35076309860753,108.37553432430337,variance_ratio,2335
101.1094680043032,5.981132257202915,90.34781603585074,100.94721032327485,112.86281323843839,variance_ratio,2336
104.91545040738998,6.051453713116137,93.99309080377131,104.91433565413912,116.66373248240168,variance_ratio,2337
108.80570022132112,6.095502525311087,97.46702245012534,109.01770702313428,121.38248947301234,variance_ratio,2338
112.77627780526345,6.108404187676125,101.02151625569249,112.85116311857097,126.20803372287872,variance_ratio,2339
116.75319281555757,6.088328384950719,105.25279184383726,116.73624236827737,129.749230420136,variance_ratio,2340
120.62364141240928,6.0444327703358445,109.05776489889345,120.6761099786429,133.3929867342504,variance_ratio,2341
124.28394811869575,5.987411364581605,112.94762812662997,124.38875994726415,136.93950677934234,variance_ratio,2342
127.64454942100956,5.919680418305329,116.56004120032145,127.88098214178194,140.04268858781202,variance_ratio,2343
130.6296850298098,5.840923182680757,119.53414384987332,130.81277593179266,142.49542164350416,variance_ratio,2344
133.17391289348387,5.7534642771043085,122.25055911950072,133.3668945788225,144.40753364645758,variance_ratio,2345
135.2265537352456,5.6605606472831065,124.29137750106112,135.366994341951,146.16970693815483,variance_ratio,2346
136.77036015417687,5.5657515373398825,125.89110973677045,136.9601475596229,147.46438623122603,variance_ratio,2347
137.83203589544766,5.473678587978182,127.1160336203832,137.89784127651728,148.43554465502382,variance_ratio,2348
138.47306989749373,5.389408807527875,127.84627290955193,138.43276972849623,148.9463639746037,variance_ratio,2349
138.76720479402937,5.3166206633908715,128.23479627508866,138.73261053862558,149.50994585220536,variance_ratio,2350
138.7744547344871,5.256683479944824,128.43684803480474,138.68248146523194,149.1363046122987,variance_ratio,2351
138.52004272611168,5.209013279557953,128.4261504647366,138.41920625078188,148.9722580633554,variance_ratio,2352
137.98525484318895,5.171085172502018,128.33807095744436,137.9978456846713,148.25180333409793,variance_ratio,2353
137.11971528621328,5.137388690817917,127.84348790193452,136.99992139602588,147.41631610763753,variance_ratio,2354
135.8801296010934,5.100806102791536,126.91767223188012,135.83189253217103,146.45819692304687,variance_ratio,2355
134.27183824262667,5.0582489617669975,125.15192695546449,134.30762931456655,144.8514570198194,variance_ratio,2356
132.35054967443645,5.012459044526246,123.25886082901447,132.4184683960821,142.5702737971473,variance_ratio,2357
130.53384570341538,4.970687547775564,121.5506212451224,130.5968449187514,140.40989334389414,variance_ratio,2358
129.1484986361294,4.928926378986705,120.35534843081895,129.19386270630866,139.08263487558588,variance_ratio,2359
52.560494754641894,4.11781249490002,44.7716217947415,52.54887708145766,60.119507420317916,variance_ratio,2384
53.62400139222855,4.157140185022833,45.89927664395667,53.5934263813086,61.224390777726214,variance_ratio,2385
54.743981272262545,4.197880626099629,46.922852968768105,54.73172223323819,62.38220800259722,variance_ratio,2386
59.826881708685924,4.379459340096867,51.67902177875267,59.724514510561974,68.12808164351104,variance_ratio,2390
62.760488525032564,4.49452563394207,54.58092958728248,62.663548621564004,71.42250946792922,variance_ratio,2392
64.33566483966734,4.564075313242785,56.03977416690751,64.18970970673283,73.0493520850875,variance_ratio,2393
65.99022107675842,4.643404962558841,57.48934346893326,65.84770301217696,74.58452080681775,variance_ratio,2394
67.73484414857451,4.732439127397122,58.72039825053377,67.55279048384688,76.4485051239865,variance_ratio,2395
71.57949092995338,4.932005349184069,61.922337431261674,71.20600249818892,80.47510796397738,variance_ratio,2397
73.73949116724694,5.035820239217961,63.89363412919156,73.43050695133363,82.77144465096714,variance_ratio,2398
76.08957933839771,5.13791232589118,66.06344101504112,75.90878922625174,85.20692519014003,variance_ratio,2399
78.62741531994418,5.237325460376498,68.60856294013422,78.65005036524869,88.1585883477478,variance_ratio,2400
81.32897204576562,5.335874089942047,71.01984232134586,81.31889632208836,91.40637792714242,variance_ratio,2401
84.16774963488467,5.436695408827166,74.06960116329002,84.19960483340304,94.44242960385117,variance_ratio,2402
87.13736845079859,5.54191136113492,76.92776318188541,87.10669319823413,98.04972666889924,variance_ratio,2403
93.55958609730492,5.763064538444526,82.80981925115285,93.54136342564172,104.5625485939979,variance_ratio,2405
97.04701165067804,5.87177835691064,86.17586491203052,96.98869952408575,107.95961975886932,variance_ratio,2406
100.68532793634242,5.970686090370143,89.86069272255332,100.5248813986738,112.05701879315377,variance_ratio,2407
104.4257181322355,6.053773418681837,93.66544244715769,104.01124663109235,116.24857362807461,variance_ratio,2408
108.25578187378719,6.117398007515768,97.28535718170876,108.33573307487512,120.92435429037435,variance_ratio,2409
112.18940386785007,6.156266306643365,100.74672387965094,112.19016782656584,125.65819601728143,variance_ratio,2410
116.18834301890635,6.163734266423072,104.70702864554788,116.09294483320573,129.6470247933477,variance_ratio,2411
120.13871929811003,6.140616205448422,108.55500643585532,120.3808268352364,133.3075425096853,variance_ratio,2412
123.91382184972159,6.093970942289373,112.2451706058943,124.10766787745094,136.60904121316418,variance_ratio,2413
127.41915663012006,6.028003180171198,116.14204767168106,127.75175827495369,140.29792302597565,variance_ratio,2414
130.5925111131149,5.945151240109645,119.4973024828645,130.94977470297812,142.79121270816015,variance_ratio,2415
133.3841674847746,5.849968135528287,122.02424682355657,133.61939379184025,144.99459642786985,variance_ratio,2416
135.74387592241723,5.747275663557212,124.30823895457343,135.98995014482728,146.8302479145836,variance_ratio,2417
137.63030571603585,5.640866102710197,126.49464230650291,137.67780474983152,148.37743584397202,variance_ratio,2418
139.02749791098958,5.53452137559015,128.20311237157233,138.98832054088996,149.98440146420404,variance_ratio,2419
139.9528539645727,5.4327071941812415,129.44641870341076,139.70310241779902,150.6397329645496,variance_ratio,2420
140.4521880066018,5.339884656331629,130.04589654306875,140.34567167778118,150.884919218809,variance_ratio,2421
140.58351625804875,5.259437813391044,130.03320948165202,140.50694261831168,151.29245895188686,variance_ratio,2422
140.3979585073767,5.193402251016487,130.07847588793942,140.47368920870076,150.85857193298762,variance_ratio,2423
139.92557524155208,5.142805411722406,130.03449120315028,140.03143816671405,150.3814737654146,variance_ratio,2424
139.1684131487633,5.107266564175727,129.62548986658746,139.1620706817713,149.50543724116318,variance_ratio,2425
138.10324658959098,5.082766493159739,128.7634629709307,138.16752992213108,148.17608947600613,variance_ratio,2426
136.70056064639257,5.060169703580401,127.33159484313083,136.77070795529053,146.3940125266081,variance_ratio,2427
134.9577950529143,5.0296053391207876,125.55086941801135,135.03007799001261,144.52263171060937,variance_ratio,2428
132.92573164618094,4.988166317138344,123.93219979429418,133.02169891061982,142.73808140945422,variance_ratio,2429
130.67898689438954,4.940085859286158,121.7654211843336,130.83895316545158,140.63617082854458,variance_ratio,2430
128.7437705626844,4.895126804070555,119.94426427000495,128.83194609969672,138.52583403154247,variance_ratio,2431
53.79378441622057,4.160370510639643,45.81737455074394,53.749861305832674,61.31974206528173,variance_ratio,2456
55.170358565204474,4.206965682309937,47.205697686570126,55.13964808359147,62.54326708814616,variance_ratio,2457
