grid_cell,naive_trend,corrected_trend,trend_diff,direction_flipped
1465,-1.7005545556384015e-17,7.259354733444965,7.259354733444965,TRUE
1466,0.9999999999999999,7.10923450740006,6.10923450740006,FALSE
1468,0.3999999999999999,7.2566567462167635,6.856656746216764,FALSE
1471,16.200000000000003,7.130221773998241,-9.069778226001763,FALSE
1476,1.4,7.929697751905957,6.529697751905957,FALSE
1479,3,7.532305009029414,4.532305009029414,FALSE
1480,0.19999999999999996,6.611448458742731,6.411448458742731,FALSE
1481,23.599999999999998,7.226432424839701,-16.373567575160298,FALSE
1482,0.7999999999999998,7.677383265480776,6.877383265480776,FALSE
1483,5.499999999999999,6.734934479285818,1.234934479285819,FALSE
1484,16.6,6.964264996511186,-9.635735003488815,FALSE
1485,17.599999999999994,7.041726065109614,-10.55827393489038,FALSE
1486,17,7.254327393991368,-9.7456726060086325,FALSE
1487,17.2,8.145860032779895,-9.054139967220104,FALSE
1488,30.099999999999998,8.897903727511144,-21.202096272488852,FALSE
1489,32.09999999999999,7.8357768145110605,-24.264223185488927,FALSE
1490,0.8999999999999999,6.684139949260434,5.7841399492604335,FALSE
1491,17.499999999999996,10.447059503031806,-7.052940496968191,FALSE
1492,6.4,7.307321886454333,0.9073218864543326,FALSE
1493,22.599999999999994,6.804881669756513,-15.795118330243481,FALSE
1494,36.199999999999996,7.445936811497765,-28.75406318850223,FALSE
1495,55.299999999999976,8.198556391057188,-47.10144360894279,FALSE
1496,34.49999999999999,7.946409414426124,-26.55359058557387,FALSE
1497,29.599999999999998,7.272956541730808,-22.327043458269188,FALSE
1498,17,6.836105358875497,-10.163894641124504,FALSE
1499,0.7999999999999998,6.464829362223257,5.664829362223257,FALSE
1500,6.5,6.25899767196995,-0.24100232803005017,FALSE
1502,1.2999999999999998,6.642458210850448,5.342458210850448,FALSE
1518,2.399999999999999,4.099262551258883,1.6992625512588844,FALSE
1520,1.8,4.377100780100868,2.577100780100868,FALSE
1521,9.899999999999999,4.3120967804636665,-5.587903219536332,FALSE
1522,10.6,4.349192608890949,-6.250807391109051,FALSE
1523,1.1999999999999995,4.131316973619104,2.931316973619105,FALSE
1528,4.2,5.475994219542034,1.2759942195420342,FALSE
1529,1.7999999999999998,5.601068251614794,3.801068251614794,FALSE
1533,1.5999999999999996,6.7173075525220645,5.117307552522065,FALSE
1536,4.1,7.020609730333122,2.9206097303331227,FALSE
1537,0.2999999999999999,7.367656190580007,7.067656190580007,FALSE
1538,5,6.70282341587843,1.70282341587843,FALSE
1539,1.4999999999999998,6.487855350766878,4.987855350766878,FALSE
1540,9.799999999999995,6.344024142164771,-3.4559758578352247,FALSE
1542,6,7.332578612106647,1.332578612106647,FALSE
1550,20.299999999999997,7.841157953966876,-12.458842046033121,FALSE
1551,16.399999999999995,8.044791437622079,-8.355208562377916,FALSE
1552,3,8.296703563876967,5.296703563876967,FALSE
1553,28.399999999999995,8.536182428786255,-19.86381757121374,FALSE
1554,24.4,8.242839483584012,-16.157160516415985,FALSE
1555,15.899999999999995,8.564490813514306,-7.335509186485689,FALSE
1556,42.199999999999996,11.39584979060465,-30.804150209395345,FALSE
1557,16.7,11.445539221401576,-5.254460778598423,FALSE
1558,14.399999999999999,10.906726553504258,-3.4932734464957402,FALSE
1559,21.699999999999996,10.926310381561807,-10.773689618438189,FALSE
1560,58.59999999999999,11.37080558256077,-47.22919441743922,FALSE
1561,41.099999999999994,11.284988659177987,-29.815011340822007,FALSE
1562,54.79999999999999,11.17760629889928,-43.62239370110071,FALSE
1563,11.299999999999997,11.053360725627341,-0.2466392743726562,FALSE
1564,27.2,10.915568029535882,-16.28443197046412,FALSE
1565,20.799999999999997,10.765917970256949,-10.034082029743049,FALSE
1566,14.399999999999999,7.018038571587325,-7.381961428412674,FALSE
1567,35.999999999999986,6.688068282485168,-29.311931717514817,FALSE
1568,27.09999999999999,6.87017588354673,-20.229824116453262,FALSE
1569,5,6.329752861259322,1.3297528612593217,FALSE
1570,16.3,6.662461699112757,-9.637538300887243,FALSE
1571,0.5999999999999998,6.961689675128771,6.361689675128772,FALSE
1586,4.799999999999999,3.9630539444473585,-0.8369460555526405,FALSE
1587,6.799999999999999,4.1269308912302245,-2.6730691087697744,FALSE
