species,method,mean,sd,q025,q25,median,q75,q975,p_positive,p_negative
Phylloscopus humei,theil_sen,0.012724471795158418,0.008709798389693029,-0.004428189056533736,0.006731694780762979,0.013064810731838399,0.01853205461851342,0.029657755600303263,0.9125,0.0875
Apus pacificus,theil_sen,0.005071972758286426,0.015758034142027935,-0.027774147415199284,-0.004762145267951372,0.006570728884615318,0.014405362692224893,0.033950237431907365,0.6575,0.3425
Emberiza godlewskii,theil_sen,-7.572293084729202e-4,0.007678457127887522,-0.015764725686990756,-0.006119197458796336,-3.4046440517891685e-4,0.00449428827765351,0.013447939269250536,0.4925,0.5075
Tringa erythropus,theil_sen,0.054512233600106645,0.012648935180036753,0.026218077005520403,0.04695399158524405,0.05570179548162266,0.0624739796005189,0.0769958519902951,0.9975,0.0025
Enicurus leschenaulti,theil_sen,0.01734104751654326,0.00838963524651258,7.940707232048963e-4,0.011971035292681849,0.017758692502082597,0.02295983720177173,0.033457360358782016,0.975,0.025
Phylloscopus borealis,theil_sen,-0.007651530109962065,0.013541229372496515,-0.033056177383700355,-0.01714661361352454,-0.006743668266808618,0.0017204061853781372,0.019872015313980744,0.2875,0.7125
Cuculus poliocephalus,theil_sen,4.49082623357341e-4,0.01742657654615845,-0.034884120281355804,-0.010595942172366597,0.0010183516639181295,0.012302668546095855,0.034529019152519706,0.535,0.465
Phylloscopus coronatus,theil_sen,-0.008819149295632728,0.015900298269769537,-0.037936293796770514,-0.01913624451710278,-0.00834130814506132,0.0016340331520843612,0.01945386507407509,0.3075,0.6925
Phylloscopus trochiloides,theil_sen,0.0056422526743541155,0.006519479729262475,-0.007948929101714745,0.001478758027753534,0.005686202653989991,0.010013640072463387,0.01817219207281356,0.8025,0.1975
Pericrocotus solaris,theil_sen,0.024588313585132315,0.004835827239947371,0.01514321629620444,0.021586561844947134,0.024345705602252066,0.02762856708703519,0.03426509964929943,1,0
Aethopyga gouldiae,theil_sen,0.009913728651368515,0.00857179643494296,-0.007683999675231151,0.00496880553738047,0.010391868218956964,0.015500926807885144,0.02636302378558145,0.87,0.13
Tringa stagnatilis,theil_sen,0.03429157992490053,0.0114793859177545,0.011237161596312807,0.026473767913217178,0.03485730448272499,0.042217166742132564,0.05507590077066675,1,0
Muscicapa dauurica,theil_sen,0.05368636692416788,0.024451790955702317,0.006532271111055374,0.038283492419033886,0.054884411727520725,0.06893328887471113,0.10279830926607818,0.9875,0.0125
Buteo japonicus,theil_sen,0.04047977451094634,0.017110690639513114,0.006882866257178378,0.02882038654549556,0.04079447178527927,0.05161104332971551,0.07275762461415024,0.995,0.005
Gelochelidon nilotica,theil_sen,0.04707241208762203,0.010888616226540691,0.025061477882928375,0.03973584179387196,0.04769202123929964,0.054198871633875656,0.06897820239365857,1,0
Eumyias thalassinus,theil_sen,0.020780979181293284,0.007538157304074005,0.006255199603315276,0.015923304312706298,0.02016245447273532,0.025719408286824372,0.03494812058860929,0.995,0.005
Sitta villosa,theil_sen,-0.012980155928312571,0.011889602811019048,-0.03952477704233719,-0.020886202684931042,-0.01134053814234394,-0.004450272591330989,0.0065239955282835535,0.1325,0.8675
Alauda gulgula,theil_sen,-0.012697399659120465,0.015848498377170103,-0.04692188724296964,-0.022044965872157346,-0.011197734027855625,-0.0021966632500624696,0.015718385683541867,0.1975,0.8025
Calidris ruficollis,theil_sen,0.029386627262952006,0.010293968635364357,0.006771122214333264,0.022114857985332078,0.0299824253691272,0.03708597730221468,0.047758161895506995,0.9925,0.0075
Pernis ptilorhynchus,theil_sen,0.09071975239117097,0.02170891799878576,0.044465615134860866,0.07781348835382318,0.0913253415712722,0.10672959244101923,0.12510836574290524,0.9975,0.0025
Limosa limosa,theil_sen,0.05414537002920153,0.012988143220243541,0.03067122734668182,0.04550871597832094,0.05486194508505516,0.0628574397260877,0.07743098870138393,1,0
Phylloscopus pulcher,theil_sen,0.0021073241967153322,0.006811929624592818,-0.012330164866619767,-0.002255404463256514,0.002824991826276403,0.006876960590240351,0.014377148637287274,0.64,0.36
Ardea purpurea,theil_sen,0.05973641238232527,0.011636785581076297,0.035473596078462344,0.0528525935061478,0.05999889176943709,0.06764999366294083,0.08009877431704863,1,0
Phylloscopus armandii,theil_sen,0.004606644045894586,0.007901201574161897,-0.008707848234227636,-0.001193294547758371,0.004072885128684103,0.01050340738487417,0.02002958891278621,0.705,0.295
Butastur indicus,theil_sen,3.951344638887685e-4,0.009726272718028237,-0.021559294165409727,-0.005134465909271929,4.1154643861299764e-4,0.006839849517515793,0.01812643313926548,0.5275,0.4725
Platalea leucorodia,theil_sen,0.04852120535783228,0.01069030722783596,0.026090943545538158,0.04157387392949467,0.04840834042710555,0.05647959887264861,0.06863097126692626,1,0
Emberiza tristrami,theil_sen,0.02962701935319677,0.011402393537995966,0.00688655696096221,0.022092176790220623,0.029806717938062048,0.03728169113919529,0.05111134741978655,0.99,0.01
Spatula querquedula,theil_sen,0.03274972693639453,0.018990039841548036,-0.006284439592884492,0.019625872264010833,0.033279961869351435,0.04369971421334188,0.07149209446721325,0.965,0.035
Alcippe hueti,theil_sen,0.013225200304657753,0.003212450028331785,0.006970215854315052,0.011265142861789841,0.013420292183314952,0.01539438952384571,0.018987038786329596,0.995,0.005
Garrulax perspicillatus,theil_sen,0.02708613798119828,0.005627810834387647,0.016492237767921074,0.023268324972677275,0.027091330780924475,0.030921106769382457,0.0389673400421138,1,0
Cinclus pallasii,theil_sen,5.3960407954687e-4,0.012782552118715694,-0.02609768447952686,-0.008430638509289363,0.0012038055092783682,0.009777900065162722,0.025944009727898537,0.5325,0.4675
Calidris ferruginea,theil_sen,0.0383175319787522,0.016872232486247668,0.004793707737709883,0.028072221667327747,0.039271929474282985,0.05071942780323166,0.0666993468508209,0.985,0.015
Tadorna tadorna,theil_sen,0.04613868709398138,0.01229207116665678,0.022528449011235706,0.03799145801608973,0.04627903800987362,0.05453426129940861,0.06999793904656648,1,0
Chlidonias leucopterus,theil_sen,0.04055855963244581,0.012907552206246686,0.016290737333785627,0.03179255634837336,0.040628425400994365,0.049523151294295506,0.06565732795366275,0.9975,0.0025
Anthus roseatus,theil_sen,0.022137281267091545,0.011589233833956275,-6.741767088771229e-4,0.01485892056322124,0.022717411781920473,0.0299530873772617,0.04306057656092446,0.965,0.035
Phoenicurus frontalis,theil_sen,0.013472870835847339,0.007179226365498248,-0.0016358283448940573,0.008844021997630045,0.01341746650295337,0.01865370026181444,0.02638914221612911,0.955,0.045
Mareca strepera,theil_sen,0.05192175517231665,0.014770418645858475,0.023694233304272738,0.04234531384769406,0.05263668855795357,0.061826788274907736,0.07950363340519591,1,0
Periparus rubidiventris,theil_sen,-0.011947167144146403,0.007406562728942251,-0.02670193287284439,-0.016680501828018182,-0.011883037613197735,-0.006918945504658305,0.00128131439538935,0.045,0.955
Eremophila alpestris,theil_sen,0.005265072786233764,0.005436643877198855,-0.005565949937444362,0.0018429422883338709,0.005197370794483604,0.008549772186473247,0.01659562734749804,0.8425,0.1575
Aythya nyroca,theil_sen,0.06022549927006254,0.018616170126790992,0.019248007460745165,0.048043453384102666,0.0630022666697954,0.07319361750761198,0.09312691833894401,0.9975,0.0025
Calidris acuminata,theil_sen,0.027156297756503606,0.010908015753668199,0.00430131045698873,0.021062263287233013,0.02754688920668381,0.03417593167971253,0.046686934609319025,0.985,0.015
Ceryle rudis,theil_sen,0.028599832041855077,0.007069467412256797,0.013200975113863157,0.024230443443018765,0.029436777187042018,0.03319377701190548,0.04094868897643964,1,0
Passer montanus,ols,0.026648254513378756,0.006868248150827884,0.014214825601306179,0.02171106713946547,0.026650067039559307,0.030943890915620248,0.04137454475615571,1,0
Pycnonotus sinensis,ols,0.02329837224322763,0.005639562279139577,0.011369971151592485,0.019444237951736755,0.023342443766641352,0.026932169814236486,0.0351067943268804,1,0
Hirundo rustica,ols,0.02866427524638103,0.007227963289043818,0.015456366040928931,0.02335474598072417,0.029135617171541513,0.033569787587850994,0.04292016894588113,1,0
Spilopelia chinensis,ols,0.04722996160503618,0.0064249912173018385,0.03558051080455545,0.042465711428085064,0.04684947110234796,0.05161968087825838,0.05919617533574328,1,0
Pica serica,ols,0.07187342450884321,0.007499096511450486,0.05720903705017877,0.06687590156137121,0.07193810897404707,0.07722862775797497,0.08565653778657686,1,0
Motacilla alba,ols,0.008006123700270061,0.005349323616469781,-5.406674043576412e-4,0.004035728549656849,0.007157158771265106,0.01174597979828947,0.018994131246346586,0.9675,0.0325
Turdus mandarinus,ols,0.02640205010143884,0.0065804477307713416,0.012430557762037395,0.02238146870345699,0.026533292441721174,0.03070245697813058,0.039528646221250054,1,0
Egretta garzetta,ols,0.039353507692068,0.008467908580837685,0.02451329575047116,0.033652112486866434,0.03850345393074445,0.04502988089406684,0.05645691678786519,1,0
Parus minor,ols,0.014201571539464332,0.006959459634332151,7.680679363422126e-4,0.009310752261440519,0.014322207704525365,0.019046262756808468,0.02787239148840966,0.98,0.02
Cyanopica cyanus,ols,0.021708089561188474,0.007124009063634291,0.007299076260233029,0.01687455563983816,0.02208687116206257,0.027058167083926374,0.03478058935964004,0.9975,0.0025
Streptopelia orientalis,ols,0.024761630088587516,0.013071069956417687,6.277108754203998e-4,0.015376192368766821,0.024817448711034994,0.03398023538761944,0.051511762550875376,0.975,0.025
Tachybaptus ruficollis,ols,0.059549621737217846,0.01056370612007191,0.03917922905501434,0.05196718985822815,0.05924759406161001,0.0671459422608563,0.07920818765098278,1,0
Nycticorax nycticorax,ols,0.05733966851778875,0.01082306379137999,0.034992517536600966,0.05056359889370374,0.05765357248458355,0.06389995893632602,0.077215450297903,1,0
Gallinula chloropus,ols,0.06636580343827035,0.012691083310757573,0.0416467388410057,0.05895860945114889,0.06690440343711666,0.07461246060857055,0.0897985298275411,1,0
Sinosuthora webbiana,ols,0.02819257204295741,0.007329555883133248,0.013690684422668823,0.023568193096595698,0.028250242559711362,0.033024948700101406,0.04212871789906046,1,0
Chloris sinica,ols,0.009838624193356493,0.006005835307415213,-0.0013230296085612703,0.0060408910116294245,0.009329494235648605,0.01387441997980469,0.02221169002378508,0.9475,0.0525
Cecropis daurica,ols,-0.0010342482619833003,0.006984772396924568,-0.0149478761421128,-0.005770463419761505,-9.020015384668796e-4,0.0034263724367429365,0.012203225052916686,0.4375,0.5625
Acridotheres cristatellus,ols,0.017838229891408697,0.005974256732267532,0.006680644317294425,0.01384914552656476,0.017910041065192464,0.02191732809983557,0.03006876905189963,0.995,0.005
Ardeola bacchus,ols,0.013199137653216834,0.008279644363874936,-0.0041250744462282725,0.00795678264982868,0.01345104950785873,0.018802655773206535,0.028435395297706327,0.945,0.055
Copsychus saularis,ols,0.011001865679797804,0.003927436937558799,0.003933251571419753,0.008257915125359545,0.01081954095217685,0.013722574852977386,0.018624198172808103,1,0
Ardea cinerea,ols,0.05926717442669781,0.00941330163756752,0.041211123154085184,0.053159884779616653,0.058696964364289464,0.06501049094726527,0.07878082477053043,1,0
Anas platyrhynchos,ols,0.047777089323782745,0.010209150608390003,0.029731545142152174,0.04085915653604517,0.046580892115577505,0.054115649332307884,0.07096421822398401,1,0
Lanius schach,ols,0.026653083150333195,0.0047728341168308324,0.0174301781609784,0.023570163661722078,0.026989525248465047,0.03000489142961794,0.03460643484821429,1,0
Spodiopsar cineraceus,ols,0.06277889442898842,0.009628475935132651,0.04406747517233048,0.05597883383059661,0.06254357970967324,0.06954223137359507,0.08144091909789977,1,0
Alcedo atthis,ols,0.017406220621486723,0.007890386560731712,0.002732241664760762,0.012093798400749622,0.01700766046071918,0.022206941488527945,0.03315095586650685,0.9975,0.0025
Anas zonorhyncha,ols,0.04082421618696553,0.010723488983304618,0.020358806305621504,0.03416868628482972,0.04062435546426377,0.04713090484953677,0.06192930969625289,1,0
Phasianus colchicus,ols,0.04964977566017724,0.0077095247620006255,0.03323096194449618,0.044553994122869756,0.05010299045722475,0.05481843080402039,0.06337230074429057,1,0
Zosterops simplex,ols,0.010491093178947008,0.005293057982005388,-1.5302765327025627e-4,0.006908713222371944,0.01090561991617205,0.013982842758764831,0.020812233724592625,0.97,0.03
Cuculus canorus,ols,0.03662014313098708,0.008333687799096634,0.02051903649643948,0.030888445102161478,0.03633091295180599,0.04223814491299157,0.05306450663562594,1,0
Corvus macrorhynchos,ols,0.024636227387148955,0.014439747310537846,-0.0040417499723477655,0.014527678550883067,0.02442206414283373,0.03499448665936849,0.053028860064434,0.9475,0.0525
Upupa epops,ols,0.037408021769163115,0.008059659805109443,0.02288303982188378,0.03184560386691072,0.03734930913516448,0.04249695308010303,0.0534294569206434,1,0
Dendrocopos major,ols,0.01232989574442696,0.011992909183789988,-0.009482184579606428,0.002996128879442035,0.013012406421422072,0.021160450013697388,0.03514475635904734,0.835,0.165
Spodiopsar sericeus,ols,0.039185780315985255,0.007695024867744817,0.02348429857324663,0.0342621125477505,0.039298951950391306,0.04445194358200508,0.05444725823379618,1,0
Dicrurus macrocercus,ols,-0.005587540740720457,0.006717542511420187,-0.019812651375926908,-0.010282630399682089,-0.005030688997697933,-9.843453118089903e-4,0.006325102940986558,0.205,0.795
Spizixos semitorques,ols,0.029040504562819803,0.005635459637260078,0.018033251148163558,0.025400236925019658,0.028893314214569636,0.0331601693710028,0.03985600380384003,1,0
Phoenicurus auroreus,ols,0.004739876868476196,0.006421981127216486,-0.007946658523860419,2.96084039485675e-4,0.004687439924530192,0.009295764721189034,0.016514950117133404,0.765,0.235
Ardea alba,ols,0.027886240057608678,0.01199522904742802,0.00414917216319348,0.02072191647064557,0.028315341799713817,0.03578991735542178,0.05013656261200606,0.98,0.02
Himantopus himantopus,ols,0.07386038085808863,0.010550313080819235,0.05327762088961576,0.06722437684222077,0.07439538325999773,0.08131169270534352,0.09394707320309052,1,0
Urocissa erythroryncha,ols,0.04451520719283404,0.013629373740624959,0.018075033115563386,0.035249089487363605,0.04496104819772044,0.05503239463457943,0.06834093977776384,0.995,0.005
Aegithalos concinnus,ols,0.01043542210894245,0.005940636498518183,-9.968959300462848e-4,0.0067454521768544416,0.010767093100825667,0.01440885212288172,0.021139874183125677,0.9475,0.0525
Lanius cristatus,ols,0.0033172090906825012,0.007208373761262548,-0.011091221649970387,-0.0014427054956399135,0.004108685018606475,0.008119480158468615,0.016557875392987406,0.6775,0.3225
Fulica atra,ols,0.10490296402192208,0.012638785624857778,0.08001755516554834,0.09571925768377765,0.10485961005785055,0.11411168178211997,0.12802161433829676,1,0
Horornis fortipes,ols,0.017341784617053123,0.007702290668054551,0.0035373643736781933,0.012568336484514409,0.016516605959873216,0.02259532152880003,0.0336830088946212,0.995,0.005
Eophona migratoria,ols,0.012941937774537874,0.010646305493977503,-0.007947711474885183,0.006310583452528324,0.013207194805860916,0.020451903687947515,0.031505752969365086,0.8675,0.1325
Podiceps cristatus,ols,0.06151573128545911,0.011971017686919987,0.03619182751341816,0.05426295370332392,0.06210629488757015,0.0700020993126001,0.08323862081808404,1,0
Picus canus,ols,0.004283823799582321,0.01521682997048415,-0.02651916104653622,-0.005865713438010371,0.004331654100647583,0.014638734262673122,0.03248160619550506,0.6225,0.3775
Phylloscopus inornatus,ols,0.029360219355594318,0.00726733975530299,0.014708849071245967,0.024430874267948984,0.029427346221695395,0.033973035292966074,0.044034233958443615,1,0
Pterorhinus sannio,ols,0.03981628752759019,0.005467695291528898,0.02780677969903356,0.03631435959474375,0.03999942596473113,0.04374274541926669,0.050036026375306776,1,0
Motacilla cinerea,ols,0.018990089444365792,0.013667829415432473,-0.006782871863302717,0.009978727300233966,0.018213627503010327,0.027222950347396274,0.04576049781291881,0.93,0.07
Sterna hirundo,ols,0.04633847876515984,0.01068953765275803,0.024109032152965452,0.03959118638026836,0.046499364967787754,0.05347398160700855,0.06653382801104155,1,0
Falco tinnunculus,ols,0.03989445377518911,0.008525943260809033,0.023843959598338484,0.03371253678301506,0.0404116972319693,0.045761902078235446,0.05553823665116782,1,0
Hypsipetes leucocephalus,ols,0.007433758040091282,0.005411272532788061,-0.002826662484569241,0.003879297627346849,0.007547511815745186,0.011367626758169262,0.017708234567670726,0.895,0.105
Apus apus,ols,0.006205736259303586,0.007673953530705091,-0.0090098567444853,0.0012765649827043057,0.006026850100804316,0.010963961997397725,0.021861944027177588,0.81,0.19
Cuculus micropterus,ols,0.02003331654660502,0.008495499763522464,0.00377513397680307,0.014382647939282435,0.020403436460825188,0.02595226364436119,0.035603558798842826,0.99,0.01
Phalacrocorax carbo,ols,0.03501611435139993,0.010947625211949885,0.011633376883788571,0.027987196274505476,0.0351756392520731,0.04227966485376921,0.056625220195691064,1,0
Phoenicurus fuliginosus,ols,0.024973578845538153,0.007649847729047366,0.008791869489680613,0.02029090109091042,0.025211655489210463,0.030333973087116196,0.03948976346843186,1,0
Prinia inornata,ols,0.022602760861665527,0.005240210460708122,0.012602621399903384,0.019000886790412022,0.022583320450336036,0.02605420048522383,0.032648142463474104,1,0
Milvus migrans,ols,0.026361264850449116,0.012798188608309785,0.003641593459883029,0.01751216771478728,0.026545421868245354,0.03524643961486647,0.05072550969210213,0.98,0.02
Bubulcus coromandus,ols,0.0011556795587819456,0.010879325892337652,-0.019864243342126386,-0.006316027417969058,0.0016617936586758783,0.008503546750607539,0.020569692224900925,0.5525,0.4475
Phylloscopus proregulus,ols,0.013475327348029007,0.007289258797559439,3.636137620430049e-4,0.008963273249831018,0.013122396670308616,0.01851234983230271,0.028228374821545527,0.975,0.025
Acrocephalus orientalis,ols,0.049332403391127704,0.011732786628476226,0.02520806777092985,0.04069088945906966,0.04948249940184815,0.058361774537388646,0.07059766685262198,1,0
Aegithalos glaucogularis,ols,0.033906711155524016,0.0078015119292652825,0.017390389132329636,0.028503991960406906,0.0344267240573853,0.03918140272198566,0.04719161339671536,1,0
Eudynamys scolopaceus,ols,0.02174599473984148,0.00683274735429751,0.008217811579366215,0.017380122601679864,0.021670868602480384,0.02606474679713792,0.035619914700723204,1,0
Anthus hodgsoni,ols,-0.005939630040486756,0.011476215339003776,-0.02718082065340088,-0.014314159251218013,-0.005672549835621014,0.002055943374811183,0.01569462827828776,0.3225,0.6775
Pterorhinus perspicillatus,ols,0.03760396239523191,0.009197245013668765,0.017570088190249984,0.03184793888843397,0.03859126167385754,0.043970634563032025,0.05242284417280645,1,0
Charadrius dubius,ols,0.03650282678566046,0.012562269668141206,0.011810298231993898,0.028174994517867077,0.03790757627939989,0.04518718267525941,0.05941370017402221,0.995,0.005
Poecile palustris,ols,0.027497134468395988,0.006582396028601385,0.014778163485004861,0.022986846309934524,0.027804977053279854,0.031970396760985176,0.03967138622474219,1,0
Actitis hypoleucos,ols,0.022482803188931307,0.012212330799398107,-0.0019393683575085875,0.014346491416759883,0.022428654119710567,0.03052774904281574,0.0466670583198226,0.9625,0.0375
Tadorna ferruginea,ols,0.050258462609782506,0.008949556050827511,0.0341072768524778,0.04377483326462012,0.04975951530383879,0.05727419649922832,0.06651287122620057,1,0
Passer cinnamomeus,ols,0.0321926023693764,0.010703114823603895,0.011620349502469563,0.024427010927731575,0.03298554346949864,0.039679136873109346,0.051048874717532236,1,0
Vanellus cinereus,ols,0.0769658503818227,0.01280742221427495,0.051356621074281905,0.06800020452755628,0.07730983677601555,0.08564314939391093,0.09932036638534017,1,0
Pycnonotus xanthorrhous,ols,0.030676843735695323,0.005940084072015284,0.019703068180623288,0.026621112337756495,0.030600433979554552,0.03470587493334876,0.0420658678381247,1,0
Emberiza spodocephala,ols,0.01711280876661249,0.011014203384002472,-0.003951793328839064,0.009682675730554396,0.0169412765644103,0.024043014447367006,0.03986136836962123,0.9325,0.0675
Ixobrychus sinensis,ols,0.034395706659644705,0.013425446254411652,0.008352145345481858,0.02524426931601668,0.03424191255368421,0.04324015516483138,0.06237181338079184,0.9975,0.0025
Oriolus chinensis,ols,0.015640897129550493,0.007031586932095189,0.0020933267038063907,0.011438042331870662,0.015800860761308117,0.020094481634153984,0.03081197071324709,0.9925,0.0075
Emberiza pusilla,ols,0.01653942518214623,0.01058402483901997,-0.0038595085464201784,0.009740026954945889,0.016464131301257696,0.02344664494969364,0.037041369491041073,0.9425,0.0575
Chroicocephalus ridibundus,ols,0.06127591680441294,0.010960977902258244,0.03669745633291894,0.05469258367305041,0.06131838180723519,0.06905583727129568,0.08214426553615103,1,0
Pycnonotus jocosus,ols,0.01696667022736822,0.0033957520904715367,0.010402798041710121,0.014611335727580282,0.016958569858389463,0.019153351786927543,0.02376330153887949,1,0
Streptopelia decaocto,ols,0.03472598429909116,0.008354362595553881,0.01863468922361169,0.029475696170404353,0.03429590247788476,0.039516522542644664,0.05170602395220375,1,0
Pomatorhinus ruficollis,ols,0.018433377859564906,0.005610505907955041,0.00772703620893918,0.01492444350473398,0.018875756248230173,0.022143280781322744,0.028831721168412084,1,0
Bambusicola thoracicus,ols,0.020402273592203594,0.007367492594375722,0.005405717224947245,0.01564684185413478,0.02055595476710155,0.02569157761455514,0.03406051281428529,0.9975,0.0025
Pardaliparus venustulus,ols,-0.004469699728435347,0.01117197839361061,-0.027068392663132688,-0.011560981252275249,-0.004089669081998514,0.003135664845749458,0.018558095272909296,0.35,0.65
Ficedula albicilla,ols,0.00572183754012674,0.009218004997632668,-0.010961230294416419,-0.0012105650744682259,0.0060308648398811355,0.011237943936888206,0.024548293281009964,0.7225,0.2775
Picoides canicapillus,ols,0.08491892707950012,0.014786934553794073,0.048323461556023364,0.07627217752640678,0.08732454002178933,0.09561464340555034,0.10704054318348928,1,0
Hemixos castanonotus,ols,0.020722772154101798,0.0038162503872612307,0.012945101727942245,0.018245222476762846,0.02104894053649945,0.023404097674133012,0.027486042504683884,1,0
Tringa glareola,ols,0.02042165548376787,0.01736926569139304,-0.015988541361589895,0.009432294493523155,0.020774195241575248,0.031867983340743575,0.05236677771361298,0.8775,0.1225
Abroscopus albogularis,ols,0.025611700719046268,0.008037430826117853,0.008736702477420671,0.01980696644251358,0.025889530236806464,0.03135319449724607,0.0407729100239273,1,0
Saxicola stejnegeri,ols,0.04262996864129436,0.011115212323000995,0.01926711555713649,0.03516480999658698,0.0427198310036862,0.049987318890914095,0.06363486546387694,1,0
Garrulus glandarius,ols,0.004712414363376287,0.01306556385265006,-0.020932318520950833,-0.0040273332464236125,0.0050947159781751655,0.01440775078534907,0.02995564662711718,0.645,0.355
Chlidonias hybrida,ols,0.07631816486851374,0.011549684423480526,0.05426705977988142,0.06835790987856645,0.07664682027991664,0.08346901629920736,0.09712105870908927,1,0
Corvus corone,ols,0.03872963312002511,0.009750722591393297,0.01920712743358973,0.03284450851329619,0.038482406720102266,0.04507065217564449,0.057352219035057335,1,0
Trochalopteron elliotii,ols,-0.0065139080152894204,0.007662752585988657,-0.02106183795529829,-0.011682895184917549,-0.006417781602346111,-0.0010123109857591633,0.007548909393089733,0.2125,0.7875
Parus monticolus,ols,0.009464223121330922,0.0066911512623120195,-0.002806945227828533,0.004452589534358653,0.00945562729182835,0.014394848079723677,0.021120840382253776,0.9375,0.0625
Phylloscopus fuscatus,ols,0.020300995288737675,0.013907898458661321,-0.006335697397944194,0.010567330679709629,0.020704574179167757,0.029005261843980307,0.04800609847813344,0.9325,0.0675
Myophonus caeruleus,ols,0.01945344001269497,0.007760325344827871,0.003748793920328618,0.014364375060781667,0.019635971775013458,0.0246251453581016,0.0340686562996395,0.995,0.005
Pyrrhocorax pyrrhocorax,ols,0.003476680044900652,0.0066220489679401475,-0.00911399600730235,-0.001303302286995705,0.003487341640664377,0.008352985143148658,0.015153578694906003,0.6975,0.3025
Ficedula zanthopygia,ols,0.012036185717679707,0.012560081058616043,-0.011722974032961039,0.0034477299755802868,0.011449488439865835,0.019908255078291696,0.03572406991491228,0.845,0.155
Pericrocotus cantonensis,ols,0.004693476957297121,0.00809394485215741,-0.01138062827248809,-5.440224778558911e-5,0.005308557836864296,0.010278286275718095,0.019466804770026554,0.7475,0.2525
Ixos mcclellandii,ols,0.0313415892684385,0.0052515139491567135,0.021422631054055216,0.027889010719369427,0.03128795451698922,0.03471181514910367,0.04093195260002428,1,0
Tringa nebularia,ols,0.0442314474010309,0.013579521158907345,0.017393234749322015,0.035154539419057086,0.045160828800231666,0.053802177138484855,0.0701984831987881,0.9975,0.0025
Dicrurus hottentottus,ols,-0.004748947681186917,0.009160088380231447,-0.022879738010093503,-0.010923532241268854,-0.0047264172008678294,0.001451165295198303,0.01236415575642626,0.295,0.705
Gracupica nigricollis,ols,0.019562832368888956,0.004896090270274302,0.008563160027799662,0.016557905145322255,0.019572867335408285,0.023001395089296425,0.02800123657005916,1,0
Tringa totanus,ols,0.042217596915944386,0.012399268213739175,0.01920896710830337,0.034023327690752114,0.04206813182697838,0.0503377651822471,0.06735002386000646,1,0
Hierococcyx sparverioides,ols,0.04528200855414395,0.01922685193740949,0.002061842212529959,0.03445690906403801,0.046194731213810326,0.05760048314857727,0.0818060555874229,0.9825,0.0175
Leiothrix lutea,ols,-0.0018935349951081982,0.009256083339035286,-0.019693661813812175,-0.008166770155270548,-0.0018721216762426908,0.004352004491959786,0.01621802822052814,0.44,0.56
Charadrius alexandrinus,ols,0.04651046465249805,0.01260041065727596,0.022887034813441932,0.037839459765301925,0.04752467344659912,0.05543895671315267,0.07050052978597524,1,0
Dendrocitta formosae,ols,0.016952009345484808,0.0051389650721017244,0.006329056034241523,0.01377409829318658,0.017145864810199425,0.02039917614732631,0.026342299534009343,0.9975,0.0025
Aix galericulata,ols,0.04690863470404981,0.011992209753720897,0.02503346174150569,0.03840842007370157,0.047445938415871886,0.05616065134707572,0.06826607800528019,1,0
Motacilla tschutschensis,ols,0.03269781771831779,0.014239700885771164,0.006326984732900418,0.023080173893370262,0.03182839649384875,0.04255294779441454,0.06217667755368509,0.9925,0.0075
Falco amurensis,ols,0.058689004653145416,0.007449519056544184,0.04483963486715299,0.05326516917844018,0.05845383537366065,0.06380503358360243,0.07432669147361252,1,0
Delichon dasypus,ols,-0.013462501363605781,0.01507189682690766,-0.04299524034849737,-0.02371401236771627,-0.013650834968373316,-0.0035812555330194335,0.014448207712393444,0.205,0.795
Lonchura striata,ols,0.010119147649261397,0.00561487694848671,-2.718142770522058e-4,0.0060617703288690225,0.009650077976850658,0.014316920397683596,0.021405397521448027,0.9675,0.0325
Garrulax canorus,ols,0.020052788566190558,0.00974607258809587,0.0012677791338818298,0.014444247962284024,0.020005390946406583,0.02610259516794771,0.03890869625737922,0.975,0.025
Amaurornis phoenicurus,ols,0.01581424364668794,0.008862123997161226,-0.0026339312987896657,0.010213816420681783,0.015793461974675394,0.022008343768835936,0.03184204324035561,0.9575,0.0425
Lanius tephronotus,ols,0.0031504736748944402,0.005853116005966974,-0.00887055201946658,-9.636315723897716e-4,0.003112557524392345,0.00690119011023793,0.014757675057526131,0.715,0.285
Columba livia,ols,-0.0676951536345806,0.011740384938520653,-0.08868288965552545,-0.07594101986806653,-0.0679989733999979,-0.0599862056890592,-0.04536961460770373,0,1
Phylloscopus claudiae,ols,0.023519028837825893,0.013155655053776158,-0.006276921966646392,0.016160506742567388,0.023776721002764005,0.03302234539217423,0.04697791766894484,0.9525,0.0475
Emberiza elegans,ols,0.018056123907665915,0.012395684081597013,-0.00684897705931629,0.009947189360305097,0.018681207298616786,0.026142426324402106,0.0411352545574532,0.925,0.075
Gyps himalayensis,ols,0.0032062342805941457,0.003392297016965407,-0.003521066394478094,0.001161440255406699,0.0032667196651801175,0.0055595297596364775,0.00924559673284319,0.8125,0.1875
Recurvirostra avosetta,ols,0.06632862955767843,0.011149698232623443,0.044081254406020814,0.058557772964044734,0.0663458198431435,0.07413939167543315,0.08850007117192776,1,0
Culicicapa ceylonensis,ols,0.028675411090339914,0.008249432438365534,0.010381009857817319,0.023634389596410652,0.028659225805845314,0.03417900830893169,0.043256147434745984,1,0
