threshold,total_dAOO,total_infilling,total_expansion,pct_infilling,pct_expansion,n_species_net_gain
0.3,27030.673868303886,14273.888860664732,12756.785007639151,52.806263470191425,47.193736529808575,183
0.5,27030.673868303886,7837.49179732816,19193.182070975723,28.99480729009271,71.00519270990728,183
0.7,27030.673868303886,3261.452799965755,23769.22106833813,12.065747290858805,87.9342527091412,183
