grid_cell,period,corrected_richness_mean,shannon_mean,inv_simpson_mean,trait_volume_mean,trait_dispersion_mean,rao_q_mean,feve_mean,fdiv_mean,pd_prob_mean,mpd_prob_mean,corrected_richness_sd,shannon_sd,inv_simpson_sd,trait_volume_sd,trait_dispersion_sd,rao_q_sd,feve_sd,fdiv_sd,pd_prob_sd,mpd_prob_sd,corrected_richness_q025,shannon_q025,inv_simpson_q025,trait_volume_q025,trait_dispersion_q025,rao_q_q025,feve_q025,fdiv_q025,pd_prob_q025,mpd_prob_q025,corrected_richness_q975,shannon_q975,inv_simpson_q975,trait_volume_q975,trait_dispersion_q975,rao_q_q975,feve_q975,fdiv_q975,pd_prob_q975,mpd_prob_q975
276,P1,102.86897013126799,4.8374019001709145,118.32238958200456,1.3443781591211068,1.218573322347081,1.6452403988466655,0.17445962928613992,0.7058091265534367,NA,NA,1.7052259018509113,0.014357166570746078,1.8366843282054732,0.01047033432164186,0.010605808046850351,0.014422065866454368,0.003149465410984211,0.0028193635104664756,NA,NA,99.5454217971696,4.80618856750029,114.5447737168899,1.3230623700062307,1.1977395970056175,1.6159843833394916,0.16927010731727504,0.7002415008045144,NA,NA,105.9842071139852,4.865321599446434,121.97448195033503,1.3640129871026307,1.2381246591925386,1.6716460166258726,0.18107725292372331,0.711065385901815,NA,NA
341,P1,82.55184713040174,4.683422665505903,100.16564915106339,1.332274427714209,1.1988712673299546,1.6213231038413847,0.16308514157301565,0.7142676409501317,NA,NA,2.1365702265478967,0.018202662075109934,2.1170913497360293,0.014555212506217363,0.01623507846190634,0.02112578072847562,0.0035586470952938833,0.004330431170935116,NA,NA,78.31984249269533,4.648464590586344,96.08919965712482,1.3064613061457686,1.1695465953829354,1.5841968453255242,0.15671252784759424,0.7055044924561091,NA,NA,86.5750432999598,4.715594558588242,104.11942048457605,1.3616084236270476,1.231924261360106,1.6660986196451437,0.1704257419217536,0.7222406417500361,NA,NA
342,P1,83.08994886224342,4.638370217751423,96.91512783956134,1.3134653711662547,1.1739525587301676,1.5878044990889095,0.16371868235466952,0.7221655377718154,NA,NA,2.10681128596541,0.018178879614826705,2.0364995086273123,0.0157810417634737,0.017943078450198796,0.02222895400497291,0.0022683240319827853,0.004569919655778199,NA,NA,78.74101570508175,4.60012408201494,92.63137111270709,1.2837901663706144,1.1403875592384112,1.5467192688130482,0.1588996243096161,0.7130134333769043,NA,NA,86.96644942958494,4.67173381860297,100.76227719259695,1.3439927988981042,1.209176244652206,1.633866493596288,0.167015868776974,0.7313044527769004,NA,NA
343,P1,91.59083795771875,4.705668926263548,104.53761405441388,1.3301982053391843,1.1954698366795402,1.61715591726537,0.16597003543419334,0.717061145814912,NA,NA,2.096187187798332,0.01595221335343709,1.964374172720496,0.013977488434564355,0.015880771831497022,0.01984109780942864,0.0017438591918214484,0.0043870389140021285,NA,NA,87.5446324010159,4.674685239148269,100.899307768751,1.301601310675485,1.164073475382951,1.5747347120793829,0.1620606356543292,0.7082614870262598,NA,NA,95.52741058001841,4.735194353964959,108.2053428593325,1.3557065600732654,1.2261978749711244,1.6546784612877616,0.1693089338932538,0.7254875768846722,NA,NA
344,P1,87.69061605549331,4.698724921529669,103.05235609354263,1.3216010777781766,1.1884140285146232,1.6051527888700277,0.1648816930775794,0.7156128946556447,NA,NA,1.7373474978971375,0.014222062840561446,1.6996991262622647,0.012067202917056367,0.013343579509817067,0.017062036619685302,0.001968414691889267,0.0033578306195568377,NA,NA,84.21711804828756,4.670242134447486,99.52783288380805,1.2987630362518436,1.1637972801529095,1.573052903795484,0.16061812891130783,0.7091645993886622,NA,NA,90.8357513810396,4.725567533793758,106.34427484854534,1.346187794723911,1.215421042826453,1.6390840492240588,0.1685130969548274,0.7221189115609756,NA,NA
345,P1,80.00491422969125,4.641906190830019,96.51077219493429,1.315934338422117,1.1868808456135016,1.5953438540242855,0.1591495984716539,0.711668114631759,NA,NA,1.624036466199101,0.01365729572122656,1.5426334811921072,0.012486927462363795,0.013629941454571243,0.017841727346215325,0.0020335131604577454,0.0033302630431632377,NA,NA,77.07616840360411,4.611972722940718,93.49898954616992,1.2900293013067703,1.1598199615153402,1.5587472945239305,0.15553889833379306,0.7056088666373475,NA,NA,83.0907901786233,4.668129278526551,99.62916038712618,1.339515983294436,1.2134083006959189,1.6309153933894989,0.1631140533003878,0.718113676996758,NA,NA
347,P1,84.79833283286615,4.678148405787112,100.9626967169537,1.314522514107894,1.1860089337872126,1.5944148785545091,0.16296702540451335,0.7122910790665711,NA,NA,1.2461427416277318,0.010119107189179206,1.2175009284984786,0.010320005204733208,0.01089061242352929,0.01448021619427341,0.0014433614244860255,0.002633269894713092,NA,NA,82.29401033055888,4.657929169889938,98.53818493811696,1.2948597556468842,1.1651243096957653,1.5666413011069198,0.1599122902508201,0.707301630991762,NA,NA,87.19346250437044,4.696720766185544,103.24192436256033,1.3343752957971644,1.2081247895489797,1.6228507275148294,0.16548775383898548,0.7173309614196054,NA,NA
412,P1,87.67204974641311,4.7293447863155835,105.43709291403894,1.3294253080136167,1.1975499595266204,1.617784236884303,0.1646708043036528,0.7128504678313933,NA,NA,1.4073858417069895,0.011220351839042828,1.354507924985644,0.00971977835950257,0.010460597305942222,0.013684172469342238,0.0016379779812878243,0.002702928189141087,NA,NA,85.16133705238403,4.7080173602794835,102.82898084190708,1.3089849925080022,1.1750559279210806,1.5871799566975957,0.160812099767814,0.7080152225312137,NA,NA,90.33481158002608,4.750184933316607,107.98538041054255,1.3473508568409704,1.216734856119377,1.6425968412298104,0.1669665237207532,0.7183831201525633,NA,NA
413,P1,92.34624731987108,4.802562763299136,112.6065221939118,1.3544990251645603,1.2259582136346434,1.6570823852100065,0.16832835274759894,0.7051669622231237,NA,NA,1.4793560298194304,0.012240326230414206,1.615330834585826,0.0097369627574075,0.01032939582674673,0.01377207508011897,0.001921583376142101,0.0026873336116995756,NA,NA,89.66023993903671,4.777955106545495,109.41388967220641,1.335409013156285,1.2055591937600711,1.6290103722534663,0.164707021988485,0.7002432953793373,NA,NA,95.29723561213044,4.824714099031802,115.75673503428611,1.3726817271649392,1.2458524533097848,1.6824614427981444,0.17199472423610804,0.7103713190508439,NA,NA
414,P1,94.1989504610116,4.815452683046513,114.35223563270534,1.352303758699127,1.2237979087451554,1.6543232396496086,0.17013570000803066,0.7055202935194584,NA,NA,1.3499475579341038,0.010985044145599034,1.463258154489349,0.009362931654620859,0.009854281386801311,0.013214869116310188,0.0019600657057738187,0.0025985895621216852,NA,NA,91.61297961898386,4.793687881651889,111.42072177186375,1.3347163555796617,1.2059149024017166,1.6293288709531153,0.1664388119892594,0.7008106401829951,NA,NA,96.5760399755402,4.834866101868152,117.01976425437029,1.3700514011878757,1.242632146210915,1.6797705447315545,0.1739367962929531,0.7107975515449644,NA,NA
415,P1,90.11682386247978,4.796725430506941,111.17473200817098,1.3479387122817665,1.2217354794370632,1.6506338731107144,0.1687595683341729,0.7020312021611089,NA,NA,1.6349955360552495,0.013455792260730926,1.7821908866970877,0.011001578623039191,0.01142270766546746,0.015485843910857259,0.00202119815648057,0.002885473998742772,NA,NA,87.38760701222458,4.771169949164269,107.79121407464734,1.3274844061246305,1.200383358185534,1.6208682776116239,0.16474550336424704,0.6966589454206403,NA,NA,93.41818535950381,4.821638148156302,114.45917988514971,1.3675413850421125,1.2427498960809276,1.6787403183341199,0.17265057406404827,0.7078288266779752,NA,NA
416,P1,90.10657530449676,4.797176728302197,111.13498864466203,1.3448813321663524,1.2195878830590294,1.6474208442425697,0.16906176802086686,0.7011534583407006,NA,NA,1.738306119095831,0.014196250006741325,1.8897704132336814,0.011406309069977597,0.011779524827708542,0.016063582424926368,0.002114163824183907,0.0029617838829536346,NA,NA,87.22643401623279,4.770590556787828,107.385547214626,1.3237929106122508,1.196760667311549,1.6155112682732626,0.16509750797754943,0.6952784925728137,NA,NA,93.55982236918727,4.822017993578478,114.68461780424651,1.3656801334086817,1.2411378103013748,1.676039924539018,0.17348485734615463,0.7072123463979961,NA,NA
417,P1,92.07517653389428,4.712085327936459,105.42412965262851,1.3189315015738645,1.1838823819888138,1.6007346435552696,0.16632952404589227,0.7179881528054048,NA,NA,1.9027022421583926,0.014283675189487316,1.7692668497787187,0.013243594751319608,0.014726133828108681,0.01858548405003145,0.0011797358396593634,0.004008828387032899,NA,NA,88.38379463042587,4.684686288494966,102.09668532887665,1.2940054648219828,1.1560626705084276,1.5649790219397965,0.16397760388417063,0.7099009739870382,NA,NA,95.62528548838937,4.740062891138091,108.74087473350265,1.344297136009566,1.212362201712523,1.6365734315295648,0.16873641237958528,0.7261763402706719,NA,NA
418,P1,93.90028489062426,4.732453650902484,107.41806423788505,1.3149315402982895,1.182609276909418,1.5980107271206232,0.1677480689271959,0.715037032570435,NA,NA,1.778335170939461,0.013546285960478386,1.6597766398447011,0.012445824973360409,0.013591604594560117,0.017432310596942165,0.0014394163073159919,0.003660520812489129,NA,NA,90.53445135948623,4.705019738629888,104.26310343366917,1.2918873043414492,1.1580565731713697,1.5650451761886777,0.16541772578991568,0.7080555546688119,NA,NA,97.18175868637046,4.759264144213741,110.57076017389933,1.3393328374414264,1.2090321248824094,1.6312045762697336,0.1712198477594499,0.722471690548213,NA,NA
483,P1,72.51134518026215,4.610128706470243,91.03587791834879,1.3231231074096335,1.1964380861756745,1.6068293757936254,0.15522802894248955,0.7104518922150448,NA,NA,1.5220843454523498,0.016371428395918257,1.690972256325322,0.013421274335693375,0.015173471604405735,0.019189134035665963,0.0027722322208398103,0.004174838822149146,NA,NA,69.29055817050887,4.579662024734852,87.78886622620281,1.2977168753811505,1.1673146294086778,1.5696633681318115,0.15030020559759188,0.7018706722314538,NA,NA,75.54976665347701,4.640762534017293,94.2068324891231,1.350031034764276,1.2243394266928787,1.6427673314325693,0.16108877140064087,0.7186484202916571,NA,NA
484,P1,74.60443511177697,4.6109352148392855,91.9740398134478,1.324741979893858,1.197361511158899,1.6088788113566173,0.1567788160739763,0.7105442782341822,NA,NA,1.801795861930558,0.016824504688995025,1.8499155883956335,0.014043712178675602,0.01571901850690634,0.02011241888008116,0.002514613926547318,0.004213201612237397,NA,NA,71.15409310748453,4.578692773555659,88.60892521569943,1.2967713169951083,1.1661795143048408,1.5677068328975499,0.15178390014169943,0.70234817146132,NA,NA,78.25326833150542,4.641841520845988,95.35911045511453,1.3487216850393593,1.2246816008617334,1.6465213656437572,0.16185012171098193,0.7185940036251353,NA,NA
485,P1,77.22425215945441,4.637880770711079,94.78880791387328,1.3240560550856337,1.1972386188508268,1.6101409762531778,0.15845558513200653,0.7094853636147667,NA,NA,1.8210711012134253,0.016518916524171808,1.831297948227625,0.013902718501797596,0.015271855862354286,0.019770314234373598,0.002368409975604588,0.003948951566351951,NA,NA,73.57669639291197,4.603790283858969,91.3115843413837,1.296765512569102,1.1670666276459871,1.5716851077460703,0.15364769982968293,0.7016964521208294,NA,NA,80.63055071123486,4.670059980839354,98.17346026569683,1.3487271625498514,1.2257766092375955,1.6448979937259578,0.1630032259622057,0.7170202273042545,NA,NA
486,P1,79.33775153628093,4.677948945478569,98.2915881632016,1.3241630715926034,1.1988245441529723,1.6134253074405673,0.1617636478901462,0.7075939401477996,NA,NA,1.69192570832563,0.016905704417538383,1.8544700651997261,0.01354393031143402,0.01471728005785322,0.019158456051922367,0.003064800864570791,0.0037404382712441222,NA,NA,75.99226426858333,4.646419906000068,94.71604617738186,1.2989350950566076,1.1713479653388117,1.577187913509709,0.1559543779724496,0.7000135021256921,NA,NA,82.69887761762892,4.710953352420297,101.97975324037154,1.3479958990796952,1.2258800706835695,1.6478408810645127,0.16802067927575673,0.7148104434638347,NA,NA
487,P1,82.83133087306078,4.695999097535623,100.94627308581929,1.3243845947502226,1.1987193785739014,1.614450738683751,0.1625926456790214,0.7072515263547636,NA,NA,1.8399361937460832,0.016092981583531753,1.8560036772971542,0.012837162438696608,0.013885800763995402,0.018345891780226515,0.002603790863423806,0.003486279725741066,NA,NA,79.31021433422212,4.663847050521216,97.33298623577612,1.2990867779226343,1.1708777795417242,1.5783000637687783,0.15772189214987445,0.700800773055943,NA,NA,86.34073998997394,4.726689888556882,104.70497565500989,1.3477950801892058,1.2256966064422543,1.6478240693691641,0.1678756976108495,0.7137484432465355,NA,NA
554,P1,69.06537901018896,4.581307954155814,87.55126279604487,1.3296408004096898,1.2052437019416047,1.6162738148616314,0.15245155177314823,0.7083510825269245,NA,NA,1.5509071045015816,0.01727415343930699,1.7657668953239798,0.013111089560501468,0.015461840500089804,0.019269693073862535,0.002669532024917312,0.0047126810328128555,NA,NA,65.85368819163106,4.549432041864271,84.19120947379568,1.3050394478448426,1.1754862165839408,1.5786075140021638,0.14756192366516538,0.6993677097129917,NA,NA,72.06290026224718,4.615501460426657,91.20269942660171,1.355302215696767,1.2323424739951798,1.6517535527583493,0.15751643388438824,0.7175256597863745,NA,NA
555,P1,69.21059681453886,4.57775629708439,87.44384546779823,1.3241773064673366,1.1994305805925214,1.6083201541810548,0.15325082777832508,0.7095541829508063,NA,NA,1.6217172935969095,0.01766500176666618,1.7742035790777648,0.013108257343438524,0.015675420996470568,0.019478148339400106,0.0028770965704253294,0.0048212600841366715,NA,NA,65.90190401553868,4.545739135498756,84.16973542790006,1.2984999005360258,1.167126563751017,1.568552628649961,0.1481335901601239,0.7003360932450409,NA,NA,72.24411931707533,4.612451966417415,90.87944350719471,1.350582590856435,1.2287380689553982,1.6451295417065412,0.15906634107734074,0.7189338644145011,NA,NA
556,P1,67.90592004561452,4.541590706312706,84.88801471831607,1.3185690847007345,1.1914793816270148,1.5973157071246458,0.15226530602059843,0.7128415548459012,NA,NA,1.558905182053817,0.016886695000542164,1.655241755376697,0.01251543908083609,0.015631657331939573,0.019123703058491655,0.002862021439142101,0.004948861868874321,NA,NA,64.71415911710139,4.511915837249271,81.8392705423247,1.2943636386050201,1.1606972186562035,1.5585949703241524,0.14696641167235694,0.7033904154574306,NA,NA,70.65294526569463,4.575345980283618,88.17797713523272,1.3431565659512403,1.222307794947119,1.6343022610937454,0.15775547866085413,0.7229312397503179,NA,NA
557,P1,68.5790580054216,4.5365366309771735,84.90372973574655,1.3174300204475153,1.1912443700178033,1.5965251880995661,0.15331954493411085,0.7122592290480014,NA,NA,1.55287451512264,0.016207007351674473,1.6051097362383682,0.012262556583405719,0.015236485627637518,0.018726218503012093,0.0028450878899573756,0.004774892567323312,NA,NA,65.54426553024568,4.509269329522291,81.88998438609481,1.2931744814854436,1.1596155469322533,1.5565796099920597,0.14830865619609446,0.7033631247841259,NA,NA,71.64759382602006,4.569583983602765,88.11023920239542,1.340655974444456,1.220292821675094,1.6308534166581568,0.1588770848409209,0.7222739928045546,NA,NA
558,P1,70.82201832412001,4.569726771392138,87.67818657528879,1.314583387394023,1.1898253151706901,1.5949668066201685,0.15595807318934707,0.7112141566278264,NA,NA,1.646120560223701,0.017017757507860293,1.7008224921746302,0.012285947466319896,0.014961668866799054,0.01865319505967805,0.003016989047435205,0.0045956679095819405,NA,NA,67.64287004353521,4.539274455530677,84.6877204506402,1.2886398470564733,1.1586467334337862,1.5558587190902367,0.15040882192960298,0.7024889205182975,NA,NA,73.99356251451184,4.603846284565982,91.06368205517566,1.3380910206671908,1.220435378808605,1.6319876467067778,0.16129445672275397,0.7207502966350138,NA,NA
559,P1,74.2475443491684,4.6259578905286345,92.63764243430111,1.313904418129133,1.1912929711514018,1.5972948115536163,0.15936640415689043,0.7085145792913764,NA,NA,1.6540454489958731,0.01647822703851784,1.7274613290315741,0.012057082225408662,0.013838976374019546,0.01780283605641557,0.002913451125903606,0.004079260441421995,NA,NA,71.02705143757476,4.592651983576381,89.26294770287544,1.2880744086216567,1.1619917327994378,1.5599426837045332,0.15354519484776197,0.700969808755629,NA,NA,77.44493626855977,4.6589378397305365,96.06321287513785,1.3367924120123245,1.218115653401852,1.631910795736777,0.16480382922963177,0.7170129419129888,NA,NA
560,P1,76.40586002851015,4.628999218756439,94.03769563275267,1.3084379917832425,1.1829859835083438,1.5862578377019456,0.16033103829017786,0.711883852725889,NA,NA,1.527315610983977,0.01389567322500197,1.5256494233166094,0.011146182569266845,0.012592417413852627,0.016334586046200954,0.002123915157795353,0.003483242024689605,NA,NA,73.61172026954786,4.6022548404895005,91.31067766311054,1.2854261824048305,1.1570972076013848,1.5532488744708903,0.15602403055055752,0.7050723691579783,NA,NA,79.41584325529728,4.655706116136815,96.94651043090654,1.3297504541744274,1.2073396525735631,1.6168319916301268,0.16412751669092845,0.7188252318104504,NA,NA
561,P1,85.85869589009278,4.637994516917575,97.94627007036067,1.3200368609606306,1.1898590928222017,1.5979858352918088,0.1626531527868842,0.7168680174989311,NA,NA,1.2763163439376892,0.010216286994616389,1.1811271046599017,0.008881712668752291,0.009639362872875763,0.012774147559458273,0.0014100868133089673,0.0028382553464383667,NA,NA,83.34397724543159,4.617993447669346,95.71651235391609,1.302870559884344,1.1690079783768266,1.5729088979335881,0.15968111235211388,0.711519185084588,NA,NA,88.35505588521853,4.657892572894188,100.31776471847144,1.3375788258423031,1.2078804555791915,1.6224644776787263,0.1647239281154274,0.7226899920639684,NA,NA
563,P1,93.74601855482095,4.738748957034123,107.89141873530619,1.321975212904379,1.1967050879328716,1.610579514971603,0.16611521484380837,0.7098229657025782,NA,NA,1.0666657315642663,0.009167831328496946,1.0813653765218396,0.007821678532094516,0.00819243858737276,0.010833759621127394,8.935605907356598e-4,0.0022754250259881094,NA,NA,91.53068416926969,4.719803081793205,105.6323498911414,1.307556016915786,1.1802850129609903,1.589772358216626,0.1644049278744209,0.7052101032395964,NA,NA,95.79196868368746,4.756365102307301,110.00566653749581,1.337867840884839,1.2127497074369076,1.6326433789306707,0.1680794210878542,0.7141836838312408,NA,NA
564,P1,92.87730191398074,4.714529930235204,105.73673001793983,1.3261585653284353,1.2013933131022665,1.6143590227888323,0.16450157264025245,0.7102983724270965,NA,NA,1.0057189484950109,0.008969466568268776,1.0545173834281296,0.007428102342870802,0.007948456105836993,0.010271739211081623,6.288919006415791e-4,0.002311476809972247,NA,NA,90.80165655264071,4.695096713871383,103.63779461093591,1.3118152592897727,1.185850035634605,1.594169057869078,0.16335957846865243,0.7057867080808812,NA,NA,94.80863029068318,4.732009163228903,107.7628591093456,1.3413216508810921,1.2177250278649716,1.635647395706675,0.16581585836080873,0.714827248170156,NA,NA
592,P1,56.0077646379809,4.356739832772218,69.72101730439586,1.3864910393167058,1.2475646445451316,1.6737234871146762,0.13238639488477938,0.7130548778563469,NA,NA,1.3010814047444612,0.018783994504810247,1.5224867831153766,0.019455237009015743,0.022889938017591618,0.027912721071925516,0.0035607779989207094,0.0067271053995920935,NA,NA,53.51073989820617,4.316944301870506,66.65040061094685,1.349652857153044,1.2061536234371937,1.62221106708811,0.1260278312352684,0.7002960528421501,NA,NA,58.72268454916724,4.393122975256078,72.79292541564048,1.4238727404324656,1.2884389944595258,1.7263462738644064,0.13987019453927368,0.7258618173549285,NA,NA
593,P1,51.4894722902714,4.298534003956786,65.02226129501551,1.4314206692577964,1.3177580031602283,1.747365603745415,0.12710795384190865,0.6833021515969563,NA,NA,1.1698459042891012,0.01921314271213704,1.4334854050059538,0.018348572107316774,0.021060568686063295,0.02599366629033942,0.0039924093630958665,0.007111115871764124,NA,NA,49.23061091213854,4.259283897842504,62.210007746607786,1.3934705907977993,1.2739902674209573,1.69344753057671,0.11856395154721826,0.6703081557973918,NA,NA,53.80103412671009,4.335834570096705,67.72099780794143,1.4647845700470254,1.356298820094024,1.7945779172016367,0.13481996168036806,0.6975668823294173,NA,NA
625,P1,84.72746169203883,4.649004607687658,98.48852299014905,1.3196186823641027,1.1800154505090437,1.5918697091825564,0.1619079288194713,0.7243908912785448,NA,NA,1.5334683014194581,0.01296271153371518,1.5114185360213679,0.0127488553389962,0.01510016355554377,0.01819481136681292,0.0021605341709807577,0.004330731653604986,NA,NA,82.00874252479554,4.6235341807885755,95.56255147499377,1.2918716123599723,1.1472158067174272,1.551423916975936,0.15721985384896806,0.7165101518985705,NA,NA,87.70347077635445,4.674380684251595,101.33774701844389,1.343345006881485,1.208997775533905,1.625608413836908,0.16540228146764396,0.732829771353217,NA,NA
626,P1,85.7259206329864,4.67161362689305,100.56621914486703,1.3229219833827432,1.1867191350497284,1.5991828993887114,0.1627144266859871,0.7210939876303228,NA,NA,1.46633564131012,0.011881705942030649,1.4177762056800987,0.011713914581934335,0.0136729538554025,0.016627182934080685,0.00173139556528733,0.003909251609854159,NA,NA,83.12976167555108,4.648577557264427,97.94683232303635,1.2999070398670223,1.1574053218806304,1.5624848122448665,0.15909582284364593,0.7137146576731861,NA,NA,88.3984867899141,4.694025960539641,103.23981670959985,1.3447812011913047,1.2134480221996848,1.6298257470377722,0.1653472621989872,0.7286186138498162,NA,NA
