species,method,mean,sd,q025,q25,median,q75,q975,p_positive,p_negative
Linaria flavirostris,theil_sen,0.0027706953965375754,0.003682594333991985,-0.004585009382297986,0.00032421324304257593,0.002737290936834884,0.005551118879072732,0.009460440112768718,0.7625,0.2375
Centropus bengalensis,theil_sen,0.0163595464587839,0.008287588947893235,-0.0029285823643004716,0.010968498318495678,0.016559269219277258,0.02229743221738307,0.03031147513639395,0.9625,0.0375
Terpsiphone incei,theil_sen,0.02182462442619735,0.013211521386085187,-0.0032709931899835894,0.013313818500760037,0.021819407786913207,0.030350432113296372,0.04763027375731239,0.9525,0.0475
Halcyon smyrnensis,theil_sen,0.013917632252772823,0.004699257158172336,0.0045467187642471716,0.010750150564322953,0.013944106515857552,0.01697203906281354,0.023074532272413857,1,0
Megaceryle lugubris,theil_sen,0.01962473679216082,0.009567596351594987,1.4896922493177594e-4,0.013558400022285873,0.020021936525689767,0.02607369625797604,0.036934591619608305,0.975,0.025
Phoenicurus leucocephalus,theil_sen,0.04805764833017258,0.01668693770505769,0.012413738336035367,0.03841451453353702,0.04959491798865681,0.05932716702000647,0.07754467747554664,0.9925,0.0075
Spatula clypeata,theil_sen,0.05841595506773336,0.016327926289111085,0.02244700164066594,0.04803595865151506,0.058723530863110864,0.06940648359110865,0.08736476941200703,1,0
Alcippe davidi,theil_sen,0.021023690484721167,0.00647305961472839,0.009073779205663421,0.016459141578417588,0.020766437212909758,0.02543251726865383,0.032553693805031106,1,0
Pluvialis fulva,theil_sen,0.02570644899720387,0.018628213488920384,-0.013929806652230073,0.014317528697932725,0.026199899091759512,0.037697205790863386,0.06157320202464384,0.915,0.085
Larus brunnicephalus,theil_sen,0.027471909166206884,0.010894427172664221,-6.900209583107939e-5,0.020910310348981234,0.02823317296601815,0.03482128712772624,0.04693797361342012,0.9725,0.0275
Parayuhina diademata,theil_sen,0.01833610012086612,0.008274927371375787,9.983799853083679e-4,0.01392168961231681,0.01970075849712022,0.02423968194849382,0.03121258938493995,0.98,0.02
Calidris temminckii,theil_sen,0.05785288663999369,0.02374597141098951,0.0063447746435656305,0.044916234946896574,0.05789228504948231,0.07333974304851561,0.09971715348261942,0.98,0.02
Accipiter virgatus,theil_sen,0.020970814751864755,0.009698582935032115,0.002957407022966945,0.014233521160043944,0.020728869926060513,0.02760194417334659,0.039525210901272215,0.985,0.015
Phylloscopus schwarzi,theil_sen,0.049487868527218905,0.019861910821781625,0.008107448388522011,0.03696419136511575,0.05057649645090296,0.06321665239642564,0.08698413425332693,0.995,0.005
Calidris alpina,theil_sen,0.03691629586423111,0.009580697938969977,0.016631280190814092,0.030348342767904157,0.03688019885399202,0.04376990217432957,0.05477311761341642,1,0
Aythya ferina,theil_sen,0.039513236143237825,0.01685349033880739,0.008334056185778007,0.028431002423341064,0.03904878605636662,0.0505145126842319,0.07235078601304852,0.99,0.01
Charadrius leschenaultii,theil_sen,0.030122442168925834,0.012457449971007664,0.0022072357603622993,0.02265314134785752,0.031238703449970588,0.03818263144344231,0.052134643967661654,0.985,0.015
Anser indicus,theil_sen,0.027418630134854897,0.010989521047284892,0.004404026089758003,0.019910632581409765,0.02871638214724271,0.03480954671047558,0.04755870690758267,0.99,0.01
Arenaria interpres,theil_sen,0.028148021727757627,0.008868274436437203,0.009408826182780645,0.022073875187776933,0.028758030387077794,0.03426813712826398,0.04634097848233389,1,0
Passer domesticus,theil_sen,0.057389814715875766,0.011622720559314549,0.03499102103428543,0.0498132302557423,0.05809045914181747,0.06528696000241802,0.08096347535176648,1,0
Limosa lapponica,theil_sen,0.024404191449365238,0.005108129339947043,0.013631010668611934,0.021500894697092973,0.024420107426864332,0.027743495464168363,0.03416856311064127,1,0
Phoenicurus hodgsoni,theil_sen,0.0234166900098205,0.006254140942073763,0.009900261426048893,0.019433002395448207,0.02372074910785277,0.027624856448879034,0.034955599283489035,1,0
Calidris canutus,theil_sen,0.017805583527480674,0.006652905867388207,0.0038567812814767418,0.013578046377666103,0.01774458979628867,0.022179843288554747,0.031051325469383915,0.9925,0.0075
Onychostruthus taczanowskii,theil_sen,0.002483174908754281,0.003860373090659715,-0.005397739990693037,-8.445684460827349e-5,0.0024593440978679833,0.005397298402666201,0.009299350029554758,0.745,0.255
Sturnus vulgaris,theil_sen,0.07148785129503332,0.014457013101445978,0.042186934608442445,0.06131735850286766,0.07231182934118194,0.08069520326552396,0.0998011548607953,1,0
Glaucidium cuculoides,theil_sen,0.012373717846946596,0.010206155854659806,-0.009765030851623627,0.005858781497766462,0.012745103284032205,0.01919644181867878,0.029978613593087844,0.895,0.105
Corvus pectoralis,theil_sen,0.03365775317125537,0.006384507412612933,0.020866876098635773,0.029567747190659854,0.033991590989144865,0.037972016520088456,0.045190175889860136,1,0
Pnoepyga pusilla,theil_sen,-5.960567584436546e-4,0.009899281008069362,-0.02057273569591502,-0.007470685313901921,1.830050569221267e-5,0.006296597688486486,0.017798934843760644,0.5,0.5
Pericrocotus speciosus,theil_sen,0.01754985130529597,0.004855219116052825,0.007320280230634437,0.014259337500572112,0.017899076965225975,0.020985429890500625,0.026522336822297727,0.9975,0.0025
Garrulax davidi,theil_sen,-0.020288945783934566,0.009665531662899676,-0.039361602032290895,-0.026835835144571885,-0.020249119889406836,-0.013847962357189004,-0.0010989395546862747,0.02,0.98
Lalage melaschistos,theil_sen,0.02815546932181033,0.01662677030671971,-0.007854982009250907,0.018687006790077558,0.02905730929996673,0.03922742942389672,0.058039098248250084,0.935,0.065
Streptopelia tranquebarica,theil_sen,-0.017242140387668966,0.017310230050227193,-0.05220662167992039,-0.028430717254381663,-0.016281059818299446,-0.004721237041864298,0.0125800569469014,0.1625,0.8375
Mareca falcata,theil_sen,0.05215368349583613,0.013617858430783409,0.024053537234817887,0.043526848265168235,0.05211062383145977,0.061268187244511135,0.07964889287123866,1,0
Emberiza chrysophrys,theil_sen,0.03789284306479915,0.011154083955020903,0.01596926839111902,0.030380247614342853,0.03807421679719398,0.04548743833486786,0.058999691699291194,1,0
Aviceda leuphotes,theil_sen,-0.002361258399948874,0.010349585855323093,-0.023011989952849192,-0.009024414212178037,-0.00282165120504894,0.004453057763845105,0.01617966162589134,0.4,0.6
Corvus corax,theil_sen,0.00222228711492256,0.005754055805991286,-0.008428974406233497,-0.0015392102748272695,0.0021880110504661834,0.006228914746479006,0.012891009618767464,0.645,0.355
Turdus eunomus,theil_sen,0.00571654236506174,0.015094156590830295,-0.023539310021956746,-0.003540809906393303,0.005835039993715314,0.01583256604702934,0.03452013639450203,0.66,0.34
Ficedula erithacus,theil_sen,0.003276014006943423,0.009593638755010183,-0.01607907759922208,-0.0028266777370119004,0.003656611432390204,0.010085243267266033,0.021032846099598438,0.6375,0.3625
Calidris tenuirostris,theil_sen,0.012723908796674666,0.0034088789532460695,0.0067105745508196195,0.010542669294385892,0.01278342061087255,0.014921052075498445,0.019441460048622378,1,0
Aquila chrysaetos,theil_sen,0.008795283179416769,0.007419916791043881,-0.007571141424138842,0.0038739912673850484,0.009140018976284747,0.01380232065724677,0.022726590628801276,0.875,0.125
