mean,sd,q025,median,q975,metric,method,grid_cell
3.9114041287582144,0.24054502331527244,3.4357768615715485,3.9321153241450517,4.332928289701219,corrected_richness,ols,554
3.879270036203886,0.25562011373335475,3.373972322908647,3.903539001686741,4.331323137752052,corrected_richness,ols,555
3.7089523580730654,0.2537745875992715,3.2161961243107284,3.7110849605943264,4.1547334902675654,corrected_richness,ols,556
3.5819208242316467,0.24581343880209158,3.1085498766723534,3.57384633042871,4.048494094605767,corrected_richness,ols,557
3.6728873719667834,0.2551166242735162,3.194781645850582,3.6801193077580003,4.13474297015015,corrected_richness,ols,558
3.9142174614305993,0.24657548696831746,3.3959947149315877,3.9321652544070647,4.337780282482942,corrected_richness,ols,559
3.7003536935432386,0.22717075768798772,3.2703148531655235,3.7083629466057486,4.156422111275929,corrected_richness,ols,560
2.2993360834312706,0.19009546707043232,1.9312046814086772,2.292265492231599,2.666322404149118,corrected_richness,ols,561
2.692418064547218,0.17335511723537744,2.39494317135501,2.6788732819971326,3.077998530352317,corrected_richness,ols,563
2.4809524437271593,0.16460267560347547,2.1712097856262833,2.4770423394704446,2.8093941645279146,corrected_richness,ols,564
2.6632341767275105,0.17534209461079803,2.359306719956392,2.6535736662056926,3.06039802792832,corrected_richness,ols,592
2.52620912877447,0.16984340001508072,2.1638664519858484,2.5185524905049705,2.868056338666826,corrected_richness,ols,593
2.4985250152512566,0.20094789355884918,2.125063769590978,2.480270014762927,2.8615548726191693,corrected_richness,ols,625
2.7442383708401845,0.1961913822693091,2.402342849134433,2.739155117299803,3.1102353753851633,corrected_richness,ols,626
2.909258767549024,0.1943888805051679,2.5784010263532218,2.908997800079823,3.291902343659562,corrected_richness,ols,627
2.781037649999065,0.1923997047534465,2.390305676678919,2.7715291809772964,3.162239417640315,corrected_richness,ols,628
3.0336220506493325,0.19651711228176422,2.678177483257407,3.0233093800358466,3.454450195607266,corrected_richness,ols,629
3.0797601550675258,0.21352066122532104,2.7244263329188843,3.0787713470452767,3.5502078979798783,corrected_richness,ols,630
3.4992198644193118,0.24075218028151635,3.021387288344737,3.5000286482958947,3.91294343587783,corrected_richness,ols,634
2.957259974902454,0.22917704010654916,2.571911162525979,2.934789972775881,3.4047865085667715,corrected_richness,ols,635
2.487732076807342,0.20280175107382828,2.076700557531377,2.4907087878585736,2.838875176208004,corrected_richness,ols,636
2.765773831715603,0.24348689266979404,2.338016084246478,2.7657207040223035,3.1844388560194954,corrected_richness,ols,637
3.165971863020088,0.2247200887095656,2.76402431220667,3.154362687858906,3.6090842929346816,corrected_richness,ols,640
2.365726799749072,0.17358697566564582,2.050576751437755,2.3681676503611366,2.671364909906403,corrected_richness,ols,663
2.4934861656188163,0.16011421291481892,2.239598274525407,2.4840261983284964,2.7958410541978673,corrected_richness,ols,664
2.526464040691958,0.15991190097457306,2.2618755253507667,2.5273351538349536,2.8566061358330868,corrected_richness,ols,665
2.4895297058155363,0.15953633330587225,2.2149436065688817,2.498628878446503,2.796957112402237,corrected_richness,ols,666
3.3694585778282007,0.22400666389324894,2.970606737410296,3.3666768121042665,3.826732925793979,corrected_richness,ols,696
3.066609916723716,0.2213117889892987,2.592187986887355,3.05651490738573,3.444477310575557,corrected_richness,ols,698
3.3711347440250767,0.22085099755322718,2.967020094046485,3.36404012219149,3.834969708840323,corrected_richness,ols,699
3.299485220194198,0.2948698909910471,2.784928976865302,3.299915004315138,3.8766347246868547,corrected_richness,ols,700
3.44999398659425,0.2662297143593052,2.9853504785460445,3.427603132823282,3.9474343183765246,corrected_richness,ols,701
2.9528684559507847,0.27996551851610196,2.434519713249174,2.9627545131618183,3.460222665728794,corrected_richness,ols,702
2.7942421715556964,0.22402882448420192,2.3588582762833536,2.7987954559092216,3.233660680200567,corrected_richness,ols,704
2.8805449190998154,0.22169030519093952,2.4403942293739873,2.873205160916007,3.284207558495907,corrected_richness,ols,705
4.371480268657442,0.26051632122675367,3.77701269848395,4.3775964109485255,4.82556143208098,corrected_richness,ols,706
3.936127368393677,0.2656137842663284,3.294191087351798,3.9635964540881945,4.349847153891109,corrected_richness,ols,708
3.8909351744326472,0.25819470795361166,3.30421150602556,3.9107168133256316,4.321965063957705,corrected_richness,ols,710
3.9409913879532468,0.2573679670959335,3.4656896772444337,3.9483089527455144,4.388909384243234,corrected_richness,ols,711
3.690444363326733,0.2680708696968183,3.0932199488806162,3.7131014573832304,4.200416994421663,corrected_richness,ols,712
3.8113851808895527,0.25935527883942355,3.2816411532067917,3.807854001121515,4.2894463621389916,corrected_richness,ols,716
3.4527952704994793,0.26690078093588737,2.9166870315554814,3.4664809691801097,3.906555344731499,corrected_richness,ols,717
2.307585248250046,0.16698625381704857,1.9239540157371078,2.306381853935259,2.6142723237040886,corrected_richness,ols,735
2.5381848293407714,0.1503053632658458,2.2542344047309117,2.5412109728151413,2.8246378626852406,corrected_richness,ols,736
2.4696789562319603,0.1593316681371805,2.1736423180038944,2.4725682739136836,2.768286144207582,corrected_richness,ols,737
2.5358578077568197,0.15704035094829494,2.2529452728395345,2.527247492143963,2.821175716130389,corrected_richness,ols,738
2.8094037066009716,0.24818034696011287,2.301748699058494,2.809495357658617,3.3008069560150664,corrected_richness,ols,772
2.9264068395087723,0.23438904949668019,2.4190158466209595,2.950012702750099,3.3747653295791205,corrected_richness,ols,773
3.244508232432512,0.23370063898708363,2.80956273335455,3.248655178121252,3.662134263143903,corrected_richness,ols,774
3.1882603533651452,0.2317350954499551,2.699483341782731,3.1964568442556214,3.5888593784325704,corrected_richness,ols,775
3.366178396828256,0.24164386795159995,2.886574239427707,3.3763818116520583,3.7932212741889475,corrected_richness,ols,776
3.6989819623145697,0.26839546355636557,3.16280360351448,3.72313277655003,4.134007306071169,corrected_richness,ols,777
3.2320134321639586,0.2283456916212965,2.7665244448164916,3.2550777961205,3.603771536691964,corrected_richness,ols,778
2.387866795192427,0.17418440140342742,2.0931098843889737,2.365105757452853,2.7638974775907204,corrected_richness,ols,783
2.291498188107954,0.17735593443729544,1.9790724337072225,2.2792195258284718,2.6212689073164883,corrected_richness,ols,784
2.6133535444720564,0.1705358455591168,2.3131578596887232,2.5877134114507125,3.011633693128548,corrected_richness,ols,787
2.5334413968861518,0.1706944906859242,2.215053478335047,2.5232637454684026,2.87639132076429,corrected_richness,ols,788
1.9590859293349756,0.18610952428301702,1.6047632481125933,1.9520611935175136,2.3456039634089025,corrected_richness,ols,804
2.285455931729544,0.18202205897179116,1.9432372777368674,2.2962648503331273,2.6273634137140194,corrected_richness,ols,805
2.2993077897864893,0.19693138783311612,1.9120034187039174,2.311680816131692,2.6641711015098477,corrected_richness,ols,806
2.1306138956757694,0.21059467584927405,1.6902498490763567,2.142124208997909,2.5439376687226325,corrected_richness,ols,807
2.422485320199831,0.2061574679889741,2.0244946285453103,2.42496905174462,2.8304324929167466,corrected_richness,ols,808
2.45690577380114,0.15496042241756286,2.18155937120313,2.4578230441864592,2.7622823247618364,corrected_richness,ols,809
2.5774435558963735,0.16769266237271593,2.2721706544943734,2.569861433776069,2.8799349526466966,corrected_richness,ols,810
2.629378624364333,0.1669789465306323,2.3537263080999633,2.6268857951338527,2.987660824655076,corrected_richness,ols,811
2.632852532292488,0.18552958706929631,2.3198574552660745,2.623630717751972,3.02999570689615,corrected_richness,ols,812
2.5165720757075687,0.18049709057191934,2.17662029383046,2.5149781327160623,2.874244948392887,corrected_richness,ols,813
3.7873288872818787,0.1963106133204787,3.42611869582824,3.796806215802572,4.160012460953128,corrected_richness,ols,845
2.966876772364177,0.20398200649396694,2.583890562694253,2.960575969087662,3.366470956971178,corrected_richness,ols,846
3.540649243974236,0.18726825675158915,3.181605580462026,3.5454696573936406,3.9131130795884865,corrected_richness,ols,847
3.8066911407357673,0.21765044256654761,3.36559191265879,3.833166972474298,4.203441399104335,corrected_richness,ols,848
3.7615242350469753,0.20548329042334793,3.3471260053858782,3.759521310740455,4.168535455937983,corrected_richness,ols,849
3.45023096851718,0.19940795676287654,3.1338545919897083,3.4349365871288096,3.793752936554392,corrected_richness,ols,850
2.8282863611956297,0.20978197789786532,2.473981554249605,2.7954906329841984,3.2171290856164925,corrected_richness,ols,851
1.9542291676202221,0.21190283772991897,1.5646505192490747,1.955547559069235,2.3615676238089867,corrected_richness,ols,855
1.933081518262606,0.21157291520973148,1.5397830915059925,1.9346376645034562,2.3354097753275753,corrected_richness,ols,856
2.2522666661602346,0.2138370029925553,1.8425146964604617,2.2670214516002893,2.662741154671368,corrected_richness,ols,857
2.6794432527889755,0.23375345150665636,2.2065250460041694,2.6632114817402104,3.130933805411016,corrected_richness,ols,858
2.5841994164332016,0.20879539972620406,2.182367475157621,2.5624251070172006,2.9919434449280593,corrected_richness,ols,859
2.536836865045263,0.20338366961845414,2.157725440435709,2.52045865880214,2.92393632329755,corrected_richness,ols,860
2.0677118523526863,0.17932931825909404,1.7444470213821626,2.0614170338188114,2.4177043241581146,corrected_richness,ols,876
2.1808634517358425,0.15977316723160967,1.9062616744908605,2.168413470883359,2.505613817127097,corrected_richness,ols,877
2.222137220292643,0.15452636920425813,1.9707127325060623,2.212186505659729,2.550465776251374,corrected_richness,ols,878
2.2442994739957154,0.15953253852046448,1.989581417823094,2.236849858650382,2.5710563740747148,corrected_richness,ols,879
2.3697143745641447,0.1514484092917462,2.1117183159439734,2.3635055221404224,2.6734615887627435,corrected_richness,ols,881
2.432805192288469,0.15403506675417472,2.1601710336198487,2.4267425067965527,2.726235237756195,corrected_richness,ols,882
2.4190969988373823,0.17527948305060742,2.0701355217327575,2.4249374023199914,2.772763170195345,corrected_richness,ols,883
2.7148708263022514,0.15416073985046114,2.415284913610114,2.71005885670799,3.025919578854191,corrected_richness,ols,884
2.496525106992785,0.1682483339539487,2.1713884873484735,2.493654513659105,2.8174791354856548,corrected_richness,ols,885
3.4596831988117023,0.250884091638712,2.977438769707106,3.461063796899488,3.9576631359003227,corrected_richness,ols,916
3.4891426980888904,0.26152569056812297,2.9642333088934336,3.4991310378515497,3.990665353561113,corrected_richness,ols,917
3.371048838899479,0.2601613084726359,2.8704600673522176,3.3614902842426364,3.8913631504640898,corrected_richness,ols,918
3.1218600445112212,0.22356239721082932,2.7298292414956893,3.113923089201707,3.5741875731694672,corrected_richness,ols,920
2.799503457148097,0.2324048369012303,2.39847298944051,2.7973617823538692,3.2581073915810284,corrected_richness,ols,921
2.6347931967528218,0.2784491441007985,2.103149186243024,2.632098503046006,3.0972681647291718,corrected_richness,ols,922
2.696041440461215,0.22748701881740951,2.2506254500671767,2.6934893379398845,3.113460360968209,corrected_richness,ols,923
2.4743340859396974,0.213899268235395,2.105267807342744,2.4778766732231006,2.9373387930792934,corrected_richness,ols,927
2.407100526112876,0.2257460032906541,2.0164044594721764,2.38630872480383,2.88302821356885,corrected_richness,ols,929
2.429419766197518,0.20292813137753335,2.0288940722235327,2.420054824861059,2.8233748400894605,corrected_richness,ols,931
2.2906551067071645,0.1500706321426415,2.0232664506005844,2.2743974283010022,2.588508772047304,corrected_richness,ols,947
2.3183932168330017,0.13998684995716126,2.05900759055447,2.321053486080684,2.5703739070413394,corrected_richness,ols,948
2.218656129353135,0.13792896535619137,1.9654432972829594,2.209823363812366,2.455614072645726,corrected_richness,ols,949
2.4104140409471064,0.13625293671348174,2.152406949500208,2.4066501894350543,2.675433407247247,corrected_richness,ols,950
2.370788551095079,0.15629424553522955,2.0374150126394905,2.363706883560381,2.682223562870992,corrected_richness,ols,951
2.4777689224900294,0.15255646165782438,2.180278869665424,2.4810917211242405,2.813620299312702,corrected_richness,ols,952
2.5316853418927217,0.14853118989317446,2.2578397336943468,2.522516845072487,2.8365932913404364,corrected_richness,ols,953
2.8698492608539214,0.14642693107163166,2.5794411462233624,2.868185387103729,3.1592007823413364,corrected_richness,ols,955
2.8725287347312647,0.14885962577526451,2.5661712095707383,2.8618696980583618,3.1605741334303756,corrected_richness,ols,956
3.371832694240283,0.2529236075394747,2.885641543781234,3.393426666757641,3.86245484559028,corrected_richness,ols,985
3.3822133099828444,0.25328120267556176,2.8966195993076638,3.390819363241742,3.8789525240287617,corrected_richness,ols,986
3.3747345996398384,0.2512233174634796,2.9245317742029533,3.3770229587854663,3.851145885338872,corrected_richness,ols,987
3.2520736227341396,0.23073843266540855,2.8490980330200384,3.2493329216464666,3.6885310610160382,corrected_richness,ols,988
3.2617649570075824,0.22533014250008607,2.863750853267666,3.2467291332966797,3.686358083593849,corrected_richness,ols,989
3.0364815049614635,0.2129086025201198,2.6518151216957775,3.0364952140943737,3.461559190007039,corrected_richness,ols,991
3.0769122271508436,0.2083872474873821,2.6819349357599025,3.0749565080229315,3.472442185834399,corrected_richness,ols,992
3.052210652832063,0.2142373657985722,2.6291740652644053,3.0495679162101,3.496188116005578,corrected_richness,ols,993
2.8745586064670823,0.20617690650916534,2.520759196693056,2.8694207694976166,3.3352875301615703,corrected_richness,ols,994
2.9161759800194558,0.19999814404270308,2.5911779465360314,2.900393566074869,3.32626005434877,corrected_richness,ols,995
2.9084762251585943,0.20584048533676413,2.560424272703529,2.8977961302051405,3.328435786532395,corrected_richness,ols,996
2.653077975918868,0.1791490907033495,2.329496872419846,2.6472057305355277,2.993893260881522,corrected_richness,ols,997
2.588866591774296,0.19217802305004295,2.2225989053859747,2.5881582391403546,2.929773072130999,corrected_richness,ols,999
2.3890287798558827,0.1949463448172626,2.0205695636007057,2.3805429811289778,2.7855066898887513,corrected_richness,ols,1001
2.0402497160550377,0.20995260964831955,1.6563061704910313,2.0394019999638564,2.4077036565237666,corrected_richness,ols,1002
1.989501770607086,0.21808596578829995,1.625873403985922,1.9808317829292852,2.3880533333768152,corrected_richness,ols,1003
1.9668763375887042,0.1705990363755987,1.662701256171571,1.955945436108324,2.3501129623696495,corrected_richness,ols,1018
2.0143399876017325,0.16882500959292152,1.7174695028653029,2.0109965765518094,2.3699146925764296,corrected_richness,ols,1019
2.131724906911144,0.16414417370914008,1.8138729254479518,2.123143214075202,2.4462727221333074,corrected_richness,ols,1021
2.228884332290105,0.17900223333994747,1.8865190381745085,2.2219609140595784,2.599783537254603,corrected_richness,ols,1022
2.341388020358621,0.16755396523216798,2.043379983028405,2.3364340554712557,2.687134286894341,corrected_richness,ols,1023
2.378502210493685,0.16804929320863515,2.084246170274387,2.3791320780008,2.6945690766100023,corrected_richness,ols,1025
2.4238846439573978,0.1766151402451342,2.119302023851665,2.415325709914617,2.797185027495893,corrected_richness,ols,1027
2.498563231482308,0.17411484616068099,2.21480204388825,2.50226194188752,2.8727787050024274,corrected_richness,ols,1028
2.6394542862265773,0.17098150442465473,2.3542412514683533,2.6341205309605016,3.0052069889971844,corrected_richness,ols,1029
3.3499118035499142,0.2597589395167933,2.8534068187348196,3.3500870555028723,3.899150624207499,corrected_richness,ols,1055
3.47528357244065,0.2637376767698129,2.962193045886956,3.474850110254348,3.9980695433629765,corrected_richness,ols,1057
3.999870048479776,0.24290241653663125,3.498122968262361,4.003268432500386,4.469984770116856,corrected_richness,ols,1058
2.800281949167279,0.25276152560753995,2.327529780647424,2.8184773621062416,3.279649960212145,corrected_richness,ols,1061
2.529707340609701,0.22976153863536247,2.1388296562494684,2.5240893626102703,2.9919951822982527,corrected_richness,ols,1063
2.8517349306615514,0.21365997369409212,2.4441398244550867,2.843687982580816,3.2501232257417234,corrected_richness,ols,1064
2.818896323328061,0.2253079688581711,2.4161572130050506,2.8132564714723225,3.2742528822060435,corrected_richness,ols,1065
2.691978233228969,0.2177161641851063,2.30044517132352,2.6931488040742995,3.1125549116703075,corrected_richness,ols,1066
2.868920916021232,0.21724415679817966,2.486798320915342,2.8597333502665734,3.2957002618746514,corrected_richness,ols,1068
2.7061349846104568,0.21800757208616311,2.2780027640502443,2.692394305013181,3.1451369711925143,corrected_richness,ols,1069
2.641016788673263,0.20576356869054505,2.268623804874651,2.623252555695621,3.0421749002124194,corrected_richness,ols,1070
2.60336318335232,0.19762007560081546,2.2446048181974394,2.613526652579194,2.9895497457005935,corrected_richness,ols,1073
2.5432386952554165,0.2005490999473528,2.168392741425702,2.5514609116431686,2.896934449695023,corrected_richness,ols,1075
2.48637021312323,0.1977185964943215,2.116461052477807,2.4920557671887194,2.844228200177057,corrected_richness,ols,1076
2.2122080148344705,0.15277146590687937,1.9182426849533611,2.210314497541275,2.4936506912800667,corrected_richness,ols,1089
2.28297878075481,0.15218858965962648,1.9864224107009096,2.2916244364405216,2.572289459632139,corrected_richness,ols,1090
2.402347899463478,0.1603632512810229,2.0947735480003664,2.4077475222464297,2.70663910667129,corrected_richness,ols,1091
2.482030756705487,0.16140950980041374,2.1972603202498036,2.477268207556994,2.810921400976432,corrected_richness,ols,1092
2.572840656180911,0.15982292773896126,2.293004672639923,2.566693465273782,2.898890846710755,corrected_richness,ols,1093
2.670726086311623,0.16114612538636758,2.3730461213069303,2.667518658758822,2.974117349600225,corrected_richness,ols,1094
2.690994250317318,0.14989992425642562,2.415208490655232,2.6802360192594987,2.9805968777686345,corrected_richness,ols,1095
2.63115297748575,0.1513034082285718,2.34703056165058,2.6324121091761694,2.9135633477932035,corrected_richness,ols,1096
2.576620587202068,0.15598101848678012,2.272418265532921,2.5701313124955742,2.8621337827821094,corrected_richness,ols,1097
2.566805593810762,0.15789478195713477,2.2971253472922317,2.552980789432336,2.880504848956541,corrected_richness,ols,1098
2.568958898898229,0.18159093961772316,2.262465515531649,2.5642825112900742,2.9916897314163884,corrected_richness,ols,1100
2.39877759567748,0.18805597451050968,2.0757979516672878,2.3981382708548313,2.782916439571377,corrected_richness,ols,1101
3.2939569591551607,0.16124779071264903,3.0349681622331754,3.2834192671903004,3.602154750928187,corrected_richness,ols,1103
3.5480385497964226,0.22589463880461935,3.1103997277410995,3.5540716183811716,3.968428330183759,corrected_richness,ols,1126
3.5904094756137246,0.23608235336894998,3.1193296883865895,3.6027405809293676,4.047499470386387,corrected_richness,ols,1127
3.5649166627060658,0.2435956763397423,3.081389076135927,3.5813670462085776,4.056101318562092,corrected_richness,ols,1128
3.6497626520752418,0.254921639992872,3.165950639587259,3.6834200444900898,4.161994108255104,corrected_richness,ols,1129
3.4357841713621937,0.24368037927662198,2.959907376138281,3.4723761190061566,3.8686547006921317,corrected_richness,ols,1130
3.333761453452778,0.24007207625414043,2.901620624376426,3.354614765622551,3.7819507953728624,corrected_richness,ols,1131
3.3023607491849853,0.23326599135284914,2.8647569457652367,3.2946597422916035,3.719930462707119,corrected_richness,ols,1133
3.198762399955444,0.2378969225746976,2.7038275922176367,3.1923496683656962,3.6369245633313776,corrected_richness,ols,1134
2.9832395178700066,0.21629687784990614,2.574021439967705,2.9890237515527804,3.3779948689870016,corrected_richness,ols,1137
3.0183624534293956,0.2162682578824336,2.6332424203024924,3.024497924818439,3.4219496324568826,corrected_richness,ols,1138
2.9347786522059804,0.216737418719274,2.535864628038759,2.9383947529533634,3.31840853734609,corrected_richness,ols,1139
2.876490927676901,0.21084287873586519,2.4891725297006455,2.872884467437867,3.2896512089687184,corrected_richness,ols,1140
2.470266824379302,0.17411692137523638,2.117607484469105,2.4658259801345337,2.789401548459911,corrected_richness,ols,1142
2.489008864073065,0.1754437305405711,2.1468673709102557,2.5052633654956296,2.8086886048581463,corrected_richness,ols,1143
2.858832734192123,0.20724702365636544,2.4424535261840923,2.8457002601083996,3.2188917270828448,corrected_richness,ols,1144
3.2140144025977313,0.20624100138909052,2.8179393282081833,3.208676632967452,3.629395531379182,corrected_richness,ols,1145
1.9951540356374138,0.1797843048663004,1.7202805815870923,1.9859776036463328,2.3856569008576547,corrected_richness,ols,1161
1.923264993039841,0.1880383183655121,1.6025190132284908,1.9232923581875114,2.3355610710907806,corrected_richness,ols,1162
1.9934084842308029,0.19150666706319117,1.6674712310872162,1.9822966202855619,2.3976895547466905,corrected_richness,ols,1163
2.2199146258275233,0.14865674894162825,1.8962539596419172,2.2228287422916977,2.467597083073323,corrected_richness,ols,1164
2.3287110176708272,0.15224296424061712,2.0823355363240648,2.3099121058209384,2.6760203483942666,corrected_richness,ols,1165
2.3168164675164205,0.17526453403249428,2.0449897763646354,2.3023472216057517,2.6770265565937246,corrected_richness,ols,1166
2.361404851352531,0.1740105870464861,2.08308760683197,2.3460588136943077,2.739729417453223,corrected_richness,ols,1167
2.4492792675377886,0.16403318388136404,2.198874804116302,2.4365700422255268,2.8002663052438925,corrected_richness,ols,1168
2.536575150672145,0.1692466300803119,2.2118282313398856,2.52862835501087,2.87957740891305,corrected_richness,ols,1169
2.5355033811981595,0.16667270556904284,2.2123332509794458,2.535674116774575,2.8541053225923054,corrected_richness,ols,1170
2.641211767430643,0.17316347144688196,2.277070651576114,2.640186472447853,2.9685406393664433,corrected_richness,ols,1171
2.702465169836839,0.17096059563107946,2.345212417184662,2.707078731765604,3.04077371158496,corrected_richness,ols,1172
2.732689617016,0.16645202113356775,2.388193836788758,2.7326347977597907,3.0556996573564916,corrected_richness,ols,1173
2.847014144427419,0.16656361506169465,2.5546950497744474,2.8464570910631553,3.207208954095245,corrected_richness,ols,1175
4.772309722793954,0.24827183548470974,4.309643507060587,4.751907312649549,5.305893615456541,corrected_richness,ols,1196
5.140122169938242,0.24167981462889415,4.556300087080999,5.1277719015023955,5.668871548797079,corrected_richness,ols,1197
5.25235270051436,0.24461184684924447,4.723783662991212,5.250881113718032,5.763539724890537,corrected_richness,ols,1198
5.211578202898992,0.24562546994069173,4.6856631720600825,5.212675498294127,5.71013492436274,corrected_richness,ols,1199
5.210171033104295,0.2553532312424524,4.722498653581525,5.197988606521443,5.712925713227723,corrected_richness,ols,1200
3.3156949056387854,0.27997690647730616,2.759854859037386,3.303745485572149,3.864935359860815,corrected_richness,ols,1201
2.9547442396160193,0.28951285305519114,2.3869466657687624,2.948014944645328,3.505285764192713,corrected_richness,ols,1202
3.542102577242959,0.26005311305274187,3.0718898734992015,3.5211746781541295,4.029013570500619,corrected_richness,ols,1203
2.6872616162241063,0.2851831055376634,2.1803568484612605,2.7007052092652577,3.177173039034703,corrected_richness,ols,1204
2.7970368045380987,0.26682688836480783,2.3250910338560797,2.778302915086025,3.3112692985603847,corrected_richness,ols,1205
2.704893979082493,0.26052503017204426,2.265943995921972,2.6953312285380124,3.2079463105836017,corrected_richness,ols,1206
2.7648253921202066,0.23989304682235021,2.320952876095001,2.771042950695384,3.21759501366016,corrected_richness,ols,1207
2.7105934633594635,0.2294367492159887,2.284591787306243,2.7102477304038883,3.154279956612418,corrected_richness,ols,1208
2.733534789099292,0.22628615693766385,2.3641580654236214,2.7346066779776175,3.1915789385991453,corrected_richness,ols,1209
2.6648911740588273,0.22398470614636642,2.269020997151798,2.651970940101349,3.1049008267009177,corrected_richness,ols,1210
2.6153839202291316,0.23728462770128692,2.198906068286127,2.598168904355372,3.081931000970629,corrected_richness,ols,1211
2.8413938036760045,0.23508484323798481,2.432525633648785,2.8262855212415703,3.313610403781027,corrected_richness,ols,1212
2.6855392217526557,0.20316450629190325,2.3027177930384446,2.6836249634253564,3.066473399198771,corrected_richness,ols,1213
2.570695745172642,0.20546902450137164,2.1409913852512044,2.5764912071034183,2.937023545475048,corrected_richness,ols,1214
2.4098564610285447,0.20495386809139032,1.9905101215581102,2.4117986324390737,2.7979562359905206,corrected_richness,ols,1215
2.425137747202607,0.21237594752722397,2.0002307712537437,2.4151867702523435,2.815417874110456,corrected_richness,ols,1216
2.4209526100834307,0.15438105359156593,2.1508018297423916,2.4192403000860683,2.7438138637067073,corrected_richness,ols,1234
2.4673063203700676,0.15741598614030367,2.208598288058121,2.4586602714907717,2.784095508944592,corrected_richness,ols,1235
2.5168027742380112,0.15881812360689984,2.239287061463066,2.5101982706815207,2.865374654993887,corrected_richness,ols,1236
2.584366468927167,0.15619143684471296,2.304701113362767,2.577506549589419,2.9012486891216707,corrected_richness,ols,1237
2.6551536190795813,0.1583184027264525,2.3429966800820496,2.6457490161524144,2.9519663913058007,corrected_richness,ols,1238
2.7661806400368,0.16529798152032663,2.441116293476603,2.76558092416201,3.0633737931406557,corrected_richness,ols,1239
2.8608975451577145,0.18116942051803603,2.5097029042096723,2.8643443972578346,3.264075091766025,corrected_richness,ols,1240
2.835357005322408,0.1754965962264929,2.5308491144636234,2.8244675003395407,3.243443005210227,corrected_richness,ols,1241
2.5574150249064616,0.15750369597984673,2.271211256202099,2.555482604428974,2.86780339316164,corrected_richness,ols,1242
2.5107793758102095,0.16141152914345838,2.237152204916131,2.4975725265593534,2.8307462205859393,corrected_richness,ols,1243
2.4829245165715457,0.16728924431841347,2.1777494984711945,2.496062647044118,2.7968352814186663,corrected_richness,ols,1244
