mean,sd,q025,median,q975,metric,method,grid_cell,hfi_change_q
0.03925140869900827,0.00191227199204837,0.03540085168467164,0.03927721686227066,0.04294531386774788,shannon,ols,2699,Q2
0.03878177721299176,0.001906502431232,0.03505827250633389,0.03881052351237812,0.04256974190275328,shannon,ols,2700,Q4 (high ΔHFI)
0.03841783584551347,0.00189517806911748,0.03480964172445179,0.0384301170278802,0.04220495980559639,shannon,ols,2701,Q4 (high ΔHFI)
0.03810776485489978,0.00187697324370573,0.03471510679136211,0.03805356722677254,0.04188332559898388,shannon,ols,2702,Q3
0.03780476175519693,0.00185322845284419,0.03441541275575678,0.037786514111003,0.041474269274995,shannon,ols,2703,Q3
0.03746972133388786,0.00182543706608266,0.03403229228350253,0.03746126330445742,0.04128495343722575,shannon,ols,2704,Q2
0.03707223022486873,0.00179365189030182,0.03360460634073053,0.03710689927385154,0.04075634318050524,shannon,ols,2705,Q2
0.03659297890487927,0.00175708222696361,0.03308179994941931,0.03656686974063027,0.04015034328740316,shannon,ols,2706,Q2
0.03602598414105187,0.00171529656783782,0.03254225331720643,0.03603471034256622,0.03968657687404576,shannon,ols,2707,Q2
0.03537749065176107,0.00166878723142155,0.03190400924217999,0.03536611058521836,0.0387909232738218,shannon,ols,2708,Q4 (high ΔHFI)
0.03466091156356207,0.00161896999532633,0.03128216257941677,0.03466945346387225,0.03790930774134991,shannon,ols,2709,Q4 (high ΔHFI)
0.03389062385653188,0.00156777073376115,0.03076298049514803,0.03392268280850558,0.03700556395055175,shannon,ols,2710,Q3
0.03307810243074741,0.00151691343202292,0.0300353587627644,0.03309062807555348,0.03601322877237618,shannon,ols,2711,Q2
0.03223133539362086,0.00146742610399652,0.02929710236771635,0.03226659869598355,0.03504116449469682,shannon,ols,2712,Q4 (high ΔHFI)
0.03135578875759783,0.00141973478800536,0.02857003554011607,0.03138473896766944,0.03417050600828726,shannon,ols,2713,Q4 (high ΔHFI)
0.03045498990893291,0.00137409994091134,0.02780642661583782,0.03046153217144608,0.03315125717960834,shannon,ols,2714,Q3
0.02953036964595655,0.00133088413277039,0.02699246642432564,0.02953573291191802,0.0323487485642794,shannon,ols,2715,Q4 (high ΔHFI)
0.02858108566537765,0.00129038713160734,0.02606181273328257,0.02858085646332817,0.03143951411944291,shannon,ols,2716,Q4 (high ΔHFI)
0.02760468190931933,0.00125241018975026,0.02514069342533264,0.02759929324625185,0.03024652621322475,shannon,ols,2717,Q4 (high ΔHFI)
0.02659948890988893,0.00121603834069309,0.02424639629784816,0.02658968544622946,0.02918529243361633,shannon,ols,2718,Q4 (high ΔHFI)
0.02588083305183945,0.00119107480851913,0.02359855475762646,0.02586467834858016,0.02843507702197045,shannon,ols,2719,Q4 (high ΔHFI)
0.04539505184414418,0.00181187939131165,0.04193489237387271,0.04537394288999591,0.04901478233849659,shannon,ols,2750,Q3
0.04589661438327007,0.00182174842371305,0.04249406745227249,0.04589851704534846,0.04962111928911687,shannon,ols,2751,Q2
0.04641066339699961,0.00182947996304937,0.04287457644756897,0.04642562036222278,0.05016858766414153,shannon,ols,2752,Q2
0.04697648028856898,0.00183586095366658,0.04332585338932422,0.04698129075961864,0.05083431325474158,shannon,ols,2753,Q1 (low ΔHFI)
0.04790624830606334,0.00183864542693101,0.04435757287684541,0.04791567587984033,0.05171437931504533,shannon,ols,2755,Q1 (low ΔHFI)
0.04850372230951334,0.00184049436690828,0.04499750341877827,0.04848950172112896,0.05222683007575195,shannon,ols,2756,Q1 (low ΔHFI)
0.04869341322799483,0.0018368060447229,0.04512588800443253,0.04871380555322322,0.05233674881691303,shannon,ols,2757,Q1 (low ΔHFI)
0.04855121234452576,0.00183071667368808,0.04485160487244028,0.04855874195550506,0.05221626005721087,shannon,ols,2758,Q2
0.04844242606417415,0.00183335764754235,0.04482056872693918,0.04842061265049607,0.05214104811029548,shannon,ols,2759,Q3
0.04374376355343224,0.00189507322252386,0.03977064190879245,0.04387345032060209,0.04735686595669992,shannon,ols,2765,Q1 (low ΔHFI)
0.04270166710376651,0.00189045681457694,0.03879487350235407,0.04283702655775038,0.0460027998676494,shannon,ols,2766,Q2
0.04170226817262428,0.00188298207318529,0.03784489247994387,0.04175926540932316,0.04499159533619067,shannon,ols,2767,Q2
0.04083657107159774,0.00187119905139419,0.03700942101327087,0.04081273227371859,0.0442628746088797,shannon,ols,2768,Q2
0.04012604867592211,0.00186047544126745,0.03634240508395692,0.04017376551692657,0.04349973648760875,shannon,ols,2769,Q3
0.03956099636202987,0.00185364188491799,0.03582284763857431,0.03955642531184492,0.04302845962682308,shannon,ols,2770,Q3
0.03911561621127835,0.00184813020084656,0.03552705820423695,0.03909426088708116,0.04262463066812676,shannon,ols,2771,Q3
0.03843890193587449,0.00182472295942885,0.03518583987848021,0.03838037743590589,0.04206729426056024,shannon,ols,2773,Q3
0.03813080461440532,0.00180536253455524,0.03490400994167645,0.03808255178330877,0.0416817622074648,shannon,ols,2774,Q4 (high ΔHFI)
0.03779879206187364,0.00178338694662227,0.03453108894809908,0.03774059332672029,0.04139489466314016,shannon,ols,2775,Q3
0.03741698402321781,0.00175947263956658,0.03410935524862067,0.03738852836323161,0.04100816399999171,shannon,ols,2776,Q3
0.03696573440409358,0.00173270000363689,0.03361512634268456,0.03697865353916317,0.04051835220195586,shannon,ols,2777,Q3
0.03643368164619339,0.00170183043949999,0.03307428875099652,0.03641094302088228,0.03995635444561451,shannon,ols,2778,Q3
0.03581963623101299,0.00166624074596044,0.03252100275883343,0.03582006214806831,0.0392302168783743,shannon,ols,2779,Q3
0.03513151766628659,0.00162620161670916,0.03191197070653859,0.03510696231226726,0.03837562780495869,shannon,ols,2780,Q4 (high ΔHFI)
0.03438207124008548,0.00158279185438675,0.03127087365315205,0.03436465707205576,0.03731096772192368,shannon,ols,2781,Q4 (high ΔHFI)
0.03358412550808788,0.00153745160854532,0.03060411038907604,0.03355833161425217,0.03641299163100117,shannon,ols,2782,Q4 (high ΔHFI)
0.03274812025185336,0.00149139130627762,0.02980937271099727,0.03275545642185223,0.03549736384197021,shannon,ols,2783,Q4 (high ΔHFI)
0.03188202751187254,0.00144535289789195,0.02903967203033324,0.03191535385474202,0.03456174836652421,shannon,ols,2784,Q4 (high ΔHFI)
0.03099192712068004,0.00139983694306906,0.02829615596344991,0.03099032375648801,0.03372213951879569,shannon,ols,2785,Q4 (high ΔHFI)
0.03008207285830096,0.0013554357333905,0.02743468840386253,0.03006389808470037,0.03280862097194552,shannon,ols,2786,Q3
0.02915470995368746,0.00131291935529914,0.02664232024157628,0.02911799196279395,0.03191819856140206,shannon,ols,2787,Q3
0.02821021273335461,0.00127300494453059,0.02583112662985209,0.02819243042283188,0.03083475183479771,shannon,ols,2788,Q1 (low ΔHFI)
0.02724759815002016,0.00123595466439741,0.02492983779546976,0.02722226371722178,0.02985373443464812,shannon,ols,2789,Q4 (high ΔHFI)
0.02643366900790042,0.0012070452044358,0.02416895234091362,0.02639013460687024,0.0290312362141193,shannon,ols,2790,Q4 (high ΔHFI)
0.02577223450501342,0.00118493215701945,0.02359215677737029,0.02575463259693897,0.02835479549045437,shannon,ols,2791,Q4 (high ΔHFI)
0.0472151830668571,0.00182467583737645,0.04372233577976121,0.04728054204945282,0.05096416502858509,shannon,ols,2826,Q3
0.04721592421714307,0.00182198256298499,0.04375967454805953,0.04728585587500206,0.05091021616082955,shannon,ols,2827,Q2
0.04141722489134462,0.00182926609221891,0.03764192373020447,0.04148228882943099,0.04464299916195255,shannon,ols,2838,Q1 (low ΔHFI)
0.04071971780194991,0.00181944148733145,0.03703614742928255,0.04067157083329788,0.04397182823114029,shannon,ols,2839,Q2
0.04013583841934493,0.00180864900650951,0.03653975135599893,0.04014735596593247,0.04329030860589479,shannon,ols,2840,Q2
0.03965421061294241,0.00180141415511209,0.03609670695076726,0.03962301323285121,0.04303748152886166,shannon,ols,2841,Q3
0.03924698099227794,0.00179684504164668,0.03564653667168932,0.03923586280417482,0.04268486878281156,shannon,ols,2842,Q3
0.03888666128602411,0.00179046932924242,0.03548772490373256,0.03885144223641328,0.0424402357264575,shannon,ols,2843,Q3
0.03854888187382704,0.00177904602537158,0.03518026467944163,0.03850437392503903,0.04208497080816832,shannon,ols,2844,Q3
0.03821188939548112,0.00176289430593103,0.03509465192532078,0.03813375491668885,0.0416974537943557,shannon,ols,2845,Q3
0.03785653343622644,0.00174442264529956,0.03460219485955136,0.03778353150851053,0.04127291955647766,shannon,ols,2846,Q4 (high ΔHFI)
0.03746599370935344,0.00172524441863685,0.03421928589714217,0.03744069218160521,0.04073715502759181,shannon,ols,2847,Q3
0.03702541911083792,0.00170505935415539,0.03376461533976685,0.03706716687767901,0.04041399653702603,shannon,ols,2848,Q2
0.03652267841669333,0.00168252241990355,0.03326423945446463,0.03652632784194927,0.04002660893812134,shannon,ols,2849,Q3
0.03595068084923787,0.00165640307240816,0.03277085744847151,0.03588923828511445,0.03935302265001238,shannon,ols,2850,Q3
0.03530931635295328,0.00162610354357114,0.0322198168963034,0.03529071588695056,0.03860783047350079,shannon,ols,2851,Q3
0.03460465083252397,0.00159174073262025,0.03154663527614002,0.0345828836556353,0.03764579916956373,shannon,ols,2852,Q4 (high ΔHFI)
0.03384569391610155,0.00155397961579691,0.03088083101442689,0.03380904836264638,0.03664193109675405,shannon,ols,2853,Q4 (high ΔHFI)
0.03304134229774487,0.00151364639012136,0.03004322245880199,0.03302488007684383,0.03577649061465845,shannon,ols,2854,Q3
0.03219928090014595,0.00147142717316278,0.02923685648987212,0.03217930850607825,0.03483332771342676,shannon,ols,2855,Q3
0.03132622597520139,0.00142790388364806,0.0284448315864629,0.0312803529183792,0.03399320444448225,shannon,ols,2856,Q3
0.03042802917242721,0.00138375514749448,0.02772380179574513,0.0303730185030637,0.03301952006540228,shannon,ols,2857,Q3
0.02950931740546327,0.00133984263164659,0.02692364626795235,0.02946432285954291,0.03207749426503915,shannon,ols,2858,Q3
0.02857337400603225,0.00129712908222775,0.02604601409239333,0.02851310420881462,0.03104651315361104,shannon,ols,2859,Q3
0.02762261655308037,0.0012565087429612,0.02521936473410006,0.02754757753867227,0.03004277185371277,shannon,ols,2860,Q2
0.02670715183133421,0.00122020645468421,0.02444784489522778,0.02665148048755404,0.0291396739482164,shannon,ols,2861,Q4 (high ΔHFI)
0.0262097490477757,0.00120087622236175,0.02402658644693265,0.02615975487229504,0.02868688957356001,shannon,ols,2862,Q4 (high ΔHFI)
0.0402318760763949,0.00175843478982419,0.0366119623745238,0.04024730717647465,0.04328697010072008,shannon,ols,2909,Q1 (low ΔHFI)
0.04020544072174505,0.00176721547351612,0.03654644803347119,0.04022342388956404,0.04319789687112228,shannon,ols,2910,Q2
0.03975485252753705,0.00176010358928126,0.03610332220478538,0.03980346841321565,0.04280003665261124,shannon,ols,2911,Q3
0.03937216206538464,0.00175470320364815,0.03579394360730691,0.03944073701417292,0.04259826349016404,shannon,ols,2912,Q3
0.03902475461723279,0.0017514712427342,0.03549898471146761,0.03908864050020032,0.04247602200388244,shannon,ols,2913,Q3
0.03868312020020545,0.00174643301539143,0.03528846207081514,0.03870776098042716,0.04214304108097289,shannon,ols,2914,Q3
0.03833228732914089,0.00173643526761289,0.03501405987901194,0.03828373225237377,0.04169295937026344,shannon,ols,2915,Q3
0.03796717929017264,0.00172163082597485,0.03487657601340782,0.03795438143124515,0.04124115960756396,shannon,ols,2916,Q3
0.03758551964154453,0.00170439980018732,0.03453544386382292,0.037540239292284,0.04108350577792559,shannon,ols,2917,Q3
0.03718337260843018,0.00168699198435561,0.03403402144778367,0.03711140270737294,0.04069891788677036,shannon,ols,2918,Q4 (high ΔHFI)
0.03675359632005679,0.00167004014314007,0.03363171718234433,0.03669877196431151,0.0400312188074959,shannon,ols,2919,Q3
0.03628622304644934,0.00165274937973899,0.03306196979142706,0.03626264889761219,0.03954812449126439,shannon,ols,2920,Q3
0.03577061565547343,0.00163385285590052,0.03263515523173363,0.03571917341878906,0.03911620234611174,shannon,ols,2921,Q1 (low ΔHFI)
0.03519881912808893,0.00161225070668615,0.03217195133328832,0.03515390901781923,0.0383728138545117,shannon,ols,2922,Q2
0.03456791005050985,0.00158723009874835,0.03164795062892996,0.03452480258032295,0.03759547442009737,shannon,ols,2923,Q2
0.03387966039511257,0.00155853151081673,0.03091956403354909,0.03379730311359286,0.03680884641192653,shannon,ols,2924,Q3
0.03313839600202532,0.00152625162489688,0.03018383460269009,0.03303723547997891,0.03595082796067104,shannon,ols,2925,Q3
0.03234926882998856,0.00149062579861621,0.02941505792120582,0.03225365433734965,0.03496433006215253,shannon,ols,2926,Q3
0.03151787221671567,0.00145196045278336,0.0286393555923477,0.03140221088987251,0.03419140982647455,shannon,ols,2927,Q3
0.03065029224919211,0.00141077065911816,0.02786912290833371,0.03055837855030997,0.03323718911479542,shannon,ols,2928,Q2
0.02975266660246334,0.00136787573472608,0.0271059026664135,0.02964921140863831,0.03235813514572221,shannon,ols,2929,Q3
0.028830565430378,0.0013243192520362,0.02626560686471848,0.02876295636080843,0.03138663242048733,shannon,ols,2930,Q2
0.02788896510357166,0.00128121440654716,0.02549810557642414,0.02782563905760309,0.03050841102518255,shannon,ols,2931,Q3
0.02693287490298308,0.00123962038457688,0.02471457591134058,0.02689083573254806,0.02948626787662839,shannon,ols,2932,Q4 (high ΔHFI)
0.02626573992611386,0.00121133346352721,0.02414260224030127,0.02625611895181308,0.02879920243170726,shannon,ols,2933,Q4 (high ΔHFI)
0.0390681121820992,0.0017034173444993,0.03547379398033059,0.03913384419380962,0.04194456619757855,shannon,ols,2981,Q1 (low ΔHFI)
0.03899494394293697,0.00171012646308471,0.03542126535631542,0.03909555331788524,0.04187386926544198,shannon,ols,2982,Q2
0.03871786396065749,0.0017080822936454,0.03530971152497056,0.03883627975382263,0.04166391297931179,shannon,ols,2983,Q3
0.03845446691720126,0.00170714063291981,0.03514219264781287,0.03848377845375184,0.04160320766215271,shannon,ols,2984,Q3
0.03817032377990528,0.00170388784827115,0.03488123778811659,0.03819262042100779,0.04137282244091697,shannon,ols,2985,Q3
0.03785021081221843,0.00169482553103615,0.03464112503475754,0.03785623331838653,0.04112608105864933,shannon,ols,2986,Q3
0.03749735367980624,0.00168009357437589,0.03441658031202618,0.03750202710855459,0.040651376970589063,shannon,ols,2987,Q3
0.03712260687592438,0.00166233284665508,0.03423989290652265,0.03702507848984736,0.04031933265738687,shannon,ols,2988,Q3
0.03673497960024267,0.0016444451430695,0.03388904643598676,0.03665060705298088,0.03995810696357219,shannon,ols,2989,Q3
0.03633647033081727,0.0016281368818164,0.03325534302208616,0.03626042590417523,0.03960530588950425,shannon,ols,2990,Q2
0.03592114547936451,0.00161358055811259,0.03285090765779237,0.03584378971063352,0.03910335428347673,shannon,ols,2991,Q2
0.03547732786648114,0.001599879966381,0.03239253735771302,0.03546399839317569,0.03871561149290372,shannon,ols,2992,Q1 (low ΔHFI)
0.03499178097780671,0.00158566544302758,0.03198346807765467,0.03500178108767256,0.03812210024627051,shannon,ols,2993,Q2
0.03445409411120859,0.00156952206651325,0.03157062907232927,0.034454927906796363,0.03757701159821602,shannon,ols,2994,Q3
0.0338589921446264,0.00155033726677987,0.03105876772890183,0.03385453334169729,0.03694868681131768,shannon,ols,2995,Q2
0.03320580832466841,0.00152748712106028,0.03035223217737981,0.03315530260176701,0.03616969565565876,shannon,ols,2996,Q3
0.0324966242094,0.00150070735970042,0.02968720112818017,0.03239189017083222,0.03523705111824456,shannon,ols,2997,Q4 (high ΔHFI)
0.03173504531521602,0.0014698731053889,0.02888522217652753,0.03162197356076943,0.03431166268475703,shannon,ols,2998,Q2
0.03092599190917993,0.00143504624420683,0.0283060041082087,0.03083719164059115,0.03344281068474549,shannon,ols,2999,Q4 (high ΔHFI)
0.03007552353219751,0.00139670480729614,0.02747529170555104,0.0300294999404018,0.03262401264113386,shannon,ols,3000,Q3
0.0291901720383559,0.00135579147340032,0.02674602966119403,0.02913986979845971,0.03177542435838517,shannon,ols,3001,Q3
0.02827633807147533,0.00131350717154203,0.02599374972271266,0.02820679365723888,0.0308470541099151,shannon,ols,3002,Q2
0.02734036332642075,0.00127106770071577,0.02507245581822366,0.02727439020036471,0.02996747767179271,shannon,ols,3003,Q3
0.02643983654989282,0.00123127074166038,0.02419825839841481,0.02639236588937092,0.02902316732631913,shannon,ols,3004,Q4 (high ΔHFI)
0.02579604816977531,0.00120364444807162,0.02359441138838776,0.02576268574184739,0.02835530461864063,shannon,ols,3005,Q4 (high ΔHFI)
0.03808513492559139,0.00165308660375219,0.03467289382629909,0.0381583405993034,0.04100306242913829,shannon,ols,3052,Q3
0.0380639224336444,0.00165942040505393,0.03471036993327553,0.03817455568762124,0.04100845767930947,shannon,ols,3053,Q3
0.03789335994922369,0.00166216563043334,0.03460868622609463,0.03804072316227921,0.04093049729595636,shannon,ols,3054,Q3
0.03773070000162518,0.00166474989660511,0.03460797932333514,0.03779067560325497,0.0408029759335544,shannon,ols,3055,Q2
0.03754188071267302,0.00166502813094681,0.03444618726148307,0.03752222803985124,0.04080816730734543,shannon,ols,3056,Q2
0.03730668462148306,0.00165904159942773,0.03427532424612756,0.03720967222480617,0.0405235512137575,shannon,ols,3057,Q3
0.0370264657954972,0.00164592642291132,0.03405277078690832,0.03697134800970583,0.04021456587442056,shannon,ols,3058,Q4 (high ΔHFI)
0.03671407668744669,0.00162794705671631,0.03391952740307856,0.03671641457742219,0.03983689825429973,shannon,ols,3059,Q3
0.03638346531070201,0.00160850430944049,0.03360385524908053,0.03634842598007761,0.03961256785083188,shannon,ols,3060,Q3
0.03604286583252027,0.00159061688713332,0.03323670187048361,0.03599647967290084,0.03921589505227662,shannon,ols,3061,Q2
0.03569162170423209,0.00157594311509777,0.03274083741622907,0.03564972315224662,0.03884148369887803,shannon,ols,3062,Q2
0.03532080219576923,0.00156450395329514,0.03257640660661116,0.03533006950084343,0.03839184239415229,shannon,ols,3063,Q1 (low ΔHFI)
0.03491695553743296,0.00155505271765829,0.03202057135850993,0.03487012921328385,0.03787475998963944,shannon,ols,3064,Q1 (low ΔHFI)
0.03446714927868292,0.00154574236712916,0.0315446023107648,0.03439240584819941,0.03765726533802501,shannon,ols,3065,Q3
0.03396273376087772,0.00153480748335803,0.03116879991314536,0.033897186869666,0.03703434975308629,shannon,ols,3066,Q3
0.03340014577499559,0.00152101054293729,0.03072564430057288,0.03334449593056024,0.03649242402635996,shannon,ols,3067,Q3
0.0327793110433424,0.00150363152370588,0.02995177008737079,0.03268617798618107,0.03577136211937905,shannon,ols,3068,Q2
0.032101781662033,0.00148213569416407,0.02931694046194329,0.03197801278623163,0.03492079722458707,shannon,ols,3069,Q3
0.03137014554905164,0.00145602621523285,0.02866519354202002,0.03127237225697873,0.03402459656759395,shannon,ols,3070,Q3
0.0305883543557333,0.00142512756736326,0.02803058422895769,0.0305278589445345,0.03318151500213763,shannon,ols,3071,Q3
0.0297617660304719,0.00138992365824958,0.02729285756015759,0.02971321127218977,0.03242637928860283,shannon,ols,3072,Q3
0.02889658647390391,0.0013515083959661,0.0265105789659723,0.0288619388715505,0.03135207562120765,shannon,ols,3073,Q3
0.02799935657566865,0.00131121765952184,0.02558947794784743,0.02800775978843193,0.03057234291900358,shannon,ols,3074,Q4 (high ΔHFI)
0.02710971218926561,0.00127133595393309,0.02471905949381477,0.02709651896388807,0.02968160465670263,shannon,ols,3075,Q4 (high ΔHFI)
0.02643664434508783,0.00124076887524676,0.02411606474375839,0.02642980479172125,0.028974009026161,shannon,ols,3076,Q4 (high ΔHFI)
0.024010622377511,0.00114571893292646,0.02190584434974059,0.02401197690507325,0.02639163905511208,shannon,ols,3078,Q4 (high ΔHFI)
0.02346741559680498,0.00112488013933894,0.02138698684339952,0.02348363893860362,0.02580952112319699,shannon,ols,3079,Q3
0.03733005575908846,0.0016269802696238,0.03403443810035512,0.03744026354070275,0.04029715574113909,shannon,ols,3124,Q4 (high ΔHFI)
0.03735849502907193,0.00163410339308804,0.03410770428602396,0.03751064964003863,0.04039461439172247,shannon,ols,3125,Q3
0.03705865872854225,0.00163336686964643,0.03397592843503411,0.03721323397580681,0.0400456823608063,shannon,ols,3126,Q2
0.03697443572559586,0.00163659883025552,0.03398750669928856,0.03700445699366857,0.03998412124018193,shannon,ols,3127,Q2
0.03685052585921845,0.00163435029007993,0.03393943558252091,0.03678648576794249,0.03984601776466557,shannon,ols,3128,Q1 (low ΔHFI)
0.03668026702944675,0.00162454083017151,0.03384363538089978,0.0366252881566235,0.03973383364862952,shannon,ols,3129,Q3
0.03647107105600612,0.00160797006624417,0.03371996026842714,0.03651357920244434,0.0396177643656603,shannon,ols,3130,Q3
0.03623220855915705,0.00158729025287638,0.03358223047630326,0.0362573264276906,0.03945601201018605,shannon,ols,3131,Q3
0.03568581097558904,0.00154787211507494,0.032925818041104483,0.03566792452835542,0.03883227461496259,shannon,ols,3133,Q1 (low ΔHFI)
0.03537577392159269,0.00153429075932807,0.03263904070634347,0.03536381318040221,0.03837470612738065,shannon,ols,3134,Q2
0.03503181397205334,0.00152519308675511,0.03222603071769057,0.03502466477275533,0.03802430604122683,shannon,ols,3135,Q2
0.03464488658720864,0.00151891354894388,0.03194552158480947,0.03459911079764373,0.03779605858250396,shannon,ols,3136,Q2
0.03420825554648445,0.00151328374989329,0.03149338284289351,0.0341187273411334,0.03732886778272205,shannon,ols,3137,Q3
0.03371887144803643,0.00150643579950093,0.03111452404006799,0.03365224721047476,0.0367589168007708,shannon,ols,3138,Q3
0.0331762847481863,0.00149707986261735,0.03055624409024972,0.03309189556728265,0.03613749922034354,shannon,ols,3139,Q2
0.03258062100784193,0.00148427268792362,0.02989762233147252,0.03250185310651126,0.03557740926701565,shannon,ols,3140,Q3
0.03193166297267524,0.00146710072131102,0.02921895433759437,0.03181764180446415,0.0347800873112043,shannon,ols,3141,Q4 (high ΔHFI)
0.03122960804061294,0.0014447594896895,0.02850434287470239,0.03114293104160982,0.03392806621170263,shannon,ols,3142,Q4 (high ΔHFI)
0.03047629263871561,0.00141700625993045,0.02784123870402109,0.0304469418277908,0.03307929587009158,shannon,ols,3143,Q4 (high ΔHFI)
0.02967557815706649,0.00138445763139272,0.02712786620188289,0.02966330307944111,0.03222648894388575,shannon,ols,3144,Q4 (high ΔHFI)
0.02883286789630849,0.00134838253050858,0.02629421328979214,0.02883487092457146,0.03134333062970617,shannon,ols,3145,Q4 (high ΔHFI)
0.02799197959864926,0.00131206524117323,0.02552580638591503,0.02801017189455379,0.03055301605261796,shannon,ols,3146,Q4 (high ΔHFI)
0.02732068260591174,0.00128333210697503,0.02494218951012703,0.02734132874520807,0.02988119897804154,shannon,ols,3147,Q4 (high ΔHFI)
0.02422450813442646,0.00115658299636504,0.02205422875461829,0.02421397304623721,0.0266508686981314,shannon,ols,3150,Q3
0.02358605089094781,0.00113252587152209,0.0214978708457398,0.02359438240177409,0.02592951325935844,shannon,ols,3151,Q3
0.03647568914385169,0.00161673404795961,0.0335337420299113,0.03644518453431278,0.03938595799897443,shannon,ols,3199,Q1 (low ΔHFI)
0.03641045103564726,0.00160908947083499,0.03355516815687551,0.03642972340537695,0.03937501961272004,shannon,ols,3200,Q2
0.03616609181489663,0.00157412481599309,0.03351171657539819,0.03622285105446157,0.03921403620496245,shannon,ols,3202,Q3
0.03599183006312377,0.00155096549706321,0.0332682818596134,0.03600806001237697,0.03905475525697537,shannon,ols,3203,Q3
0.03580261463614751,0.00153211133009205,0.03311554398128365,0.03582829668009185,0.03884076201954119,shannon,ols,3204,Q3
0.03552252424668901,0.00151589023720603,0.03287485725692305,0.03550013376521867,0.03836345692821407,shannon,ols,3205,Q1 (low ΔHFI)
0.03521668349643704,0.00149889673210399,0.03251256818120741,0.03517351887372261,0.03806006947384066,shannon,ols,3206,Q3
0.03486069432707433,0.00148813003232771,0.03220351292389972,0.03483229098997542,0.03789310007970437,shannon,ols,3207,Q3
0.03446669723051477,0.00148443792245004,0.03181720289865589,0.03442066679687308,0.03760164748578247,shannon,ols,3208,Q4 (high ΔHFI)
0.03402833052026906,0.00148195325115751,0.03138478613322802,0.03399156186613589,0.03696249267273396,shannon,ols,3209,Q4 (high ΔHFI)
0.0335470494671614,0.00147858508694097,0.03087996497358397,0.03349870569223585,0.03651921130157689,shannon,ols,3210,Q4 (high ΔHFI)
0.03302302657321965,0.00147282013466313,0.0303754751918349,0.03295185819312405,0.03588341341436754,shannon,ols,3211,Q3
0.03245403020736376,0.00146347255788,0.0297976741513259,0.03238334385129594,0.03530580692609984,shannon,ols,3212,Q4 (high ΔHFI)
0.03183619617474292,0.00144945421339748,0.02916751308871254,0.03174373508696762,0.03470429958858639,shannon,ols,3213,Q4 (high ΔHFI)
0.03116536096514722,0.00143010292899019,0.02847672412784109,0.03107555862074556,0.03387944337593431,shannon,ols,3214,Q4 (high ΔHFI)
0.03044625549563988,0.00140497049014055,0.02776866312889571,0.03039096671671085,0.03312379945037725,shannon,ols,3215,Q4 (high ΔHFI)
0.02967549920728567,0.00137541552807588,0.02708304554052536,0.02964838083261171,0.03221091486105752,shannon,ols,3216,Q4 (high ΔHFI)
0.02891443193538384,0.00134501945909723,0.02631594554261379,0.02891618254749138,0.03150138850428457,shannon,ols,3217,Q4 (high ΔHFI)
0.02827382917524086,0.00132002504174211,0.025792718469833,0.02827946774194065,0.03077640715840781,shannon,ols,3218,Q4 (high ΔHFI)
0.02495208519394352,0.00118334401544051,0.02269256079012027,0.02492396244461146,0.02732284538381311,shannon,ols,3221,Q3
0.02434007423755102,0.00116003978868824,0.02215742716258266,0.02430462585603456,0.02668693171586032,shannon,ols,3222,Q3
0.03613496094698942,0.00159996916802123,0.03315015219763639,0.03612453981508719,0.03901065731536252,shannon,ols,3270,Q3
0.03611448269799192,0.00159230640399349,0.03321241490045781,0.03609887133016257,0.0389836991095767,shannon,ols,3271,Q2
0.03607878810482589,0.0015789845616419,0.03324977858079687,0.03612146683427019,0.03895712547124966,shannon,ols,3272,Q3
0.03609194662431118,0.00157078059441726,0.03325846443355135,0.03617519785990784,0.03902735999441929,shannon,ols,3273,Q2
0.03585050749256645,0.00152595710136808,0.03314483790084697,0.03586420998528726,0.0388411107437393,shannon,ols,3275,Q2
0.03485196858708146,0.00145728331741199,0.03225210643927029,0.03479846404877463,0.03765898877525546,shannon,ols,3278,Q3
0.03459736811447613,0.00145265730870572,0.03200487725793415,0.03459417352609301,0.03757597808129236,shannon,ols,3279,Q3
0.03419343580201652,0.00145140537712472,0.03159877819834367,0.03417219505031641,0.03710165466054078,shannon,ols,3280,Q4 (high ΔHFI)
0.03375761349384939,0.0014516839141984,0.03119641547420439,0.03368322022954517,0.03672285590419971,shannon,ols,3281,Q3
0.03329268412906887,0.0014510170289903,0.03073431082090947,0.03328219489708045,0.03623897897982221,shannon,ols,3282,Q4 (high ΔHFI)
0.03279650466668761,0.00144778051827591,0.03016550924924122,0.0327449935126534,0.03571532413980718,shannon,ols,3283,Q3
0.03226271358521773,0.00144083677221588,0.02967572316926574,0.03216424841699315,0.03510716135228244,shannon,ols,3284,Q4 (high ΔHFI)
0.03170262214545095,0.00143009677421477,0.02902441738386563,0.03163724195341568,0.03445972312845826,shannon,ols,3285,Q4 (high ΔHFI)
0.03114574633770556,0.00141699285363738,0.02848066671682066,0.03109160869527068,0.03389492161345368,shannon,ols,3286,Q4 (high ΔHFI)
0.03051773065186478,0.00139848844390007,0.02783865569964412,0.0304894427764555,0.03318393380595263,shannon,ols,3287,Q4 (high ΔHFI)
0.02488983912749702,0.0011796383764697,0.02263873434244649,0.02489312795551348,0.02720319667097888,shannon,ols,3293,Q1 (low ΔHFI)
0.02448850725230987,0.00116457887289296,0.02228883192937929,0.02451013755342848,0.02676304530830622,shannon,ols,3294,Q3
