grid_cell,period,expanding_richness,contracting_richness,net_trend_index,turnover_balance
56,P1,59.9039995135599,1.0523097310499447,58.85168978250996,0.9654733121446982
57,P1,59.889772008578504,1.1744831221658398,58.715288886412665,0.9615328764871967
128,P1,58.9551207450915,0.9079549977153375,58.04716574737616,0.9696656081750215
198,P1,55.529630712699635,1.0537990053936181,54.475831707306014,0.9627523813722922
199,P1,59.791444772102494,1.2510896652623917,58.5403551068401,0.959009248983719
203,P1,64.16715112723831,0.9556107390506653,63.21154038818765,0.9706520205327673
270,P1,56.60123720319146,1.006035070637847,55.59520213255361,0.9650726364596546
271,P1,56.501183420538254,1.0247089265673035,55.47647449397095,0.9643739928314605
272,P1,57.17450876809203,1.015022847280499,56.159485920811534,0.9651132147277037
274,P1,62.76032539425151,1.1505366408345004,61.60978875341701,0.963995583717745
276,P1,67.60319014576127,1.0520961223763505,66.55109402338492,0.9693513440970204
341,P1,53.52225760985746,0.834543037981402,52.68771457187606,0.9692938867617263
342,P1,57.50483445670268,0.8665759756238569,56.63825848107882,0.9703082050200403
343,P1,61.95792628091014,0.7954709479426466,61.16245533296749,0.9746477168386063
344,P1,59.3549270055684,0.8977073504681292,58.45721965510027,0.9702018887617918
345,P1,54.12843761993461,0.9573102565575812,53.171127363377025,0.9652429060705876
347,P1,58.053115629865154,0.9506122224867526,57.1025034073784,0.9677778927844858
412,P1,57.27472882848345,0.9711876728938982,56.30354115558955,0.9666521627187056
413,P1,57.76111334036007,1.147458259496529,56.61365508086354,0.9610427403573532
414,P1,59.237323559766,1.0998336573549878,58.13748990241101,0.9635437362951232
415,P1,56.29882712073141,1.1196845058263472,55.17914261490506,0.9609991804347481
416,P1,56.454706419237645,1.088947232910083,55.365759186327566,0.9621523082460914
417,P1,63.4023816930861,0.8263090251122055,62.5760726679739,0.9742697845504086
418,P1,64.31174516109824,0.8266919641473323,63.485053196950915,0.9746173841242829
483,P1,47.40898557176732,0.9853119750597774,46.42367359670754,0.9592798315088105
484,P1,49.38153954348967,0.9879627065542566,48.393576836935416,0.9607713929095499
485,P1,50.93758742752127,0.9868933341179544,49.95069409340332,0.9619873585776115
486,P1,51.53317056728005,0.9836550439675222,50.54951552331253,0.9625394325525702
487,P1,54.224282183082046,0.9836237803392538,53.240658402742795,0.9643665607968915
554,P1,44.70511356878619,0.9913043354842317,43.71380923330196,0.9566134773381617
555,P1,45.1935159488562,0.9872374239304967,44.20627852492571,0.9572446375674654
556,P1,45.284671564862016,0.9858458388246679,44.29882572603735,0.9573877322259587
557,P1,46.1896412613051,0.9876234722729355,45.20201778903216,0.9581313805346581
558,P1,47.6023386883433,0.9849193543743672,46.61741933396893,0.9594577099408066
559,P1,49.23062972104847,0.97963950011095,48.250990220937524,0.9609785203183848
560,P1,51.785202098423575,0.9693635172910234,50.81583858113255,0.9632500616400766
561,P1,60.45140524477806,0.9548849845468349,59.49652026023122,0.9688994407256726
563,P1,64.24117273301503,0.9520247897429545,63.28914794327208,0.9707937384292091
564,P1,64.44640127559127,0.9525704579477103,63.49383081764356,0.9708689469360816
592,P1,33.27139808588906,1.2578787824073245,32.013519303481736,0.9271413191069595
593,P1,27.646873816428197,1.4731309336003644,26.17374288282783,0.8988234413939152
625,P1,58.55274783830349,0.9461274228274656,57.60662041547602,0.9681967963705174
626,P1,58.6010117707197,0.9628528381791425,57.638158932540556,0.967669900383351
627,P1,59.55698808819329,0.9683137802880609,58.58867430790523,0.9680030086461306
628,P1,60.31953627984009,0.9570812566996749,59.36245502314041,0.9687619423141639
629,P1,60.298642264002865,0.9545523868074782,59.34408987719539,0.9688325680889249
630,P1,60.54286014808331,0.9562876529318289,59.58657249515148,0.9689007836002552
634,P1,64.23139531247247,0.9920995324191552,63.23929578005332,0.9695784614185893
635,P1,64.77528478572734,0.9610554684940389,63.8142293172333,0.9707602989525319
636,P1,62.940697217679705,0.9528166330493829,61.987880584630325,0.9701748557678204
637,P1,63.504306894789536,0.8918628392396594,62.61244405554988,0.9723007488512668
640,P1,69.7024749953856,0.9235508209809937,68.77892417440461,0.9738467283043137
663,P1,26.17910700581258,1.061483469487607,25.11762353632497,0.9220660454882513
664,P1,27.118408261530238,1.0412854804366674,26.07712278109357,0.9260442609938744
665,P1,26.7580360573442,1.0493932508941572,25.708642806450044,0.924524252906524
666,P1,29.53396396109849,1.0079446605888451,28.526019300509645,0.9339959612168365
696,P1,50.84657578456879,0.9404883008983087,49.90608748367048,0.9636786399265204
