grid_cell,centroid_lon,centroid_lat,hfi_2024,hfi_2020,hfi_2000,hfi_2005,hfi_2010,hfi_2015,delta_hfi,early_year,late_year,data_source,hfi_P1,hfi_P2,hfi_P3,hfi_P4,hfi_P5
276,126.17024356538282,51.702582948461824,3.3356089821424497,3.3615370902880963,3.3895652670946697,3.448448932796067,3.3036545795960923,3.2840038482483935,-0.053956284952219935,2000,2024,HFI_Mu_2022,3.3895652670946697,3.448448932796067,3.3036545795960923,3.2840038482483935,3.348573036215273
341,120.05288481088691,51.1289574617765,3.0088264380417327,3.0279440854511717,3.076440805328243,3.054556256291621,3.0060887272853187,3.048318152085823,-0.06761436728651038,2000,2024,HFI_Mu_2022,3.076440805328243,3.054556256291621,3.0060887272853187,3.048318152085823,3.0183852617464524
342,120.82340571407563,51.1620009602833,3.114370633439224,3.1904220048087697,3.124961910835481,3.124180802350732,3.1645576895883734,3.358847245647171,-0.010591277396257315,2000,2024,HFI_Mu_2022,3.124961910835481,3.124180802350732,3.1645576895883734,3.358847245647171,3.152396319123997
343,121.72172099819515,51.1620009602833,2.6057032957131367,2.6324170044291906,2.2792994278837972,2.240563375336698,2.3391716875935784,2.820366669360796,0.3264038678293395,2000,2024,HFI_Mu_2022,2.2792994278837972,2.240563375336698,2.3391716875935784,2.820366669360796,2.6190601500711637
344,122.62003628231469,51.1620009602833,2.0096465592709056,2.0096465592709056,1.8505736643302197,1.9103835605489492,1.907682077350644,2.0666925711613526,0.15907289494068588,2000,2024,HFI_Mu_2022,1.8505736643302197,1.9103835605489492,1.907682077350644,2.0666925711613526,2.0096465592709056
345,123.51835156643419,51.1620009602833,0.660422298826113,0.660422298826113,0.6374890903033463,0.7015990214919627,0.6462343216602189,0.6835032158997469,0.0229332085227667,2000,2024,HFI_Mu_2022,0.6374890903033463,0.7015990214919627,0.6462343216602189,0.6835032158997469,0.660422298826113
347,125.31498213467323,51.1620009602833,0.5476487145396467,0.5476487145396467,0.5581341597963905,0.5458386401100748,0.542127888274039,0.5440856491289753,-0.010485445256743775,2000,2024,HFI_Mu_2022,0.5581341597963905,0.5458386401100748,0.542127888274039,0.5440856491289753,0.5476487145396467
412,119.34348521922756,50.476663395402674,6.511930364984266,6.496284997136838,6.550020014136214,6.520417114591039,6.399518775504758,6.441553679718655,-0.03808964915194757,2000,2024,HFI_Mu_2022,6.550020014136214,6.520417114591039,6.399518775504758,6.441553679718655,6.504107681060552
413,119.92545525326737,50.594981556312646,4.790242924749315,4.85230498797483,4.782038869151661,4.779972734215023,4.557956902621625,4.692110335146701,0.008204055597653692,2000,2024,HFI_Mu_2022,4.782038869151661,4.779972734215023,4.557956902621625,4.692110335146701,4.821273956362072
414,120.82340571407563,50.59520423372765,2.869308713854772,2.873310714855272,2.6380103222607425,2.7350001416950414,2.581458561934471,2.826842310347349,0.23129839159402943,2000,2024,HFI_Mu_2022,2.6380103222607425,2.7350001416950414,2.581458561934471,2.826842310347349,2.871309714355022
415,121.72172099819515,50.59520423372765,3.4807034394964576,3.5947034388408063,3.360327795855701,3.50853712836653,3.5616136705204844,3.6482564249262213,0.12037564364075637,2000,2024,HFI_Mu_2022,3.360327795855701,3.50853712836653,3.5616136705204844,3.6482564249262213,3.5377034391686317
416,122.62003628231469,50.59520423372765,2.401658296249723,2.4526710484915597,2.4076911270232775,2.5173068896218274,2.4383378996238743,2.5285331098361405,-0.006032830773554654,2000,2024,HFI_Mu_2022,2.4076911270232775,2.5173068896218274,2.4383378996238743,2.5285331098361405,2.4271646723706413
417,123.51835156643419,50.59520423372765,3.3244339873716235,3.355092549197376,3.2693545331954956,3.3248729372248054,3.309832777865231,3.506904999986291,0.05507945417612792,2000,2024,HFI_Mu_2022,3.2693545331954956,3.3248729372248054,3.309832777865231,3.506904999986291,3.3397632682845
418,124.41666685055372,50.59520423372765,4.045535328964703,4.13677665869426,4.0968163214502855,4.168367903704755,4.252569718736224,4.256093684147112,-0.05128099248558282,2000,2024,HFI_Mu_2022,4.0968163214502855,4.168367903704755,4.252569718736224,4.256093684147112,4.0911559938294815
483,118.46972250206176,49.791925528401364,7.31775872366769,7.31775872366769,7.405828014685183,7.343294843362302,7.125617749350411,7.197844742755501,-0.08806929101749361,2000,2024,HFI_Mu_2022,7.405828014685183,7.343294843362302,7.125617749350411,7.197844742755501,7.31775872366769
484,119.13284538063802,49.9216220029174,5.704257914148238,5.7139495432639436,5.676850078179448,5.693889579426349,5.62586163329658,5.67763814973411,0.027407835968790373,2000,2024,HFI_Mu_2022,5.676850078179448,5.693889579426349,5.62586163329658,5.67763814973411,5.709103728706091
485,119.9250904299561,50.021499450700304,6.073371666692727,6.153266099444278,5.837012427353127,5.7519054088219574,5.942558980234067,5.934544021760662,0.2363592393395999,2000,2024,HFI_Mu_2022,5.837012427353127,5.7519054088219574,5.942558980234067,5.934544021760662,6.113318883068502
486,120.82340571407563,50.021499450700304,3.40634615665062,3.428909767085782,2.9919444176733254,2.957272948858391,2.8812491522913692,3.2488271065596876,0.4144017389772947,2000,2024,HFI_Mu_2022,2.9919444176733254,2.957272948858391,2.8812491522913692,3.2488271065596876,3.417627961868201
487,121.72172099819515,50.021499450700304,2.1794333074272902,2.19622793314706,2.1597437483791877,2.2538759717459205,2.1458203049346856,2.2521772060388416,0.019689559048102545,2000,2024,HFI_Mu_2022,2.1597437483791877,2.2538759717459205,2.1458203049346856,2.2521772060388416,2.1878306202871753
554,117.19879746264533,49.400794096827376,7.775060965724625,7.847323331453855,7.247945208626366,7.477517901890274,7.954351909628439,7.960108499516375,0.527115757098259,2000,2024,HFI_Mu_2022,7.247945208626366,7.477517901890274,7.954351909628439,7.960108499516375,7.81119214858924
555,118.16546798198165,49.407414090645936,9.09968015503433,9.12212745888149,8.961463590272642,8.95755899001434,8.88670543582675,8.995396183642042,0.13821656476168798,2000,2024,HFI_Mu_2022,8.961463590272642,8.95755899001434,8.88670543582675,8.995396183642042,9.11090380695791
556,119.0267751458366,49.440860638347424,7.127891333939518,7.138362538808871,7.038397555292248,6.913614123222772,7.000701503547131,7.143347982563671,0.08949377864726937,2000,2024,HFI_Mu_2022,7.038397555292248,6.913614123222772,7.000701503547131,7.143347982563671,7.133126936374195
557,119.9250904299561,49.440860638347424,12.148750614574588,12.461860769130743,10.966079225930992,10.81893049463477,11.852351403219346,12.097353907945982,1.1826713886435964,2000,2024,HFI_Mu_2022,10.966079225930992,10.81893049463477,11.852351403219346,12.097353907945982,12.305305691852666
558,120.82340571407563,49.440860638347424,8.847679412088224,8.911864513279427,8.176475166174628,8.053139855627503,8.295760338540589,8.662903756591536,0.6712042459135965,2000,2024,HFI_Mu_2022,8.176475166174628,8.053139855627503,8.295760338540589,8.662903756591536,8.879771962683826
559,121.72172099819515,49.440860638347424,2.391974374108878,2.435566560637302,2.2206138949052034,2.4072204516884343,2.313621661703727,2.4311016801301113,0.17136047920367448,2000,2024,HFI_Mu_2022,2.2206138949052034,2.4072204516884343,2.313621661703727,2.4311016801301113,2.41377046737309
560,122.62003628231469,49.440860638347424,0.616806988395739,0.616806988395739,0.8736749944528124,0.9204722254181382,0.7454936575378903,0.6393138105990195,-0.2568680060570734,2000,2024,HFI_Mu_2022,0.8736749944528124,0.9204722254181382,0.7454936575378903,0.6393138105990195,0.616806988395739
561,123.51835156643419,49.440860638347424,2.6854978867089154,2.742878837897775,3.0399621843401943,2.964939297883483,2.8363636027646275,2.9044558134857965,-0.35446429763127885,2000,2024,HFI_Mu_2022,3.0399621843401943,2.964939297883483,2.8363636027646275,2.9044558134857965,2.714188362303345
563,125.31498213467326,49.440860638347424,13.799889165057973,13.977180341500905,14.303067917764727,14.419685130206785,14.198551204046673,14.3429892439113,-0.5031787527067539,2000,2024,HFI_Mu_2022,14.303067917764727,14.419685130206785,14.198551204046673,14.3429892439113,13.888534753279439
564,126.21329741879276,49.440860638347424,7.681419340215373,7.764296214639871,7.961349790005151,8.06561388480263,7.850688247282921,8.018688629286208,-0.2799304497897781,2000,2024,HFI_Mu_2022,7.961349790005151,8.06561388480263,7.850688247282921,8.018688629286208,7.722857777427622
592,86.92038426779793,48.81714642002576,5.9346520004322265,5.974338684505333,5.94382544945799,5.920886328575194,5.911420328000818,5.922669268774924,-0.00917344902576378,2000,2024,HFI_Mu_2022,5.94382544945799,5.920886328575194,5.911420328000818,5.922669268774924,5.95449534246878
593,87.51750421515183,48.81971384764546,4.4718993487267085,4.413432215820909,4.388729793958251,4.387018000852047,4.361970143764534,4.385462760853067,0.08316955476845767,2000,2024,HFI_Mu_2022,4.388729793958251,4.387018000852047,4.361970143764534,4.385462760853067,4.442665782273808
625,116.39460587608608,48.83263639573477,6.064625974667738,6.087996884496257,6.079633775568939,5.865486792427254,5.824095418369963,6.0321929208977325,-0.01500780090120113,2000,2024,HFI_Mu_2022,6.079633775568939,5.865486792427254,5.824095418369963,6.0321929208977325,6.076311429581997
626,117.23014457759756,48.85326434139967,6.2657500740871175,6.29436137893084,6.353261555979823,6.2261943314679415,6.261176983349045,6.2521804908065635,-0.08751148189270541,2000,2024,HFI_Mu_2022,6.353261555979823,6.2261943314679415,6.261176983349045,6.2521804908065635,6.280055726508978
627,118.12845986171706,48.85326434139967,6.98151312594416,6.983141791104938,7.081129138277763,7.014337538840772,6.924763296581302,7.0096391250833125,-0.09961601233360362,2000,2024,HFI_Mu_2022,7.081129138277763,7.014337538840772,6.924763296581302,7.0096391250833125,6.982327458524549
628,119.0267751458366,48.85326434139967,6.264985061351797,6.274289549658758,6.253705970130152,6.1955207021437735,6.111558838150174,6.231119671265007,0.0112790912216445,2000,2024,HFI_Mu_2022,6.253705970130152,6.1955207021437735,6.111558838150174,6.231119671265007,6.269637305505277
629,119.9250904299561,48.85326434139967,7.36222368057384,7.456874844806139,7.035336324170578,6.966275211988494,7.160244148886481,7.398048726292544,0.3268873564032617,2000,2024,HFI_Mu_2022,7.035336324170578,6.966275211988494,7.160244148886481,7.398048726292544,7.409549262689989
630,120.82340571407563,48.85326434139967,5.388359882554343,5.471150582113931,5.372261268046013,5.222553736324921,5.034567110087982,5.416957044934118,0.016098614508329945,2000,2024,HFI_Mu_2022,5.372261268046013,5.222553736324921,5.034567110087982,5.416957044934118,5.429755232334137
634,124.41666685055372,48.85326434139967,13.946304243341327,14.116576397410658,13.801116999761257,14.025434472888646,13.572221401570204,14.246187585346863,0.14518724358006985,2000,2024,HFI_Mu_2022,13.801116999761257,14.025434472888646,13.572221401570204,14.246187585346863,14.031440320375992
635,125.31498213467323,48.85326434139967,15.809701719653415,15.981136932709129,15.857202060057912,15.97713576236085,15.85495171576884,16.49250699337429,-0.04750034040449691,2000,2024,HFI_Mu_2022,15.857202060057912,15.97713576236085,15.85495171576884,16.49250699337429,15.895419326181273
636,126.21329741879276,48.85326434139967,12.228203084884688,12.502024011417877,12.682109755665756,12.973057325967522,12.779420124777527,13.031053932323012,-0.45390667078106794,2000,2024,HFI_Mu_2022,12.682109755665756,12.973057325967522,12.779420124777527,13.031053932323012,12.365113548151282
637,127.11161270291227,48.85326434139967,8.62215181271272,8.730109003101632,8.834445892606519,9.092372631765954,8.880662751785819,8.92547249824516,-0.21229407989379823,2000,2024,HFI_Mu_2022,8.834445892606519,9.092372631765954,8.880662751785819,8.92547249824516,8.676130407907177
640,129.74978890357295,48.8156476885638,4.5852846399439215,4.684133277121671,5.160430476810115,5.144977923596685,4.9281349144844615,4.984180450230226,-0.5751458368661932,2000,2024,HFI_Mu_2022,5.160430476810115,5.144977923596685,4.9281349144844615,4.984180450230226,4.634708958532796
663,85.91403161482862,48.1666332575863,9.020846870636083,8.972221076816131,8.65314736376353,8.760091461036472,8.722259958501095,8.947372598023042,0.3676995068725528,2000,2024,HFI_Mu_2022,8.65314736376353,8.760091461036472,8.722259958501095,8.947372598023042,8.996533973726107
664,86.70494138203597,48.24542684123918,9.740689224692058,9.933742155424813,9.48061970000231,9.514363179247411,9.368907394278478,9.673485804877345,0.2600695246897491,2000,2024,HFI_Mu_2022,9.48061970000231,9.514363179247411,9.368907394278478,9.673485804877345,9.837215690058436
665,87.5854653835774,48.25850293624259,5.0355354921998225,5.0563594962362215,5.042645556532744,4.931205123596217,4.791209791921683,4.9828830767094265,-0.007110064332921162,2000,2024,HFI_Mu_2022,5.042645556532744,4.931205123596217,4.791209791921683,4.9828830767094265,5.045947494218022
666,88.37023631929351,48.17729154222778,3.3472234090785338,3.3472234090785338,3.323215171260207,3.29393892853231,3.313648767645573,3.3497655409735128,0.024008237818326617,2000,2024,HFI_Mu_2022,3.323215171260207,3.29393892853231,3.313648767645573,3.3497655409735128,3.3472234090785338
696,115.74076704484135,48.17980940524789,7.46637474252878,7.46637474252878,7.379204892938471,7.487223945897351,7.470518383823458,7.455432809767176,0.0871698495903086,2000,2024,HFI_Mu_2022,7.379204892938471,7.487223945897351,7.470518383823458,7.455432809767176,7.46637474252878
698,117.23014457759756,48.25868973324162,6.594405689646909,6.614759077937298,6.618321381434315,6.7170355693255726,6.581041066925469,6.633762125413281,-0.023915691787405713,2000,2024,HFI_Mu_2022,6.618321381434315,6.7170355693255726,6.581041066925469,6.633762125413281,6.604582383792104
699,118.13010294352483,48.27411166076685,8.101459466658763,8.130294255347039,8.271546759973939,8.049646723667687,7.956191585633637,8.031463002572526,-0.17008729331517536,2000,2024,HFI_Mu_2022,8.271546759973939,8.049646723667687,7.956191585633637,8.031463002572526,8.115876861002901
700,119.0267751458366,48.25868973324162,6.707032777500729,6.721353654227659,6.6574061833977245,6.562724400164164,6.44670171912657,6.60094105885263,0.049626594103004074,2000,2024,HFI_Mu_2022,6.6574061833977245,6.562724400164164,6.44670171912657,6.60094105885263,6.714193215864194
701,119.9250904299561,48.25868973324162,5.504469592837293,5.530408769512753,5.398204231211559,5.38678272131144,5.441930976704643,5.436199214955882,0.1062653616257343,2000,2024,HFI_Mu_2022,5.398204231211559,5.38678272131144,5.441930976704643,5.436199214955882,5.517439181175023
702,120.82340571407563,48.25868973324162,2.91249804527694,2.9312857885111154,3.077737484654706,2.909455585689039,2.892968684248251,2.9528099878725924,-0.1652394393777663,2000,2024,HFI_Mu_2022,3.077737484654706,2.909455585689039,2.892968684248251,2.9528099878725924,2.921891916894028
704,122.62003628231469,48.25868973324162,7.762329553229994,7.941904119079051,8.17852841635274,8.187933970906808,7.870272913779809,7.975026021638831,-0.4161988631227471,2000,2024,HFI_Mu_2022,8.17852841635274,8.187933970906808,7.870272913779809,7.975026021638831,7.852116836154522
705,123.51835156643419,48.25868973324162,16.461239144885187,16.495198033450436,16.18683588760468,16.253011443340107,16.208153726161857,16.692949181267785,0.2744032572805075,2000,2024,HFI_Mu_2022,16.18683588760468,16.253011443340107,16.208153726161857,16.692949181267785,16.47821858916781
706,124.41666685055372,48.25868973324162,17.619986578471874,17.655580941905423,16.94329774483808,17.116890099055553,17.15435887002187,18.019832912589816,0.6766888336337935,2000,2024,HFI_Mu_2022,16.94329774483808,17.116890099055553,17.15435887002187,18.019832912589816,17.637783760188647
708,126.21329741879276,48.25868973324162,17.526146830488372,17.487201804069333,17.038653510528924,17.247372244081774,17.566350108931797,18.166329026648928,0.487493319959448,2000,2024,HFI_Mu_2022,17.038653510528924,17.247372244081774,17.566350108931797,18.166329026648928,17.50667431727885
710,128.0099279870318,48.25868973324162,1.1591460944726701,1.1591460944726701,1.2567091112689048,1.2797875919996382,1.1405605408893666,1.117809116877486,-0.09756301679623469,2000,2024,HFI_Mu_2022,1.2567091112689048,1.2797875919996382,1.1405605408893666,1.117809116877486,1.1591460944726701
711,128.90824327115132,48.25868973324162,3.902056916754962,3.917266042043608,4.132591716063633,4.124638912528987,3.977532986452371,3.9540993367811095,-0.23053479930867082,2000,2024,HFI_Mu_2022,4.132591716063633,4.124638912528987,3.977532986452371,3.9540993367811095,3.909661479399285
712,129.80655855527084,48.25868973324162,3.77660273472637,3.7273965635924404,3.984885603963035,3.9425026757501334,3.964609988412219,3.9217992490651383,-0.20828286923666495,2000,2024,HFI_Mu_2022,3.984885603963035,3.9425026757501334,3.964609988412219,3.9217992490651383,3.751999649159405
716,133.48180480723113,48.04970621356855,11.532864854538234,11.733194618409858,11.921559209972989,11.662464179976952,11.55829367039131,11.534598175101504,-0.3886943554347546,2000,2024,HFI_Mu_2022,11.921559209972989,11.662464179976952,11.55829367039131,11.534598175101504,11.633029736474047
717,134.26502508655216,48.1583027702985,13.956508309272543,14.085797014196547,14.060405286585437,14.036181238056725,14.001095015533798,14.140030415836238,-0.10389697731289438,2000,2024,HFI_Mu_2022,14.060405286585437,14.036181238056725,14.001095015533798,14.140030415836238,14.021152661734545
735,85.9057616561927,47.66575732713293,7.753460260631807,7.936783556763054,7.546531581864309,7.545749231392472,7.476611652767565,7.7331308059703865,0.20692867876749865,2000,2024,HFI_Mu_2022,7.546531581864309,7.545749231392472,7.476611652767565,7.7331308059703865,7.845121908697431
736,86.68742491753382,47.65711872820361,7.861613700286662,8.017662534068084,7.914029411735069,7.809078403371288,7.8542968546775285,7.793150911743977,-0.05241571144840762,2000,2024,HFI_Mu_2022,7.914029411735069,7.809078403371288,7.8542968546775285,7.793150911743977,7.939638117177372
737,87.58574020165334,47.65711872820361,9.283445979361,9.418659122068547,9.009598559876954,8.963464970037103,8.834453129800133,9.207536515556475,0.2738474194840457,2000,2024,HFI_Mu_2022,9.009598559876954,8.963464970037103,8.834453129800133,9.207536515556475,9.351052550714773
738,88.48405548577286,47.65711872820361,6.6618839937820455,6.5712777331964505,6.218479198798481,6.237740105558654,6.233642670199153,6.413513037487583,0.44340479498356444,2000,2024,HFI_Mu_2022,6.218479198798481,6.237740105558654,6.233642670199153,6.413513037487583,6.616580863489248
772,119.14461179231826,47.746832981076295,8.184703559564309,8.202361909258617,8.08683654744886,8.028987692779863,7.994955973707555,8.014091753730847,0.09786701211544901,2000,2024,HFI_Mu_2022,8.08683654744886,8.028987692779863,7.994955973707555,8.014091753730847,8.193532734411463
773,119.9250904299561,47.65711872820361,5.643731577506041,5.644398096057474,5.547006747744343,5.542227958446342,5.534436906133591,5.5994574397014425,0.0967248297616976,2000,2024,HFI_Mu_2022,5.547006747744343,5.542227958446342,5.534436906133591,5.5994574397014425,5.644064836781757
774,120.82340571407563,47.65711872820361,3.123258439355741,3.126364718688706,3.1893543505915947,3.1700264802820435,3.0422446908173444,3.101717164078308,-0.06609591123585368,2000,2024,HFI_Mu_2022,3.1893543505915947,3.1700264802820435,3.0422446908173444,3.101717164078308,3.1248115790222233
775,121.72172099819515,47.65711872820361,3.3986848800752174,3.4186759948836385,3.5389767326497332,3.5111829904001164,3.329786428249131,3.337933461588523,-0.14029185257451582,2000,2024,HFI_Mu_2022,3.5389767326497332,3.5111829904001164,3.329786428249131,3.337933461588523,3.408680437479428
776,122.62003628231469,47.65711872820361,14.247998817968442,14.353294941704942,14.152675699802924,14.256351184526322,14.037341369406883,14.116845078733292,0.09532311816551875,2000,2024,HFI_Mu_2022,14.152675699802924,14.256351184526322,14.037341369406883,14.116845078733292,14.300646879836691
777,123.51835156643419,47.65711872820361,17.33962799162567,17.37163510187967,17.084104587036016,17.253252311027374,17.015656736379835,17.544836475892076,0.2555234045896526,2000,2024,HFI_Mu_2022,17.084104587036016,17.253252311027374,17.015656736379835,17.544836475892076,17.35563154675267
778,124.41666685055372,47.65711872820361,15.449610480828238,15.442240955350666,15.033490064591335,15.178533959044733,15.028245397889522,15.555494591663203,0.4161204162369021,2000,2024,HFI_Mu_2022,15.033490064591335,15.178533959044733,15.028245397889522,15.555494591663203,15.445925718089452
783,128.90824327115132,47.65711872820361,6.047909186079397,6.0935432330438895,6.0856986762641485,6.261241784668321,6.297302485951495,6.406144754620365,-0.03778949018475153,2000,2024,HFI_Mu_2022,6.0856986762641485,6.261241784668321,6.297302485951495,6.406144754620365,6.070726209561643
784,129.80655855527084,47.65711872820361,2.4297647215665936,2.4402045255683293,2.733172449683386,2.6426955846774214,2.5654415676758346,2.4681878875840084,-0.3034077281167922,2000,2024,HFI_Mu_2022,2.733172449683386,2.6426955846774214,2.5654415676758346,2.4681878875840084,2.4349846235674617
787,132.56093963875017,47.59131145915964,14.258992005360314,14.283808644982606,14.28709939781671,14.263645324265942,14.497444855655118,14.4812809076462,-0.028107392456396596,2000,2024,HFI_Mu_2022,14.28709939781671,14.263645324265942,14.497444855655118,14.4812809076462,14.27140032517146
788,133.39981969174895,47.65711872820361,12.478501366788354,12.538434774960319,12.430958969982033,12.33891951779811,12.477171828955841,12.615281725611194,0.04754239680632111,2000,2024,HFI_Mu_2022,12.430958969982033,12.33891951779811,12.477171828955841,12.615281725611194,12.508468070874336
804,83.19545008831771,46.925180777739406,11.713074785102075,12.094182279399519,10.373595500835545,10.563668679225827,10.61223093844281,11.059945843118799,1.3394792842665293,2000,2024,HFI_Mu_2022,10.373595500835545,10.563668679225827,10.61223093844281,11.059945843118799,11.903628532250796
805,83.98253854029164,46.85777678553751,10.268366331410057,10.493110938727112,9.408249010157505,9.742032912884342,9.753018714648235,10.219436276107857,0.8601173212525524,2000,2024,HFI_Mu_2022,9.408249010157505,9.742032912884342,9.753018714648235,10.219436276107857,10.380738635068585
806,84.91359827764438,46.859687925056605,6.428701936825049,6.486251795054161,6.186769469579061,6.005567192555833,6.02449190338113,6.286080489471088,0.24193246724598794,2000,2024,HFI_Mu_2022,6.186769469579061,6.005567192555833,6.02449190338113,6.286080489471088,6.457476865939605
807,85.84648414140125,47.01863791029721,7.133593036764349,7.24419679011505,6.690171431067751,6.714796299380375,6.587112479981646,6.9596942291835555,0.4434216056965985,2000,2024,HFI_Mu_2022,6.690171431067751,6.714796299380375,6.587112479981646,6.9596942291835555,7.1888949134397
808,86.68742491753382,47.04853609489743,5.649044851237091,5.67233047401821,5.361881248005128,5.356302186124117,5.284878684220928,5.5785448095325325,0.28716360323196355,2000,2024,HFI_Mu_2022,5.361881248005128,5.356302186124117,5.284878684220928,5.5785448095325325,5.660687662627651
809,87.58574020165334,47.04853609489743,7.034529906634873,7.253807528071435,6.223474158769898,6.277338357977084,6.155525783387787,6.649192450507173,0.8110557478649749,2000,2024,HFI_Mu_2022,6.223474158769898,6.277338357977084,6.155525783387787,6.649192450507173,7.144168717353153
810,88.48405548577286,47.04853609489743,3.5069548873602705,3.556762497246189,3.373000153979464,3.3500129145758435,3.1766327624139543,3.428910949855546,0.13395473338080643,2000,2024,HFI_Mu_2022,3.373000153979464,3.3500129145758435,3.1766327624139543,3.428910949855546,3.5318586923032296
811,89.38237076989238,47.04853609489743,6.23118693547311,6.197632757688491,5.963189338231397,5.825987998581667,5.9182540342119365,6.126103382228812,0.26799759724171235,2000,2024,HFI_Mu_2022,5.963189338231397,5.825987998581667,5.9182540342119365,6.126103382228812,6.2144098465808
812,90.24011320475564,47.028391080479636,4.711838959796088,4.703743721189953,4.664560910605249,4.716119255877676,4.482324374034291,4.636126332850683,0.04727804919083933,2000,2024,HFI_Mu_2022,4.664560910605249,4.716119255877676,4.482324374034291,4.636126332850683,4.707791340493021
813,90.82158165956677,46.83991145494528,4.944710754377898,4.944710754377898,5.16976338694262,5.040235427922981,4.930561649244885,5.007039127654807,-0.2250526325647222,2000,2024,HFI_Mu_2022,5.16976338694262,5.040235427922981,4.930561649244885,5.007039127654807,4.944710754377898
845,120.03510788525112,47.0862193370112,8.265852809448594,8.375576269509642,8.16890496662462,8.113024225519982,8.181794707171802,8.422725452080817,0.09694784282397428,2000,2024,HFI_Mu_2022,8.16890496662462,8.113024225519982,8.181794707171802,8.422725452080817,8.320714539479118
846,120.82340571407563,47.04853609489743,5.574427008475947,5.579557406081762,6.010770103904925,5.9339203873012965,5.554941594065535,5.669952116253642,-0.43634309542897753,2000,2024,HFI_Mu_2022,6.010770103904925,5.9339203873012965,5.554941594065535,5.669952116253642,5.576992207278854
847,121.72172099819515,47.04853609489743,8.036666967372906,8.12559385900316,8.188358101479363,8.064471616098746,7.766281610194716,7.85126255599797,-0.15169113410645707,2000,2024,HFI_Mu_2022,8.188358101479363,8.064471616098746,7.766281610194716,7.85126255599797,8.081130413188033
848,122.62003628231469,47.04853609489743,16.884872067484082,16.928461810564382,16.296660603009737,16.71997860252348,16.41270107183701,16.71485636631648,0.5882114644743446,2000,2024,HFI_Mu_2022,16.296660603009737,16.71997860252348,16.41270107183701,16.71485636631648,16.906666939024234
849,123.51835156643419,47.04853609489743,19.394808605810432,19.2839526507057,18.697830334955857,18.798407770865385,19.096694883472193,19.395893879024467,0.6969782708545758,2000,2024,HFI_Mu_2022,18.697830334955857,18.798407770865385,19.096694883472193,19.395893879024467,19.339380628258066
