mean,sd,q025,median,q975,metric,grid_cell
33.297032176199906,2.7963606139243997,27.502737454071557,33.27737491135075,38.769229731793324,variance_ratio,1422
34.95156668716504,2.7286944495908356,29.71751494897623,34.88894576418059,40.375142530515674,variance_ratio,1423
33.78978539165791,2.6885974867732347,28.691624423262482,33.6473108797574,38.87507065068519,variance_ratio,1424
33.14627013828382,2.7751351326459592,27.519740332674544,33.14918030545121,38.67710113764292,variance_ratio,1425
32.25038272900626,2.9911848169535986,26.067902761682692,32.44676593158786,38.552345709606705,variance_ratio,1426
35.76126289302847,2.724605665454347,30.027014927009517,35.77642811276341,41.2216405580441,variance_ratio,1427
43.695442003412374,2.8004199852305747,37.98137694799845,43.879786191551226,49.3732071570309,variance_ratio,1428
39.806457360926196,2.9256227189819786,34.51518574109275,39.810709462775314,45.58604958387144,variance_ratio,1429
38.342968279091615,2.936935944600899,33.22599117868564,38.34814964292879,44.63126015139748,variance_ratio,1430
24.37085945196766,2.38678134433065,19.87604657363293,24.407115756184123,28.463166107615326,variance_ratio,1448
29.561959261628335,2.3536349531471115,24.879787697795518,29.58175653349684,33.88618450402984,variance_ratio,1449
29.65619719333523,2.358181021632298,24.926658951606058,29.678011006175623,33.917834581407035,variance_ratio,1450
29.834131684060907,2.003276214326466,26.0262540664554,29.69636847864573,34.38935026293794,variance_ratio,1452
28.133660201685814,1.9239554885263301,24.362949393077944,28.225350410370197,31.36203371700446,variance_ratio,1453
29.49539496125488,2.2146959021251464,24.558989983175422,29.56566824583556,33.508357579064224,variance_ratio,1454
29.752723856903696,2.079854817735378,25.535534848130357,29.777932885081555,33.643840490381606,variance_ratio,1455
32.1399500001808,2.328436821821732,27.97237462308294,31.942530558174838,36.65870424216792,variance_ratio,1456
34.686963075005416,2.8485693040233655,28.964358726065527,34.65658167006487,39.37815193949198,variance_ratio,1462
39.905104144604856,2.476617581552216,35.60894379059953,39.73790044784239,45.35856702639235,variance_ratio,1465
38.64698255004937,2.555196848397407,34.08070018087026,38.416068294384374,44.012506822281146,variance_ratio,1466
38.72715215132807,2.8567018236979957,33.51783733346376,38.69111431706882,44.28513018686427,variance_ratio,1468
40.65197459300456,2.6996422041459764,35.31428623077043,40.6422211321549,45.90164574828832,variance_ratio,1471
44.93233273421181,2.653481422945752,39.960227470048274,44.728733238888424,50.10675501762468,variance_ratio,1476
42.55872536391787,3.017242009384264,36.79434103835682,42.48570983925818,48.234953439378884,variance_ratio,1479
38.56068291364182,3.143575691621996,32.54354275229207,38.7730914244121,44.21675961221876,variance_ratio,1480
41.54979702852118,3.1337233994252336,35.18665395102776,41.77104120367669,47.19189364490987,variance_ratio,1481
42.49667650968611,3.167032327664072,35.83162520947357,42.64957615607926,48.12361082967117,variance_ratio,1482
33.50066651871304,3.1598290387396384,28.433323644496795,33.43919541788898,39.706923842541435,variance_ratio,1483
34.935850315776904,3.2163403088849245,28.95242858704304,35.120082642643624,41.459748719670884,variance_ratio,1484
36.78031279358025,3.2863907912193664,29.752974694000955,36.85634279879677,43.52270998003253,variance_ratio,1485
38.6673594885739,3.2655684147317015,31.812105667067808,38.69814403399219,44.80332297247053,variance_ratio,1486
42.991635054381575,3.2517857388679143,36.84390768727162,42.80636982129339,50.0374413744089,variance_ratio,1487
46.13579841026897,3.2637232117033457,40.08347757160938,46.16380749518966,52.958886185456855,variance_ratio,1488
46.05796314366761,3.1130117844128984,39.716836608966126,45.99981785242817,51.25154641838894,variance_ratio,1489
41.818721459276645,3.3972673934275592,35.179705409367394,42.05444870911012,47.75087259739694,variance_ratio,1490
52.80309229053582,3.3188878445659222,47.16897600202437,53.00828440665891,58.52963021393132,variance_ratio,1491
34.149199704675034,3.2479981825672555,28.539863397657527,33.99681196654478,40.12538978866595,variance_ratio,1492
34.40162319255157,2.7302914763759425,29.091082868018606,34.32646052849446,39.58957144216456,variance_ratio,1493
36.60409852571816,3.366678830536661,29.606108516598272,36.325683218035934,43.79525980899421,variance_ratio,1494
39.07442283334457,3.3055471744232987,32.02487167980311,39.1988597752795,45.552817322930146,variance_ratio,1495
38.7693126127268,3.211853063643746,32.37405538205419,38.98862195739477,45.33439133058535,variance_ratio,1496
41.11221498931053,3.7040701787690398,34.3683415885063,41.27720158293627,48.16144481491169,variance_ratio,1497
31.34168222447117,3.086415325019441,25.22223242942532,31.228823391484752,37.25991716272449,variance_ratio,1498
30.0422127120704,2.7385567095071552,25.25382795670387,29.940163850223833,35.583348230917956,variance_ratio,1499
30.510060717706676,2.807929480787087,25.476374711336,30.38040578666275,36.3524174715484,variance_ratio,1500
32.34941516187957,2.9396017506978955,26.407455596335488,32.338878270650326,38.46912606019589,variance_ratio,1502
25.843983899657623,2.2551657282427997,21.633051557608752,25.83653028373194,30.233478994644813,variance_ratio,1518
27.63406812074497,2.325741639683376,23.149846687755506,27.489141479803138,31.8774922018538,variance_ratio,1520
27.615857046041473,2.2351065752778165,22.959506723876277,27.611982989135193,31.585049420913492,variance_ratio,1521
27.4861532938446,2.289609911608845,23.19247363966617,27.353666156867646,31.90798589195216,variance_ratio,1522
27.40962912221644,2.2744747739998825,23.334081581867007,27.52314803554178,31.38599878444195,variance_ratio,1523
35.15947804126937,2.564728964668242,30.197506188206052,35.01730028582896,40.50687278623811,variance_ratio,1528
35.98894143099304,2.5805100344368626,31.129677015345404,35.81925870695581,41.41927953383088,variance_ratio,1529
35.72559043791443,2.7415202523863167,30.708163005248014,35.70870878629094,41.2175914236644,variance_ratio,1533
37.34355776610859,2.8301463118123755,31.933532722529858,37.32579176833437,42.46271985659929,variance_ratio,1536
37.22991064070359,2.9777038513084246,31.330282649249096,37.30224315185566,43.27844452054733,variance_ratio,1537
36.87262640090296,2.843207530972982,31.28127027014804,36.94197998224489,42.21518141966257,variance_ratio,1538
37.82906426876342,2.8311537177355723,31.881204672242674,37.909289958638155,42.93573783194583,variance_ratio,1539
38.64050680114157,2.843386824857883,33.10691131066346,38.76827886064241,43.58714428553559,variance_ratio,1540
43.43666604042573,2.6558478732404875,38.7429205131551,43.266814903487315,49.332880639303085,variance_ratio,1542
43.502789673409765,3.0663927620915175,37.35978040908755,43.589675488620095,49.798356997075715,variance_ratio,1550
43.34834422933209,3.166853030223495,36.81939121681107,43.368647474781355,49.355884936044966,variance_ratio,1551
45.40155333398283,3.2243546821986673,39.291348130848455,45.32001595298084,51.54652340157773,variance_ratio,1552
47.262320097027015,3.210187690973156,40.880097072231315,47.204319555393695,53.12110974035521,variance_ratio,1553
47.763913244463275,3.15288791994899,41.02918788633946,47.87756055601864,53.77139196167319,variance_ratio,1554
48.634493409379445,3.3237284843268062,42.4056001450388,48.76209489625336,54.562304522615825,variance_ratio,1555
58.157051498145485,2.9909917321190616,52.328065149556885,58.29924540824102,63.75680935350213,variance_ratio,1556
57.83333641909139,2.9752375145970626,52.191043645883454,58.00144756087931,63.148141071021406,variance_ratio,1557
56.483640035430746,3.252377592881108,50.51884158004157,56.14695104702349,62.84315822552832,variance_ratio,1558
56.17139393319768,3.270163034347153,50.00310525163738,56.02927447282491,62.22638173164819,variance_ratio,1559
56.67524462162691,2.949871911401645,50.99842010077071,56.853467127964564,62.259753484680466,variance_ratio,1560
56.172159383241365,2.9592813279449754,50.71077360735167,56.41876857765229,61.51227358042413,variance_ratio,1561
55.589292082504855,2.9710206540925204,50.11121394284549,55.939915785870994,61.07561918345428,variance_ratio,1562
54.94197337809221,2.975003882001385,49.67388404391574,55.382344416296505,60.364968319356045,variance_ratio,1563
54.255784768478534,2.962601078470115,49.13440457881291,54.544345377316674,59.49176496398017,variance_ratio,1564
53.553408405366845,2.9305640826629307,48.277323481450885,53.82956125649622,58.75871118150679,variance_ratio,1565
36.67411739678695,2.952673005194668,31.179941805632748,36.7089364897497,42.45636691986419,variance_ratio,1566
32.3624575527706,2.8912008467897943,26.920561222149267,32.21969721149222,38.03547529006713,variance_ratio,1567
32.31827231081787,3.1795667828787817,26.36553537376923,32.04498620730311,38.42600665106637,variance_ratio,1568
31.11362487055692,3.303837640173601,24.787943927351947,31.226305212347775,37.090059090345605,variance_ratio,1569
33.55581229392251,3.2227843482498604,27.052717637532787,33.45647870321355,39.680255331110324,variance_ratio,1570
34.55981342730024,3.2041437704123203,28.07725612163458,34.4660783294167,40.49734067758757,variance_ratio,1571
23.889302570529345,2.208047099724267,19.659934219078185,23.639664556151068,28.67700742614662,variance_ratio,1586
24.806185027733925,2.221876450327866,20.3910449049967,24.760085017856127,28.664986024259605,variance_ratio,1587
25.55414314008334,2.2713210281828005,21.422284896636448,25.462878313429343,29.486014824125004,variance_ratio,1588
25.530621251709338,2.243427649643754,21.38153958926197,25.554563744476724,30.23269489274316,variance_ratio,1589
25.281655098605942,2.0483744532507617,20.99944085614169,25.13718776380023,29.407346217792824,variance_ratio,1590
25.84135658413415,2.2872576462846257,21.752657464823436,25.75137704162352,30.38613265811046,variance_ratio,1591
17.46876377076454,2.764692823780706,11.851535904647722,17.607977494017476,22.11422048340631,variance_ratio,1592
20.3691561161883,2.9013957700634085,15.116208528669171,20.291051199237383,26.133242211598464,variance_ratio,1593
29.63885110692284,2.538407720700578,25.11950907778054,29.661078421709817,34.173609175048014,variance_ratio,1594
35.409588631101116,2.7770951311941605,30.084201257400682,35.68638254407557,40.91457828427311,variance_ratio,1602
35.1470850371234,2.9759130808842187,29.528788679696618,35.16162203705562,40.71684740994946,variance_ratio,1608
40.29541300868176,2.8490020823984588,34.88693205626248,40.42207540194663,45.9581257875577,variance_ratio,1609
41.473057716435825,2.9326792587023585,36.09790023568289,41.50783137258405,47.29727437292555,variance_ratio,1610
43.4535949684958,2.8475815691849156,38.74477819514299,43.32316457182805,49.389633076599914,variance_ratio,1612
43.050484819536706,2.789651235262053,37.912434851625626,43.07721230492194,48.35188961112871,variance_ratio,1613
37.54189227013369,2.514626817233084,32.37191896440859,37.346637724470625,42.70941613541087,variance_ratio,1614
37.79989577616786,2.5356143305456587,32.54323928722503,37.62270726098642,42.6993642842629,variance_ratio,1616
40.48350814273021,2.64619109408493,35.30897271648667,40.25134887738213,45.576445761570476,variance_ratio,1617
41.76656228830936,2.617368054629441,37.28809079078642,41.550535301836824,47.10724463231577,variance_ratio,1618
44.612352852402694,2.802505587727733,39.43295395590555,44.49763191673548,50.16433764297017,variance_ratio,1619
45.334096364662635,2.9978164052481353,40.003908027634786,45.08757482425986,51.4587117921972,variance_ratio,1620
47.64644927859179,3.1917120948226745,41.235439352304624,47.43386906035116,53.72021236909717,variance_ratio,1621
49.91984628997599,3.1323456829421987,43.70396545099523,49.85821076492529,56.193699742138136,variance_ratio,1622
50.31077911177102,3.098959001038757,44.59281330423326,50.17035723570664,56.33866483420856,variance_ratio,1623
49.61718127039324,3.340563811800075,43.31449293711517,49.93841226465766,55.8690483839994,variance_ratio,1624
46.201997168278346,3.478530425415015,39.728559353603636,46.4862783689735,52.34887034030898,variance_ratio,1625
47.90552212673707,3.7627367604595015,40.68898044807915,48.06873536162764,54.37206935102976,variance_ratio,1626
32.66945323772028,3.4273230885195147,25.931744481748566,32.72533033663471,39.03620175125411,variance_ratio,1627
59.63453454843765,2.9954848474239806,53.63202776965057,59.799171966731194,64.9417706452861,variance_ratio,1629
59.30926082762591,2.9812700442762985,53.445077572596674,59.37090364425492,64.75140840648102,variance_ratio,1630
58.90344526907087,2.974147149222173,53.212461883894356,58.96177572473175,64.59259473139267,variance_ratio,1631
44.28957854443176,3.017812128671585,38.80717567741753,44.464573332121766,49.752353255864136,variance_ratio,1632
43.49429734971682,2.9867381392360373,37.795402342037335,43.59867295964479,49.378429979985455,variance_ratio,1633
41.73888484064432,3.182957693421742,35.430214230008936,41.95468287487552,47.52648056338892,variance_ratio,1634
41.47390490982535,3.2800340716219396,34.76255772720536,41.54485282135615,47.583516026298774,variance_ratio,1635
40.049067920148126,3.1948359678395537,33.901964505285505,39.95802036437972,46.31076822545709,variance_ratio,1636
39.52126208408531,3.208220613457126,33.70313366846225,39.47676720999592,45.71762642738793,variance_ratio,1637
34.42267389541888,3.17229072294811,28.15264789447952,34.38168865006214,40.76008088687181,variance_ratio,1639
39.55948534919513,3.1458903128015954,33.487924484026514,39.63435166925813,45.25127749352034,variance_ratio,1640
46.91861231305322,2.817004230246388,40.93605404614746,47.00182444403998,52.76010405836399,variance_ratio,1641
47.623744399571606,2.8530861742958704,41.63738194980933,47.798932017775755,53.23996572364898,variance_ratio,1642
21.898037159715827,2.4562039845708843,16.845781111274874,21.946557582308706,26.535107113710744,variance_ratio,1658
25.739129849212155,2.2880528430125655,20.664790201558844,25.754015100353367,30.1337730728268,variance_ratio,1659
29.74410410620038,2.514352696619299,24.547406466402254,30.010803823730427,34.11031391210882,variance_ratio,1660
30.510554979196183,2.501260944654679,25.460063740191536,30.674831501638792,34.931084186363805,variance_ratio,1661
31.370594722752465,2.5574145080621333,26.4462388134022,31.433518020637905,36.43427620512809,variance_ratio,1662
28.73007625230083,2.3438900178920234,24.22676359424947,28.75824126072525,32.839004480089,variance_ratio,1666
30.418572981037975,2.376758617717759,26.006254246277347,30.490579750674577,35.34210848276225,variance_ratio,1669
32.31916157930353,2.5924295042860614,26.866432876856972,32.494656154153574,37.095906308068294,variance_ratio,1672
35.39352902397621,2.6204060995681138,30.685541853085738,35.20499461402986,40.11946634923737,variance_ratio,1674
33.00935777643124,2.5771304501342565,28.130372496381533,32.92772537001787,37.87329995776343,variance_ratio,1675
31.669919536369814,3.009388265613239,25.94078787625141,31.338180180449104,37.56091321896687,variance_ratio,1676
38.681192488673915,2.643405269036019,34.13002526410436,38.46934075509373,44.01228549873119,variance_ratio,1678
37.611557276953995,2.832189524497484,32.04087338961815,37.4958738396006,43.16490703530123,variance_ratio,1679
37.771056281565556,3.0736758796108163,32.07910000389051,37.68098113487268,44.45403217994874,variance_ratio,1680
39.66272410193293,3.611562323192309,32.76535379162661,39.46848272079701,47.56716645777512,variance_ratio,1681
39.68222559138338,3.0532004391354386,34.29151991622413,39.37467228892525,46.36577566789014,variance_ratio,1684
48.197036884663426,3.153282332656582,42.79962063963696,48.02074179631799,54.67954863988866,variance_ratio,1685
46.76224844762971,3.468051925757247,40.20669839618455,46.94223217223259,53.0865517366519,variance_ratio,1686
46.55410204297683,3.2532396893109814,40.563170335165,46.795847386864224,52.74950242859349,variance_ratio,1687
46.98078598897493,3.3767046602258066,40.62457285987906,47.067629138692666,53.22716845797998,variance_ratio,1688
47.38731325779041,3.3671416479933467,41.11304027958135,47.5664373291564,53.60404631593629,variance_ratio,1689
52.378780263641985,3.441806456316846,45.96831052501403,52.22562113998101,58.93842208495029,variance_ratio,1692
53.22964489901504,2.9940448336526804,47.36242957122185,53.10729854774607,59.36518410724869,variance_ratio,1693
49.84365231640122,2.9116939876603176,43.71384500884756,49.84581077372043,54.86777744564576,variance_ratio,1694
50.317015284447464,2.909139601192724,44.438873273955785,50.480382326639216,55.636553303510404,variance_ratio,1695
53.39446724145938,2.9336136152872285,47.518349185425286,53.48071817736865,59.1336183215916,variance_ratio,1696
53.639479701333585,2.995631711612391,47.89135118787035,53.919731205773274,59.092444741132475,variance_ratio,1697
53.90221358591658,3.0122828630719396,47.89891999847472,54.24311655686628,59.92038396778498,variance_ratio,1698
52.73131047883529,3.068918382623371,46.52971661106257,53.099234558669465,58.63417875107074,variance_ratio,1699
51.88547271972387,3.0208705095867376,45.83699849041352,52.006503687981635,57.52834679861709,variance_ratio,1700
47.84344104399709,3.4836521180630884,41.08353059691429,48.11673716404879,54.27694715474438,variance_ratio,1701
52.04669414467571,3.3615276901597984,45.883765157181884,52.30206087385732,58.13668330874852,variance_ratio,1702
52.272961289093075,3.460583373166955,45.026837457909,52.474854636659856,59.07490307402198,variance_ratio,1703
41.34777231149887,4.5122975365966,32.76106570131839,41.057445225689065,49.3865630718412,variance_ratio,1704
47.47981356277171,3.2449981136992463,41.49764181541289,47.61617560387978,53.210100912472555,variance_ratio,1705
34.81263256401733,3.6435480972289236,27.706368856520225,34.646284092125654,42.295411038228444,variance_ratio,1706
57.95998100778333,2.934806535636681,52.73604284957769,58.32733923339839,63.34373657584953,variance_ratio,1707
43.745981208139725,3.1206861799583865,37.90173466287201,43.86598725944884,49.52116148356457,variance_ratio,1708
43.77742185507091,3.0033141355505677,37.43821223326926,43.78492566984494,49.97568907415624,variance_ratio,1710
48.806475476027934,3.1618930040849587,42.80541230996547,48.79678297554959,55.21403567611751,variance_ratio,1711
48.35309175097977,3.179282985991185,42.20219757916166,48.43326101399475,54.5688900929575,variance_ratio,1712
25.982898699388084,2.2871638602670377,20.983101490786186,26.081414837144152,30.2428792177462,variance_ratio,1731
26.410859823003083,2.845057492682913,20.449574699200696,26.474669249457136,32.04951323956704,variance_ratio,1732
32.07996448103997,2.4434735254699826,27.41536917015098,32.06872357321533,36.22404719153746,variance_ratio,1733
32.99837798221868,2.5343806717389836,28.104352150923347,32.875746488823964,37.502100180165215,variance_ratio,1734
37.83465323950703,3.0197775366033364,31.64501205979616,37.81998960018991,43.993335173151124,variance_ratio,1738
32.03380548705627,2.524477875319254,27.13449458014151,32.05275982780856,37.442772332727046,variance_ratio,1739
35.459222182282176,2.6244381419999177,30.237917426797708,35.327912639708416,40.89969922447268,variance_ratio,1743
40.25193879771947,2.7398011007823486,35.15732732285249,40.12518232872711,46.410930078871345,variance_ratio,1748
41.278347244694594,2.764035912368392,36.33044410027181,41.164782217474844,47.569041604517935,variance_ratio,1749
45.48224742264145,2.9272758438480104,40.26188549628705,45.42609778385666,52.00004621691469,variance_ratio,1753
47.57497196401,3.070588952970457,42.223746721822685,47.576003955121394,53.743752656097115,variance_ratio,1755
48.638096426799734,3.147407014799213,43.16110211260321,48.54457706093248,55.21184107066789,variance_ratio,1756
49.74573462760425,3.2179265224928533,44.188430459781934,49.711488722789255,56.30658050358729,variance_ratio,1757
50.92865277255705,3.2765203395802462,45.29080477827245,50.864061598660115,57.45438521266251,variance_ratio,1758
52.212963251931264,3.3206446429500813,46.45604892200025,52.24110249029578,58.7090708449722,variance_ratio,1759
53.61429658636118,3.350454412857074,47.70503168049552,53.59824518812039,60.252372057945045,variance_ratio,1760
55.13137791157264,3.3674679236106853,49.042925430431346,55.24450252842763,61.8958944296338,variance_ratio,1761
56.73510729797678,3.3726707533995133,50.731885521315284,56.6475553632214,63.51240489992312,variance_ratio,1762
59.89717837006687,3.340809208003004,53.68341835154356,59.833512067185254,66.4201305801322,variance_ratio,1764
61.24601556451877,3.300456970440885,55.49573282654567,61.18570517693786,67.5536167022501,variance_ratio,1765
62.32811464041473,3.2505092808738874,56.49402268346514,62.39063387821123,68.36853656953502,variance_ratio,1766
63.11710813997451,3.2034958018426143,57.446239382530806,63.10173106826337,69.0919825546566,variance_ratio,1767
63.93424068723321,3.1462459182530838,57.95123742051249,63.870183445351884,69.97065404684422,variance_ratio,1769
64.07170566325406,3.1250934597476676,58.58692628965927,64.14170910192415,69.95822051489466,variance_ratio,1770
63.95011846154344,3.073469330441774,58.281221786140144,64.08267686369284,69.47011363502428,variance_ratio,1772
63.66841996412539,3.0491763973515025,58.08506898712276,63.62406013308936,69.47570495752758,variance_ratio,1773
63.231198446292034,3.0283897909680575,57.78449709896537,63.17110272690396,68.9369371680209,variance_ratio,1774
62.6747040440997,3.009078300399659,57.14283132371808,62.7168221884405,68.36829303975816,variance_ratio,1775
62.06332963768916,2.9877481525245946,56.535874975080105,62.35873409423598,67.71410991370912,variance_ratio,1776
61.46012405537623,2.961471424756809,56.17509178901153,61.696541186089604,67.13153649718373,variance_ratio,1777
60.96204129545637,2.929730528275173,55.756210112209494,61.20482359423727,66.45222457447005,variance_ratio,1778
61.472370395700764,2.893413399574598,55.930846970355006,61.767048608611816,66.78706255751634,variance_ratio,1779
57.8327137017188,2.7764766881692706,52.48303812766254,58.17974550800939,62.79143608226497,variance_ratio,1782
57.218180096903914,2.770158134572875,51.88453274846603,57.56159825736639,62.23880994347488,variance_ratio,1783
26.3156754608844,2.284504394175014,21.378180003657764,26.417225767728425,30.62259746088453,variance_ratio,1803
26.882977646754362,2.3180964547140683,21.970489605839898,26.96367100953438,31.341563579977922,variance_ratio,1804
27.621887517805483,2.3586250038187795,22.71975647163042,27.669638231949783,32.04010178481767,variance_ratio,1805
28.38053664529832,2.3956286895270846,23.494809216369323,28.377122688254467,33.030181649363044,variance_ratio,1806
29.15693755318795,2.429402466251627,24.293473508200638,29.119598895917047,34.01889232113135,variance_ratio,1807
30.756994676297964,2.4894303368447352,25.953129544201378,30.778447808470617,35.98505920946927,variance_ratio,1809
35.949631063841615,2.650044473347078,30.80885740471442,35.882684631538304,41.53365082183058,variance_ratio,1815
36.89256553171867,2.676653019428033,31.71627938942204,36.83662275514748,42.36544795028838,variance_ratio,1816
39.9076666441275,2.7552136225318424,34.60956810706659,39.74901154126266,45.767816717461876,variance_ratio,1819
40.978758955520114,2.7819365937773197,35.893996289087184,40.78447692152826,47.009515673474176,variance_ratio,1820
42.081326060880414,2.810600126060755,37.06797414622187,41.874165246399215,48.27185285847222,variance_ratio,1821
44.363259870664294,2.882470270199184,39.1505737935246,44.202324159105686,50.815536626756334,variance_ratio,1823
45.528338919675306,2.9311033800916695,40.219585434191345,45.472037997359294,52.07487975839831,variance_ratio,1824
46.697988819708065,2.990978735412936,41.29158428965166,46.64637663831555,53.26486390193415,variance_ratio,1825
47.866087206581106,3.0616037144800097,42.352453684900674,47.85934044592291,54.13317538426465,variance_ratio,1826
50.21633220857538,3.2162519938730973,44.436671743266395,50.16899951446675,56.88729371786235,variance_ratio,1828
51.438694947376646,3.2856613267145094,45.698160744943635,51.38751860090137,58.08089637373788,variance_ratio,1829
52.73378876979991,3.3420645009993684,46.79655579853707,52.826196807574306,59.33643094273015,variance_ratio,1830
54.130269994345895,3.383999555942807,48.14836578205611,54.147113694078,60.92715700284576,variance_ratio,1831
55.64329065180799,3.4127430631356357,49.575941645528154,55.7674748808592,62.42829451892299,variance_ratio,1832
57.264413712310855,3.4298623974353375,51.05472284182043,57.29300946707788,63.98419935867474,variance_ratio,1833
58.949519270155676,3.434631285976969,52.547000473727,58.93885142146344,65.8079790601866,variance_ratio,1834
60.61293073556697,3.4234607860282695,54.22699338692628,60.556829544970135,67.37939934433527,variance_ratio,1835
62.144334540974036,3.39356834721045,56.196651899085765,61.928996746570306,68.65515638907847,variance_ratio,1836
63.44828983740278,3.348765668119245,57.689499853645344,63.41503688991605,69.46277908364056,variance_ratio,1837
64.47678677944738,3.300262487618383,58.526962741609225,64.5149566107214,70.47199086704792,variance_ratio,1838
65.23430740691039,3.2595967044910723,59.298331478674655,65.33372258324431,71.3226863598122,variance_ratio,1839
65.7623728311113,3.2294812894389033,59.934490660584274,65.65589896608344,71.86552115793785,variance_ratio,1840
66.11020164474895,3.202616861678331,60.25140018526101,66.15186712973025,72.23306915074484,variance_ratio,1841
66.30381364997574,3.171655576682528,60.597649671132345,66.45569728822083,72.31639690210491,variance_ratio,1842
66.3350642917137,3.1369419576222812,60.682273504816536,66.59643448645595,72.09154564801865,variance_ratio,1843
66.18091777489398,3.1026440494654928,60.64651692476516,66.24362382715074,71.94382913404063,variance_ratio,1844
65.83967642643339,3.070647459387219,60.272724696728005,65.89632597120367,71.67687930989766,variance_ratio,1845
65.35277694768855,3.0395550070027437,59.70357006008299,65.43730057408752,70.984898067379,variance_ratio,1846
64.79259196156656,3.0069731112267988,59.31474504012405,65.01089646051439,70.52219037220914,variance_ratio,1847
64.22856587965292,2.9717780597644636,58.78089596717487,64.4621646916126,69.87405708225772,variance_ratio,1848
63.69818551302717,2.934464750209816,58.319975574567536,63.992455321571796,69.3438413960702,variance_ratio,1849
63.19714856092409,2.896339064545032,57.572828368598366,63.482255269125545,68.60063996212251,variance_ratio,1850
62.80398522552673,2.858086500875181,56.92318345923977,63.11223450805214,67.98918740895326,variance_ratio,1851
62.30854326239153,2.8317988642678515,56.715536526622245,62.730826797649144,67.2872980277413,variance_ratio,1852
61.8025777251317,2.7755451753414473,56.06005779296079,62.201836640600796,66.67705478507382,variance_ratio,1853
61.13291956809642,2.763145673574306,55.15500086491831,61.55533265217828,66.19821195332824,variance_ratio,1854
60.38285981817258,2.7346398409480357,54.668171007125764,60.71437673202571,65.1550310284306,variance_ratio,1855
59.81904185905809,2.7178071765513594,54.26414690951896,60.213949734170036,64.36506351734648,variance_ratio,1856
26.464662294129138,2.268566120943168,21.438151269078816,26.575641336941835,30.81046034491949,variance_ratio,1875
27.166698066914776,2.3112484451562434,22.15389201459536,27.260987895819447,31.580173736078706,variance_ratio,1876
27.912200530509992,2.35610491843374,22.938891344108953,27.97077228814284,32.29959166624128,variance_ratio,1877
28.684586482999283,2.398067957809563,23.76790342837793,28.68353775009753,33.322131218049094,variance_ratio,1878
29.478672451801586,2.436600474181802,24.632773587478734,29.49167982733044,34.35003896555063,variance_ratio,1879
30.292467957155303,2.4719918991123078,25.513690900673282,30.292892178168994,35.379522160037546,variance_ratio,1880
31.124389281816985,2.504747547297871,26.373306109609715,31.165955569205696,36.40842996857219,variance_ratio,1881
31.973479897012208,2.5355092165491997,27.252128281397976,31.998668757618415,37.43664765842362,variance_ratio,1882
33.7235422437695,2.5937099673493917,28.997382807463644,33.64897807403257,39.49765506824985,variance_ratio,1884
41.79736830141139,2.828292427487171,36.52451487950783,41.57706104224842,47.853273388574806,variance_ratio,1892
45.45907695001522,2.94380541138333,39.90037386479419,45.3344261377099,51.96014547382199,variance_ratio,1895
46.73880725928656,2.997520445815094,41.04301400327014,46.72449958774028,53.33612441359488,variance_ratio,1896
48.031378990348216,3.061805497547723,42.24040735047133,47.985725718761,54.495455592743085,variance_ratio,1897
50.62445707299232,3.2144578343328893,44.58554128975019,50.599730110648146,57.3609548218151,variance_ratio,1899
51.933284210160586,3.2913451919283196,45.9418334956504,51.94713454899189,58.666380409411566,variance_ratio,1900
53.27954984118961,3.359015103849114,47.4936950081311,53.320800283127745,60.03073066486723,variance_ratio,1901
54.69818056137377,3.413142009135322,48.79048756559616,54.74270124863102,61.51174055738269,variance_ratio,1902
56.22028758810164,3.453301053677366,50.13664198276927,56.30015128230307,62.976386487974,variance_ratio,1903
57.857502870657704,3.4811285462912425,51.68157430066538,57.82074461678094,64.61044976837931,variance_ratio,1904
59.58735386823651,3.497072309956171,53.224609054335474,59.60129091253229,66.612332748662,variance_ratio,1905
61.343609543020676,3.4983149438877224,55.000626430296705,61.2456160333238,68.5181522205961,variance_ratio,1906
63.023135187683756,3.4807163592617028,56.93792327168679,62.93726671815775,69.71716138235395,variance_ratio,1907
64.51954950062883,3.444816372275969,58.275552685999415,64.57171111586541,71.04775669956526,variance_ratio,1908
65.76576017042517,3.3993278614968228,59.47969098294488,65.80954403985281,72.18363154889016,variance_ratio,1909
66.75018169684135,3.355941862062162,60.372779365903014,66.78514280983484,73.13906695955663,variance_ratio,1910
67.50243239171112,3.3202225874245266,61.33673564688443,67.51051579609623,73.98255539596818,variance_ratio,1911
68.06485096240945,3.287893720409329,61.982141125663844,68.0222730582633,74.35569341352391,variance_ratio,1912
68.46145944320766,3.2513547178945945,62.46139526598108,68.60352389261413,74.7911984164145,variance_ratio,1913
68.68344659340917,3.2090902804520125,62.91166791156618,68.89367611356597,74.69317145658546,variance_ratio,1914
68.51992436101627,3.1221440070259736,63.08189188491377,68.71899044299488,74.42157635019738,variance_ratio,1916
68.16350482932289,3.0797306479611386,62.68546049538051,68.442398555891,73.71571182083254,variance_ratio,1917
67.70359086806165,3.0361586809797756,62.13019937384504,67.86964316054858,73.48147359529216,variance_ratio,1918
67.20615191517489,2.991351109269487,61.4140617540753,67.56632244272694,72.98666166155368,variance_ratio,1919
66.70647873992681,2.947164845209477,61.09418881898736,67.00512810369639,72.41932740160071,variance_ratio,1920
